t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0055,3,0.0000,0.0000,,,0.0000,0.0000
0.0861,3,0.0000,0.0000,,,0.0000,0.0000
0.1662,3,0.0000,0.0000,,,0.0000,0.0000
0.2141,3,0.0000,0.0000,,,0.0000,0.0000
0.2776,3,0.0000,0.0000,,,0.0000,0.0000
0.3574,3,0.0000,0.0000,,,0.0000,0.0000
0.4058,3,0.0000,0.0000,,,0.0000,0.0000
0.4856,3,0.0000,0.0000,,,0.0000,0.0000
0.5657,3,0.0000,0.0000,,,0.0000,0.0000
0.6136,3,0.0000,0.0000,,,0.0000,0.0000
0.6771,3,0.0000,0.0000,,,0.0000,0.0000
0.7577,3,0.0000,0.0000,,,0.0000,0.0000
0.8053,3,0.0000,0.0000,,,0.0000,0.0000
0.8852,3,0.0000,0.0000,,,0.0000,0.0000
0.9656,3,0.0000,0.0000,,,0.0000,0.0000
1.0132,3,0.0000,0.0000,,,0.0000,0.0000
1.0777,3,0.0000,0.0000,,,0.0000,0.0000
1.1580,3,0.0000,0.0000,,,0.0000,0.0000
1.2221,3,0.0000,0.0000,,,0.0000,0.0000
1.2855,3,0.0000,0.0000,,,0.0000,0.0000
1.3655,3,0.0000,0.0000,,,0.0000,0.0000
1.4137,3,0.0000,0.0000,,,0.0000,0.0000
1.4774,3,0.0000,0.0000,,,0.0000,0.0000
1.5583,3,0.0000,0.0000,,,0.0000,0.0000
1.6216,3,0.0000,0.0000,,,0.0000,0.0000
1.6852,3,0.0000,0.0000,,,0.0000,0.0000
1.7658,7,0.0000,0.0000,,,0.0000,0.0000
1.8297,9,0.0000,0.0000,,,0.0000,0.0000
1.8773,10,0.0000,0.0000,,,0.0000,0.0000
1.9584,20,0.0000,0.0000,,,0.0000,0.0000
2.0219,21,0.0000,0.0000,,,0.0000,0.0000
2.0861,27,0.0000,0.0000,,,0.0000,0.0000
2.1653,47,0.0000,0.0000,,,0.0000,0.0000
2.2301,48,0.0000,0.0000,,,0.0000,0.0000
2.2774,50,0.0000,0.0000,,,0.0000,0.0000
2.3583,69,0.0000,0.0000,,,0.0000,0.0000
2.4216,89,0.0000,0.0000,,,0.0000,0.0000
2.4857,92,0.0000,0.0000,,,0.0000,0.0000
2.5654,96,0.0000,0.0000,,,0.0000,0.0000
2.6136,102,0.0000,0.0000,,,0.0000,0.0000
2.6772,104,0.0000,0.0000,,,0.0000,0.0000
