t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0047,3,0.0000,0.0000,,,0.0000,0.0000
0.0840,3,0.0000,0.0000,,,0.0000,0.0000
0.1488,3,0.0000,0.0000,,,0.0000,0.0000
0.2124,3,0.0000,0.0000,,,0.0000,0.0000
0.2759,3,0.0000,0.0000,,,0.0000,0.0000
0.3414,3,0.0000,0.0000,,,0.0000,0.0000
0.4203,3,0.0000,0.0000,,,0.0000,0.0000
0.4843,3,0.0000,0.0000,,,0.0000,0.0000
0.5479,3,0.0000,0.0000,,,0.0000,0.0000
0.6120,3,0.0000,0.0000,,,0.0000,0.0000
0.6766,3,0.0000,0.0000,,,0.0000,0.0000
0.7405,3,0.0000,0.0000,,,0.0000,0.0000
0.8200,6,0.0000,0.0000,,,0.0000,0.0000
0.8845,5,0.0000,0.0000,,,0.0000,0.0000
0.9481,3,0.0000,0.0000,,,0.0000,0.0000
1.0128,3,0.0000,0.0000,,,0.0000,0.0000
1.0763,3,0.0000,0.0000,,,0.0000,0.0000
1.1400,3,0.0000,0.0000,,,0.0000,0.0000
1.2204,3,0.0000,0.0000,,,0.0000,0.0000
1.2849,3,0.0000,0.0000,,,0.0000,0.0000
1.3488,3,0.0000,0.0000,,,0.0000,0.0000
1.4127,3,0.0000,0.0000,,,0.0000,0.0000
1.4763,3,0.0000,0.0000,,,0.0000,0.0000
1.5562,3,0.0000,0.0000,,,0.0000,0.0000
1.6205,3,0.0000,0.0000,,,0.0000,0.0000
1.6839,3,0.0000,0.0000,,,0.0000,0.0000
1.7485,3,0.0000,0.0000,,,0.0000,0.0000
1.8121,3,0.0000,0.0000,,,0.0000,0.0000
1.8767,7,0.0000,0.0000,,,0.0000,0.0000
1.9565,8,0.0000,0.0000,,,0.0000,0.0000
2.0208,13,0.0000,0.0000,,,0.0000,0.0000
2.0846,13,0.0000,0.0000,,,0.0000,0.0000
2.1482,22,0.0000,0.0000,,,0.0000,0.0000
2.2291,31,0.0000,0.0000,,,0.0000,0.0000
2.2769,31,0.0000,0.0000,,,0.0000,0.0000
2.3566,35,0.0000,0.0000,,,0.0000,0.0000
2.4199,36,0.0000,0.0000,,,0.0000,0.0000
2.4840,53,0.0000,0.0000,,,0.0000,0.0000
2.5479,56,0.0000,0.0000,,,0.0000,0.0000
2.6284,61,0.0000,0.0000,,,0.0000,0.0000
2.6922,61,0.0000,0.0000,,,0.0000,0.0000
2.7560,73,0.0000,0.0000,,,0.0000,0.0000
2.8205,73,0.0000,0.0000,,,0.0000,0.0000
2.8848,81,0.0000,0.0000,,,0.0000,0.0000
2.9486,93,0.0000,0.0000,,,0.0000,0.0000
3.0129,95,0.0000,0.2030,,,0.0000,0.1022
3.0767,97,0.0000,0.0000,,,0.0000,0.0000
3.1561,106,0.0000,0.0000,,,0.0000,0.0000
3.2208,106,0.0000,9.2721,,,0.0000,0.1105
3.2843,119,0.0000,3.1181,,,0.0000,0.1084
3.3480,119,3075.1846,1.1622,,,0.3928,0.1092
3.4126,127,3199.0850,8770.0391,,,0.3929,0.5960
3.4928,130,9503.5137,22276.5234,,,0.8107,0.8920
3.5559,130,10471.2402,15966.9727,,,0.8543,0.9842
3.6205,120,10460.9102,15688.5703,,,0.8548,0.9842
3.7030,99,1593.3408,36.8404,,,0.3913,0.1382
3.7484,82,0.0000,36.8404,,,0.0000,0.1382
3.8284,61,0.0000,1.3572,,,0.0000,0.1082
3.8921,42,0.0000,4.3628,,,0.0000,0.1097
3.9563,23,0.0000,2.5102,,,0.0000,0.1361
4.0210,5,0.0000,0.0000,,,0.0000,0.0000
4.0844,2,0.0000,0.5164,,,0.0000,0.1047
4.1490,2,0.0000,0.0000,,,0.0000,0.0000
4.2127,3,0.0000,0.0000,,,0.0000,0.0000
4.2925,3,0.0000,0.0000,,,0.0000,0.0000
4.3567,3,0.0000,0.0000,,,0.0000,0.0000
4.4201,3,0.0000,0.0000,,,0.0000,0.0000
4.4849,3,0.0000,0.0000,,,0.0000,0.0000
4.5484,3,0.0000,0.0000,,,0.0000,0.0000
4.6128,3,0.0000,0.0000,,,0.0000,0.0000
4.6937,3,0.0000,0.0000,,,0.0000,0.0000
4.7569,3,0.0000,0.0000,,,0.0000,0.0000
4.8200,3,0.0000,0.0000,,,0.0000,0.0000
4.8847,3,0.0000,0.0000,,,0.0000,0.0000
4.9480,3,0.0000,0.0000,,,0.0000,0.0000
5.0128,3,0.0000,0.0000,,,0.0000,0.0000
5.0930,3,0.0000,0.0000,,,0.0000,0.0000
5.1563,3,0.0000,0.0000,,,0.0000,0.0000
5.2210,3,0.0000,0.0000,,,0.0000,0.0000
5.2843,3,0.0000,0.0000,,,0.0000,0.0000
5.3490,3,0.0000,0.0000,,,0.0000,0.0000
5.4279,3,0.0000,0.0000,,,0.0000,0.0000
5.4923,3,0.0000,0.0000,,,0.0000,0.0000
5.5569,3,0.0000,0.0000,,,0.0000,0.0000
5.6206,3,0.0000,0.0000,,,0.0000,0.0000
5.6840,3,0.0000,0.0000,,,0.0000,0.0000
5.7488,3,0.0000,0.0000,,,0.0000,0.0000
5.8284,3,0.0000,0.0000,,,0.0000,0.0000
5.8922,3,0.0000,0.0000,,,0.0000,0.0000
5.9567,3,0.0000,0.0000,,,0.0000,0.0000
6.0203,3,0.0000,0.0000,,,0.0000,0.0000
6.0846,3,0.0000,0.0000,,,0.0000,0.0000
6.1483,3,0.0000,0.0000,,,0.0000,0.0000
6.2282,3,0.0000,0.0000,,,0.0000,0.0000
6.2929,3,0.0000,0.0000,,,0.0000,0.0000
6.3564,3,0.0000,0.0000,,,0.0000,0.0000
6.4205,3,0.0000,0.0000,,,0.0000,0.0000
6.4841,3,0.0000,0.0000,,,0.0000,0.0000
6.5488,3,0.0000,0.0000,,,0.0000,0.0000
