t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0083,3,0.0000,0.0000,,,0.0000,0.0000
0.0884,3,0.0000,0.0000,,,0.0000,0.0000
0.1518,3,0.0000,0.0000,,,0.0000,0.0000
0.2164,3,0.0000,0.0000,,,0.0000,0.0000
0.2957,3,0.0000,0.0000,,,0.0000,0.0000
0.3437,3,0.0000,0.0000,,,0.0000,0.0000
0.4085,3,0.0000,0.0000,,,0.0000,0.0000
0.4877,3,0.0000,0.0000,,,0.0000,0.0000
0.5517,3,0.0000,0.0000,,,0.0000,0.0000
0.6167,3,0.0000,0.0000,,,0.0000,0.0000
0.6960,3,0.0000,0.0000,,,0.0000,0.0000
0.7436,3,0.0000,0.0000,,,0.0000,0.0000
0.8077,3,0.0000,0.0000,,,0.0000,0.0000
0.8876,12,0.0000,0.0000,,,0.0000,0.0000
0.9529,13,0.0000,0.0000,,,0.0000,0.0000
1.0166,16,0.0000,0.0000,,,0.0000,0.0000
1.0959,30,0.0000,0.0000,,,0.0000,0.0000
1.1595,31,0.0000,0.0000,,,0.0000,0.0000
1.2077,35,0.0000,0.0000,,,0.0000,0.0000
1.2886,35,0.0000,0.0000,,,0.0000,0.0000
1.3523,39,0.0000,0.0000,,,0.0000,0.0000
1.4164,39,0.0000,0.0000,,,0.0000,0.0000
1.4965,43,0.0000,0.0000,,,0.0000,0.0000
1.5599,44,0.0000,0.0000,,,0.0000,0.0000
1.6082,47,0.0000,0.0000,,,0.0000,0.0000
1.6889,47,0.0000,0.0000,,,0.0000,0.0000
1.7520,48,0.0000,0.0000,,,0.0000,0.0000
1.8157,48,0.0000,0.0000,,,0.0000,0.0000
1.8958,51,0.0000,0.0000,,,0.0000,0.0000
1.9599,52,0.0000,0.0000,,,0.0000,0.0000
2.0253,56,0.0000,0.0000,,,0.0000,0.0000
2.0880,57,0.0000,0.0000,,,0.0000,0.0000
2.1522,57,0.0000,0.0000,,,0.0000,0.0000
2.2171,62,0.0000,0.0000,,,0.0000,0.0000
2.2960,62,0.0000,0.0000,,,0.0000,0.0000
2.3440,67,0.0000,0.0000,,,0.0000,0.0000
2.4239,71,0.0000,0.0000,,,0.0000,0.0000
2.4881,71,0.0000,0.0000,,,0.0000,0.0000
2.5522,67,0.0000,0.0000,,,0.0000,0.0000
2.6156,66,0.0000,0.0000,,,0.0000,0.0000
2.6965,50,0.0000,0.0000,,,0.0000,0.0000
2.7606,32,0.0000,0.0000,,,0.0000,0.0000
2.8246,13,0.0000,0.0000,,,0.0000,0.0000
2.8880,6,0.0000,0.0000,,,0.0000,0.0000
2.9524,5,0.0000,0.0000,,,0.0000,0.0000
3.0160,3,0.0000,0.0000,,,0.0000,0.0000
3.0966,3,0.0000,0.0000,,,0.0000,0.0000
3.1600,3,0.0000,0.0000,,,0.0000,0.0000
3.2239,3,0.0000,0.0000,,,0.0000,0.0000
3.2886,4,0.0000,0.0000,,,0.0000,0.0000
3.3519,6,0.0000,0.0000,,,0.0000,0.0000
3.4156,10,0.0000,0.0000,,,0.0000,0.0000
3.4958,11,0.0000,0.0000,,,0.0000,0.0000
3.5599,15,0.0000,0.0000,,,0.0000,0.0000
3.6244,15,0.0000,0.0000,,,0.0000,0.0000
3.6878,11,0.0000,0.0000,,,0.0000,0.0000
3.7527,11,0.0000,0.0000,,,0.0000,0.0000
3.8159,11,0.0000,0.0000,,,0.0000,0.0000
3.8968,7,0.0000,0.0000,,,0.0000,0.0000
3.9601,7,0.0000,0.0000,,,0.0000,0.0000
4.0248,3,0.0000,0.0000,,,0.0000,0.0000
4.1046,3,0.0000,0.0000,,,0.0000,0.0000
4.1518,6,0.0000,0.0000,,,0.0000,0.0000
4.2166,6,0.0000,0.0000,,,0.0000,0.0000
4.2961,6,0.0000,0.0000,,,0.0000,0.0000
4.3598,6,0.0000,0.0000,,,0.0000,0.0000
4.4248,6,0.0000,0.0000,,,0.0000,0.0000
4.5040,11,0.0000,0.0000,,,0.0000,0.0000
4.5523,11,0.0000,0.0000,,,0.0000,0.0000
4.6158,11,0.0000,0.0000,,,0.0000,0.0000
4.6969,11,0.0000,0.0000,,,0.0000,0.0000
4.7632,11,0.0000,0.0000,,,0.0000,0.0000
4.8244,13,0.0000,0.0000,,,0.0000,0.0000
