t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0099,68,0.0000,0.0000,,,0.0000,0.0000
0.0734,68,0.0000,0.0000,,,0.0000,0.0000
0.1380,72,0.0000,0.0000,,,0.0000,0.0000
0.2174,72,0.0000,0.0000,,,0.0000,0.0000
0.2828,72,0.0000,0.0000,,,0.0000,0.0000
0.3463,72,0.0000,0.0000,,,0.0000,0.0000
0.4099,76,0.0000,0.0000,,,0.0000,0.0000
0.4739,76,0.0000,0.0000,,,0.0000,0.0000
0.5540,76,0.0000,0.0000,,,0.0000,0.0000
0.6172,76,0.0000,0.0000,,,0.0000,0.0000
0.6821,76,0.0000,0.0000,,,0.0000,0.0000
0.7459,76,0.0000,0.0000,,,0.0000,0.0000
0.8093,80,0.0000,0.0000,,,0.0000,0.0000
0.8738,80,0.0000,0.0000,,,0.0000,0.0000
0.9542,81,0.0000,0.0000,,,0.0000,0.0000
1.0175,84,0.0000,0.0000,,,0.0000,0.0000
1.0815,84,0.0000,0.0000,,,0.0000,0.0000
1.1462,88,0.0000,0.0000,,,0.0000,0.0000
1.2094,88,0.0000,0.0000,,,0.0000,0.0000
1.2892,88,0.0000,0.0000,,,0.0000,0.0000
1.3537,93,0.0000,0.0000,,,0.0000,0.0000
1.4172,94,0.0000,0.0000,,,0.0000,0.0000
1.4818,95,0.0000,0.0000,,,0.0000,0.0000
1.5455,98,0.0000,0.0000,,,0.0000,0.0000
1.6099,98,0.0000,0.0000,,,0.0000,0.0000
1.6735,98,0.0000,0.0000,,,0.0000,0.0000
1.7532,98,0.0000,0.0000,,,0.0000,0.0000
1.8176,102,0.0000,0.0000,,,0.0000,0.0000
1.8811,102,0.0000,0.0000,,,0.0000,0.0000
1.9614,103,0.0000,0.0000,,,0.0000,0.0000
2.0093,106,0.0000,0.0000,,,0.0000,0.0000
2.0740,106,0.0000,0.0000,,,0.0000,0.0000
2.1535,106,0.0000,0.0000,,,0.0000,0.0000
2.2180,106,0.0000,0.0000,,,0.0000,0.0000
2.2815,110,0.0000,0.0000,,,0.0000,0.0000
2.3451,110,0.0000,0.0000,,,0.0000,0.0000
2.4098,110,0.0000,0.0000,,,0.0000,0.0000
2.4892,110,0.0000,0.0000,,,0.0000,0.0000
2.5538,110,0.0000,0.0000,,,0.0000,0.0000
2.6183,113,0.0000,0.0000,,,0.0000,0.0000
2.6811,114,214.1943,0.0000,,,0.1722,0.0000
2.7461,118,188.3415,0.0000,,,0.1735,0.0000
2.8093,119,4317.1875,2.1562,,,0.5191,0.1046
2.8900,119,5407.0186,8316.1426,,,0.5684,0.5772
2.9538,119,5424.9038,8316.1426,,,0.5694,0.5772
3.0172,122,5443.4170,8319.0352,,,0.5684,0.5797
3.0821,123,10241.9785,8308.6973,,,0.7913,0.5676
3.1455,123,14569.8594,20806.7930,,,0.8551,0.9068
3.2255,123,14715.0059,22536.6484,,,0.8552,0.9069
3.2893,123,14756.4531,22396.1875,,,0.8552,0.9069
3.3541,123,14791.6855,22396.1875,,,0.8552,0.9069
3.4175,123,14868.0264,22424.2422,,,0.8552,0.9069
3.4810,119,14907.6943,22412.6934,,,0.8552,0.9069
3.5618,119,7194.9766,9303.7178,,,0.6508,0.5958
3.6252,114,5975.5317,1528.9568,,,0.5865,0.3990
3.6892,113,180.3992,1528.9568,,,0.1767,0.3990
3.7532,109,135.5279,0.0000,,,0.1702,0.0000
