t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0130,68,0.0000,0.0000,,,0.0000,0.0000
0.0778,68,0.0000,0.0000,,,0.0000,0.0000
0.1579,68,0.0000,0.0000,,,0.0000,0.0000
0.2211,68,0.0000,0.0000,,,0.0000,0.0000
0.2859,68,0.0000,0.0000,,,0.0000,0.0000
0.3490,68,0.0000,0.0000,,,0.0000,0.0000
0.4138,68,0.0000,0.0000,,,0.0000,0.0000
0.4776,68,0.0000,0.0000,,,0.0000,0.0000
0.5574,68,0.0000,0.0000,,,0.0000,0.0000
0.6216,68,0.0000,0.0000,,,0.0000,0.0000
0.6853,68,0.0000,0.0000,,,0.0000,0.0000
0.7499,68,0.0000,0.0000,,,0.0000,0.0000
0.8139,68,0.0000,0.0000,,,0.0000,0.0000
0.8772,68,0.0000,0.0000,,,0.0000,0.0000
0.9573,68,0.0000,0.0000,,,0.0000,0.0000
1.0217,68,0.0000,0.0000,,,0.0000,0.0000
1.0858,68,0.0000,0.0000,,,0.0000,0.0000
1.1491,68,0.0000,0.0000,,,0.0000,0.0000
1.2131,68,0.0000,0.0000,,,0.0000,0.0000
1.2782,68,0.0000,0.0000,,,0.0000,0.0000
1.3570,68,0.0000,0.0000,,,0.0000,0.0000
1.4215,68,0.0000,0.0000,,,0.0000,0.0000
1.4862,68,0.0000,0.0000,,,0.0000,0.0000
1.5491,72,0.0000,0.0000,,,0.0000,0.0000
1.6135,73,0.0000,0.0000,,,0.0000,0.0000
1.6771,73,0.0000,0.0000,,,0.0000,0.0000
1.7569,73,0.0000,0.0000,,,0.0000,0.0000
1.8213,73,0.0000,0.0000,,,0.0000,0.0000
1.8853,73,0.0000,0.0000,,,0.0000,0.0000
1.9652,73,0.0000,0.0000,,,0.0000,0.0000
2.0130,73,0.0000,0.0000,,,0.0000,0.0000
2.0776,73,0.0000,0.0000,,,0.0000,0.0000
2.1574,74,0.0000,0.0000,,,0.0000,0.0000
2.2213,77,0.0000,0.0000,,,0.0000,0.0000
2.2860,77,0.0000,0.0000,,,0.0000,0.0000
2.3655,77,0.0000,0.0000,,,0.0000,0.0000
2.4137,77,0.0000,0.0000,,,0.0000,0.0000
2.4772,77,0.0000,0.0000,,,0.0000,0.0000
2.5573,77,0.0000,0.0000,,,0.0000,0.0000
2.6212,77,0.0000,0.0000,,,0.0000,0.0000
2.6856,77,0.0000,0.0000,,,0.0000,0.0000
2.7654,80,0.0000,0.0000,,,0.0000,0.0000
2.8135,81,0.0000,0.0000,,,0.0000,0.0000
2.8777,81,0.0000,0.0000,,,0.0000,0.0000
2.9575,81,0.0000,0.0000,,,0.0000,0.0000
3.0210,81,0.0000,0.0000,,,0.0000,0.0000
3.0852,84,0.0000,0.0000,,,0.0000,0.0000
3.1655,86,0.0000,0.0000,,,0.0000,0.0000
3.2139,86,0.0000,0.0000,,,0.0000,0.0000
3.2931,86,0.0000,0.0000,,,0.0000,0.0000
3.3572,86,0.0000,0.0000,,,0.0000,0.0000
3.4219,86,0.0000,0.0000,,,0.0000,0.0000
3.4853,86,0.0000,0.0000,,,0.0000,0.0000
3.5655,86,0.0000,0.0000,,,0.0000,0.0000
3.6134,89,0.0000,0.0000,,,0.0000,0.0000
3.6934,90,0.0000,0.0000,,,0.0000,0.0000
3.7569,90,0.0000,0.0000,,,0.0000,0.0000
3.8212,90,0.0000,0.0000,,,0.0000,0.0000
3.8858,90,0.0000,0.0000,,,0.0000,0.0000
3.9657,90,0.0000,0.0000,,,0.0000,0.0000
4.0293,90,0.0000,0.0000,,,0.0000,0.0000
4.0934,94,0.0000,0.0000,,,0.0000,0.0000
4.1570,94,0.0000,0.0000,,,0.0000,0.0000
4.2215,94,0.0000,0.0000,,,0.0000,0.0000
4.2855,94,0.0000,0.0000,,,0.0000,0.0000
4.3655,94,0.0000,0.0000,,,0.0000,0.0000
4.4133,94,0.0000,0.0000,,,0.0000,0.0000
4.4929,94,0.0000,0.0000,,,0.0000,0.0000
4.5574,94,0.0000,0.0000,,,0.0000,0.0000
4.6208,94,0.0000,0.0000,,,0.0000,0.0000
4.6856,94,0.0000,0.0000,,,0.0000,0.0000
4.7658,94,0.0000,0.0000,,,0.0000,0.0000
4.8128,94,0.0000,0.0000,,,0.0000,0.0000
4.8934,94,0.0000,0.0000,,,0.0000,0.0000
4.9573,94,0.0000,0.0000,,,0.0000,0.0000
5.0216,98,0.0000,0.0000,,,0.0000,0.0000
5.0853,99,0.0000,0.0000,,,0.0000,0.0000
5.1652,103,0.0000,0.0000,,,0.0000,0.0000
5.2287,103,0.0000,0.0000,,,0.0000,0.0000
5.2932,103,0.0000,0.0000,,,0.0000,0.0000
5.3576,103,0.0000,0.0000,,,0.0000,0.0000
5.4213,103,0.0000,0.0000,,,0.0000,0.0000
5.4858,103,0.0000,0.0000,,,0.0000,0.0000
5.5652,103,0.0000,0.0000,,,0.0000,0.0000
5.6294,103,0.0000,0.0000,,,0.0000,0.0000
5.6937,103,0.0000,0.0000,,,0.0000,0.0000
5.7573,103,0.0000,0.0000,,,0.0000,0.0000
5.8211,103,0.0000,0.0000,,,0.0000,0.0000
5.8854,103,0.0000,0.0000,,,0.0000,0.0000
5.9654,103,0.0000,0.0000,,,0.0000,0.0000
6.0299,103,0.0000,0.0000,,,0.0000,0.0000
6.0934,103,0.0000,0.0000,,,0.0000,0.0000
6.1575,103,0.0000,0.0000,,,0.0000,0.0000
6.2214,103,0.0000,0.0000,,,0.0000,0.0000
6.2848,103,0.0000,0.0000,,,0.0000,0.0000
6.3648,103,0.0000,0.0000,,,0.0000,0.0000
6.4294,106,0.0000,0.0000,,,0.0000,0.0000
6.4938,107,0.0000,0.0000,,,0.0000,0.0000
6.5572,107,0.0000,0.0000,,,0.0000,0.0000
6.6217,107,0.0000,0.0000,,,0.0000,0.0000
6.6853,107,0.0000,0.0000,,,0.0000,0.0000
6.7652,107,0.0000,0.0000,,,0.0000,0.0000
6.8291,107,0.0000,0.0000,,,0.0000,0.0000
6.8936,107,0.0000,0.0000,,,0.0000,0.0000
6.9732,107,0.0000,0.0000,,,0.0000,0.0000
7.0214,107,0.0000,0.0000,,,0.0000,0.0000
7.0852,107,0.0000,0.0000,,,0.0000,0.0000
7.1806,109,0.0000,0.0000,,,0.0000,0.0000
7.2297,112,0.0000,0.0000,,,0.0000,0.0000
7.2937,112,329.4848,0.0000,,,0.1632,0.0000
7.3731,112,388.1318,7.5947,,,0.1764,0.1108
7.4207,112,388.1318,2.0021,,,0.1764,0.1085
7.4855,112,399.1115,0.0000,,,0.1632,0.0000
7.5655,112,399.8235,0.0000,,,0.1657,0.0000
7.6288,112,401.3970,1.1709,,,0.1626,0.1128
7.6934,112,391.7465,0.0000,,,0.1632,0.0000
