t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0182,27,0.0000,0.0000,,,0.0000,0.0000
0.0829,26,0.0000,0.0000,,,0.0000,0.0000
0.1624,21,0.0000,0.0000,,,0.0000,0.0000
0.2102,21,0.0000,0.0000,,,0.0000,0.0000
0.2746,22,0.0000,0.0000,,,0.0000,0.0000
0.3540,23,0.0000,0.0000,,,0.0000,0.0000
0.4189,28,0.0000,0.0000,,,0.0000,0.0000
0.4823,28,0.0000,0.0000,,,0.0000,0.0000
0.5459,28,0.0000,0.0000,,,0.0000,0.0000
0.6104,25,0.0000,0.0000,,,0.0000,0.0000
0.6741,24,0.0000,0.0000,,,0.0000,0.0000
0.7540,24,0.0000,0.0000,,,0.0000,0.0000
0.8188,27,0.0000,0.0000,,,0.0000,0.0000
0.8823,28,0.0000,0.0000,,,0.0000,0.0000
0.9625,33,0.0000,0.0000,,,0.0000,0.0000
1.0101,33,0.0000,0.0000,,,0.0000,0.0000
1.0744,38,0.0000,0.0000,,,0.0000,0.0000
1.1701,42,0.0000,0.0000,,,0.0000,0.0000
1.2180,49,0.0000,0.0000,,,0.0000,0.0000
1.2825,51,0.0000,0.0000,,,0.0000,0.0000
1.3469,55,0.0000,0.0000,,,0.0000,0.0000
1.4105,62,0.0000,0.0000,,,0.0000,0.0000
1.4899,62,0.0000,0.0000,,,0.0000,0.0000
1.5701,56,0.0000,0.0000,,,0.0000,0.0000
1.6183,57,0.0000,0.0000,,,0.0000,0.0000
1.6822,68,0.0000,0.0000,,,0.0000,0.0000
1.7460,70,0.0000,0.0000,,,0.0000,0.0000
1.8102,71,0.0000,0.0000,,,0.0000,0.0000
1.8903,74,0.0000,0.0000,,,0.0000,0.0000
1.9540,81,0.0000,0.0000,,,0.0000,0.0000
2.0183,93,0.0000,0.0000,,,0.0000,0.0000
2.0819,93,0.0000,0.0000,,,0.0000,0.0000
2.1622,93,0.0000,0.0000,,,0.0000,0.0000
2.2098,88,0.0000,0.0000,,,0.0000,0.0000
2.2900,89,0.0000,0.0000,,,0.0000,0.0000
2.3703,96,0.0000,0.0000,,,0.0000,0.0000
2.4189,96,0.0000,0.0000,,,0.0000,0.0000
2.4822,104,0.0000,0.0000,,,0.0000,0.0000
2.5625,127,0.0000,0.0000,,,0.0000,0.0000
2.6102,131,0.0000,0.0000,,,0.0000,0.0000
2.6911,131,0.0000,0.0000,,,0.0000,0.0000
2.7701,128,0.0000,0.0000,,,0.0000,0.0000
2.8183,130,0.0000,0.0000,,,0.0000,0.0000
2.8828,149,0.0000,0.0000,,,0.0000,0.0000
2.9620,155,0.0000,0.0000,,,0.0000,0.0000
3.0262,155,0.0000,0.0000,,,0.0000,0.0000
3.0909,152,0.0000,0.0000,,,0.0000,0.0000
3.1699,147,650.9932,150.4301,,,0.3819,0.3200
3.2178,146,1428.5735,1163.4495,,,0.5089,0.5392
3.2823,152,1405.3638,1210.9095,,,0.5064,0.5526
3.3627,160,1351.8518,1022.6888,,,0.5183,0.5115
3.4260,161,941.6193,130.8208,,,0.3858,0.3003
3.4906,164,898.7365,111.8856,,,0.3848,0.2643
3.5542,159,1118.6899,684.4603,,,0.4578,0.4082
3.6185,158,1463.4404,1251.8634,,,0.4751,0.4876
3.6822,156,1490.7443,1257.9484,,,0.4901,0.4991
3.7467,151,1566.0984,1244.4189,,,0.4764,0.5245
3.8265,152,1403.9384,1141.0941,,,0.4700,0.4556
3.8906,156,1447.0664,1022.6063,,,0.4813,0.4491
3.9545,155,1372.3643,1001.1868,,,0.4782,0.4466
4.0181,153,1224.5842,460.9714,,,0.4619,0.3720
4.0827,153,1242.5176,790.0627,,,0.4893,0.4641
4.1628,139,1379.3193,1058.0114,,,0.5051,0.4930
4.2258,126,1323.9786,1074.1329,,,0.4783,0.4899
4.2904,125,1328.1346,796.3624,,,0.4965,0.4559
4.3701,133,1346.3376,770.1841,,,0.4996,0.4586
4.4189,134,9.7767,0.0000,,,0.1444,0.0000
4.4822,130,0.0000,0.0000,,,0.0000,0.0000
4.5621,125,0.0000,0.0000,,,0.0000,0.0000
4.6260,122,0.0000,0.0000,,,0.0000,0.0000
4.6908,107,0.0000,0.0000,,,0.0000,0.0000
4.7705,93,0.0000,0.0000,,,0.0000,0.0000
4.8181,93,0.0000,0.0000,,,0.0000,0.0000
4.8985,83,0.0000,0.0000,,,0.0000,0.0000
4.9624,65,0.0000,0.0000,,,0.0000,0.0000
5.0267,53,0.0000,0.0000,,,0.0000,0.0000
5.0899,53,0.0000,0.0000,,,0.0000,0.0000
5.1541,42,0.0000,0.0000,,,0.0000,0.0000
5.2178,26,0.0000,0.0000,,,0.0000,0.0000
5.2989,25,0.0000,0.0000,,,0.0000,0.0000
5.3626,28,0.0000,0.0000,,,0.0000,0.0000
5.4259,28,0.0000,0.0000,,,0.0000,0.0000
5.4901,28,0.0000,0.0000,,,0.0000,0.0000
5.5537,28,0.0000,0.0000,,,0.0000,0.0000
5.6185,28,0.0000,0.0000,,,0.0000,0.0000
5.6989,28,0.0000,0.0000,,,0.0000,0.0000
5.7621,28,0.0000,0.0000,,,0.0000,0.0000
5.8289,28,0.0000,0.0000,,,0.0000,0.0000
5.8907,28,0.0000,0.0000,,,0.0000,0.0000
5.9542,28,0.0000,0.0000,,,0.0000,0.0000
6.0180,28,0.0000,0.0000,,,0.0000,0.0000
6.0990,28,0.0000,0.0000,,,0.0000,0.0000
6.1619,28,0.0000,0.0000,,,0.0000,0.0000
6.2261,28,0.0000,0.0000,,,0.0000,0.0000
6.2909,28,0.0000,0.0000,,,0.0000,0.0000
6.3541,28,0.0000,0.0000,,,0.0000,0.0000
6.4344,28,0.0000,0.0000,,,0.0000,0.0000
