t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0343,27,0.0000,0.0000,,,0.0000,0.0000
0.0822,27,0.0000,0.0000,,,0.0000,0.0000
0.1461,27,0.0000,0.0000,,,0.0000,0.0000
0.2267,27,0.0000,0.0000,,,0.0000,0.0000
0.2748,27,0.0000,0.0000,,,0.0000,0.0000
0.3548,27,0.0000,0.0000,,,0.0000,0.0000
0.4345,27,0.0000,0.0000,,,0.0000,0.0000
0.4827,27,0.0000,0.0000,,,0.0000,0.0000
0.5471,27,0.0000,0.0000,,,0.0000,0.0000
0.6261,27,0.0000,0.0000,,,0.0000,0.0000
0.6901,27,0.0000,0.0000,,,0.0000,0.0000
0.7547,27,0.0000,0.0000,,,0.0000,0.0000
0.8343,27,0.0000,0.0000,,,0.0000,0.0000
0.8828,27,0.0000,0.0000,,,0.0000,0.0000
0.9629,24,0.0000,0.0000,,,0.0000,0.0000
1.0261,23,0.0000,0.0000,,,0.0000,0.0000
1.0911,18,0.0000,0.0000,,,0.0000,0.0000
1.1710,17,0.0000,0.0000,,,0.0000,0.0000
1.2351,21,0.0000,0.0000,,,0.0000,0.0000
1.2825,23,0.0000,0.0000,,,0.0000,0.0000
1.3624,30,0.0000,0.0000,,,0.0000,0.0000
1.4262,30,0.0000,0.0000,,,0.0000,0.0000
1.4905,40,0.0000,0.0000,,,0.0000,0.0000
1.5705,53,0.0000,0.0000,,,0.0000,0.0000
1.6347,53,0.0000,0.0000,,,0.0000,0.0000
1.6822,63,0.0000,0.0000,,,0.0000,0.0000
1.7468,64,0.0000,0.0000,,,0.0000,0.0000
1.8270,78,0.0000,0.0000,,,0.0000,0.0000
1.8911,85,0.0000,0.0000,,,0.0000,0.0000
1.9550,85,0.0000,0.0000,,,0.0000,0.0000
2.0345,101,0.0000,0.0000,,,0.0000,0.0000
2.0822,105,0.0000,0.0000,,,0.0000,0.0000
2.1462,108,0.0000,0.0000,,,0.0000,0.0000
2.2268,116,0.0000,0.0000,,,0.0000,0.0000
2.2904,117,0.0000,0.0000,,,0.0000,0.0000
2.3550,124,0.0000,0.0000,,,0.0000,0.0000
2.4344,129,0.0000,0.0000,,,0.0000,0.0000
2.4823,133,0.0000,0.0000,,,0.0000,0.0000
2.5468,134,0.0000,0.0000,,,0.0000,0.0000
2.6260,146,0.0000,0.0000,,,0.0000,0.0000
2.6904,148,0.0000,0.0000,,,0.0000,0.0000
2.7550,151,0.0000,0.0000,,,0.0000,0.0000
2.8351,156,0.0000,193.0604,,,0.0000,0.3106
2.8982,159,898.3465,1795.0626,,,0.2399,0.6305
2.9464,166,1409.2687,1795.0626,,,0.3037,0.6305
3.0267,166,2615.8315,2773.6528,,,0.3823,0.7523
3.0912,170,2956.3203,2629.9668,,,0.4270,0.7385
3.1545,170,3358.2876,2757.9504,,,0.4628,0.7364
3.2346,170,3922.4634,2666.5967,,,0.5016,0.7205
3.2827,170,3937.6348,2586.3713,,,0.4997,0.6817
3.3462,170,4191.7490,2586.3713,,,0.4901,0.6817
3.4269,170,4101.9229,2539.5444,,,0.4859,0.6743
3.4904,170,4034.3420,2481.8657,,,0.4788,0.6452
3.5551,170,3942.4619,2468.9355,,,0.4850,0.6684
3.6349,168,4015.9812,2446.5444,,,0.4752,0.6497
3.6821,166,3939.5940,2446.5444,,,0.4840,0.6497
3.7625,163,4008.8232,2447.9417,,,0.4912,0.6651
3.8264,161,3974.3884,2456.9756,,,0.4754,0.6517
3.8907,157,3791.0156,2386.8691,,,0.4843,0.6557
3.9542,140,3504.1028,2366.0388,,,0.4810,0.6483
4.0342,119,3364.3650,2196.4136,,,0.4763,0.5995
4.0981,115,2756.4648,2212.5322,,,0.4463,0.6016
4.1622,112,2075.2139,1709.2290,,,0.3780,0.5948
4.2420,92,59.7587,0.0000,,,0.1629,0.0000
4.2906,77,0.0000,0.0000,,,0.0000,0.0000
4.3551,57,0.0000,0.0000,,,0.0000,0.0000
4.4350,45,0.0000,0.0000,,,0.0000,0.0000
4.4822,45,0.0000,0.0000,,,0.0000,0.0000
4.5629,41,0.0000,0.0000,,,0.0000,0.0000
4.6425,40,0.0000,0.0000,,,0.0000,0.0000
4.6911,40,0.0000,0.0000,,,0.0000,0.0000
4.7543,40,0.0000,0.0000,,,0.0000,0.0000
4.8341,40,0.0000,0.0000,,,0.0000,0.0000
4.8825,40,0.0000,0.0000,,,0.0000,0.0000
4.9629,40,0.0000,0.0000,,,0.0000,0.0000
5.0429,40,0.0000,0.0000,,,0.0000,0.0000
5.0908,38,0.0000,0.0000,,,0.0000,0.0000
5.1545,36,0.0000,0.0000,,,0.0000,0.0000
5.2342,36,0.0000,0.0000,,,0.0000,0.0000
5.2982,36,0.0000,0.0000,,,0.0000,0.0000
5.3629,36,0.0000,0.0000,,,0.0000,0.0000
5.4420,36,0.0000,0.0000,,,0.0000,0.0000
5.4909,33,0.0000,0.0000,,,0.0000,0.0000
5.5545,31,0.0000,0.0000,,,0.0000,0.0000
5.6348,31,0.0000,0.0000,,,0.0000,0.0000
5.6985,31,0.0000,0.0000,,,0.0000,0.0000
5.7621,31,0.0000,0.0000,,,0.0000,0.0000
5.8421,31,0.0000,0.0000,,,0.0000,0.0000
5.8902,31,0.0000,0.0000,,,0.0000,0.0000
5.9549,31,0.0000,0.0000,,,0.0000,0.0000
6.0349,31,0.0000,0.0000,,,0.0000,0.0000
6.0990,31,0.0000,0.0000,,,0.0000,0.0000
6.1626,31,0.0000,0.0000,,,0.0000,0.0000
6.2427,31,0.0000,0.0000,,,0.0000,0.0000
6.2910,31,0.0000,0.0000,,,0.0000,0.0000
