t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0237,3,0.0000,0.0000,,,0.0000,0.0000
0.0721,3,0.0000,0.0000,,,0.0000,0.0000
0.1523,3,0.0000,0.0000,,,0.0000,0.0000
0.2157,3,0.0000,0.0000,,,0.0000,0.0000
0.2794,3,0.0000,0.0000,,,0.0000,0.0000
0.3438,3,0.0000,0.0000,,,0.0000,0.0000
0.4241,3,0.0000,0.0000,,,0.0000,0.0000
0.4716,3,0.0000,0.0000,,,0.0000,0.0000
0.5513,3,0.0000,0.0000,,,0.0000,0.0000
0.6162,3,0.0000,0.0000,,,0.0000,0.0000
0.6801,3,0.0000,0.0000,,,0.0000,0.0000
0.7443,3,0.0000,0.0000,,,0.0000,0.0000
0.8243,3,0.0000,0.0000,,,0.0000,0.0000
0.8723,3,0.0000,0.0000,,,0.0000,0.0000
0.9521,3,0.0000,0.0000,,,0.0000,0.0000
1.0155,3,0.0000,0.0000,,,0.0000,0.0000
1.0803,3,0.0000,0.0000,,,0.0000,0.0000
1.1459,3,0.0000,0.0000,,,0.0000,0.0000
1.2236,3,0.0000,0.0000,,,0.0000,0.0000
1.2891,3,0.0000,0.0000,,,0.0000,0.0000
1.3516,3,0.0000,0.0000,,,0.0000,0.0000
1.4157,3,0.0000,0.0000,,,0.0000,0.0000
1.4803,3,0.0000,0.0000,,,0.0000,0.0000
1.5439,3,0.0000,0.0000,,,0.0000,0.0000
1.6235,3,0.0000,0.0000,,,0.0000,0.0000
1.6880,3,0.0000,0.0000,,,0.0000,0.0000
1.7514,3,0.0000,0.0000,,,0.0000,0.0000
1.8160,3,0.0000,0.0000,,,0.0000,0.0000
1.8797,3,0.0000,0.0000,,,0.0000,0.0000
1.9442,3,0.0000,0.0000,,,0.0000,0.0000
2.0236,3,0.0000,0.0000,,,0.0000,0.0000
2.0875,4,0.0000,0.0000,,,0.0000,0.0000
2.1524,6,0.0000,0.0000,,,0.0000,0.0000
2.2163,9,0.0000,0.0000,,,0.0000,0.0000
2.2798,22,0.0000,0.0000,,,0.0000,0.0000
2.3435,23,0.0000,0.0000,,,0.0000,0.0000
2.4236,38,0.0000,0.0000,,,0.0000,0.0000
2.4874,46,0.0000,0.0000,,,0.0000,0.0000
2.5525,46,0.0000,0.0000,,,0.0000,0.0000
2.6161,46,0.0000,0.0000,,,0.0000,0.0000
2.6796,46,0.0000,0.0000,,,0.0000,0.0000
2.7440,50,0.0000,0.0000,,,0.0000,0.0000
2.8239,50,0.0000,0.0000,,,0.0000,0.0000
2.8882,50,0.0000,0.0000,,,0.0000,0.0000
2.9518,55,0.0000,0.0000,,,0.0000,0.0000
3.0163,56,0.0000,0.0000,,,0.0000,0.0000
3.0804,58,0.0000,0.0000,,,0.0000,0.0000
3.1595,61,0.0000,0.0000,,,0.0000,0.0000
3.2236,64,0.0000,0.0000,,,0.0000,0.0000
3.2882,66,0.0000,0.0000,,,0.0000,0.0000
3.3523,67,0.0000,0.0000,,,0.0000,0.0000
3.4159,71,0.0000,0.0000,,,0.0000,0.0000
3.4958,74,0.0000,0.0000,,,0.0000,0.0000
3.5598,81,0.0000,0.0000,,,0.0000,0.0000
3.6242,82,0.0000,0.0000,,,0.0000,0.0000
3.6881,85,0.0000,0.0000,,,0.0000,0.0000
3.7516,88,0.0000,0.0000,,,0.0000,0.0000
3.8161,90,0.0000,0.0000,,,0.0000,0.0000
3.8957,90,0.0000,0.0000,,,0.0000,0.0000
3.9596,90,0.0000,0.0000,,,0.0000,0.0000
4.0238,94,0.0000,0.0000,,,0.0000,0.0000
4.0874,94,0.0000,0.0000,,,0.0000,0.0000
4.1520,94,0.0000,0.0000,,,0.0000,0.0000
4.2155,94,0.0000,0.0000,,,0.0000,0.0000
4.2962,94,0.0000,0.0000,,,0.0000,0.0000
4.3597,94,0.0000,0.0000,,,0.0000,0.0000
4.4244,98,0.0000,0.0000,,,0.0000,0.0000
4.4878,99,0.0000,0.0000,,,0.0000,0.0000
4.5676,103,0.0000,0.0000,,,0.0000,0.0000
4.6314,107,0.0000,0.0000,,,0.0000,0.0000
4.6955,108,0.0000,0.0000,,,0.0000,0.0000
4.7599,112,0.0000,0.0000,,,0.0000,0.0000
4.8235,112,0.0000,0.0000,,,0.0000,0.0000
4.8881,116,0.0000,0.0000,,,0.0000,0.0000
4.9517,117,817.7249,4370.2285,,,0.3205,0.6181
5.0321,117,1180.8772,3857.3337,,,0.3914,0.5974
5.0961,117,1197.8199,3831.8997,,,0.3921,0.5983
5.1595,117,1188.1562,3863.7024,,,0.3908,0.6120
5.2233,117,1163.5463,3838.3499,,,0.3898,0.6052
5.2879,117,1190.7297,3761.2856,,,0.3925,0.6097
5.3515,117,1187.2017,3746.7998,,,0.3902,0.5962
5.4324,114,1193.5708,3806.2898,,,0.3881,0.5962
5.4964,113,0.0000,0.0000,,,0.0000,0.0000
5.5595,113,0.0000,0.0000,,,0.0000,0.0000
5.6240,113,0.0000,0.0000,,,0.0000,0.0000
5.6878,113,0.0000,0.0000,,,0.0000,0.0000
5.7680,107,0.0000,0.0000,,,0.0000,0.0000
5.8324,91,0.0000,0.0000,,,0.0000,0.0000
5.8956,72,0.0000,0.0000,,,0.0000,0.0000
5.9604,53,0.0000,0.0000,,,0.0000,0.0000
6.0239,33,0.0000,0.0000,,,0.0000,0.0000
6.0880,13,0.0000,0.0000,,,0.0000,0.0000
