t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0144,3,0.0000,0.0000,,,0.0000,0.0000
0.0788,3,0.0000,0.0000,,,0.0000,0.0000
0.1422,3,0.0000,0.0000,,,0.0000,0.0000
0.2225,3,0.0000,0.0000,,,0.0000,0.0000
0.2864,3,0.0000,0.0000,,,0.0000,0.0000
0.3506,3,0.0000,0.0000,,,0.0000,0.0000
0.4142,3,0.0000,0.0000,,,0.0000,0.0000
0.4782,3,0.0000,0.0000,,,0.0000,0.0000
0.5427,3,0.0000,0.0000,,,0.0000,0.0000
0.6219,3,0.0000,0.0000,,,0.0000,0.0000
0.6860,3,0.0000,0.0000,,,0.0000,0.0000
0.7508,3,0.0000,0.0000,,,0.0000,0.0000
0.8142,3,0.0000,0.0000,,,0.0000,0.0000
0.8778,3,0.0000,0.0000,,,0.0000,0.0000
0.9424,3,0.0000,0.0000,,,0.0000,0.0000
1.0385,3,0.0000,0.0000,,,0.0000,0.0000
1.0865,5,0.0000,0.0000,,,0.0000,0.0000
1.1502,5,0.0000,0.0000,,,0.0000,0.0000
1.2309,5,0.0000,0.0000,,,0.0000,0.0000
1.2786,11,0.0000,0.0000,,,0.0000,0.0000
1.3419,10,0.0000,0.0000,,,0.0000,0.0000
1.4222,6,0.0000,0.0000,,,0.0000,0.0000
1.4868,6,0.0000,0.0000,,,0.0000,0.0000
1.5507,11,0.0000,0.0000,,,0.0000,0.0000
1.6308,11,0.0000,0.0000,,,0.0000,0.0000
1.6790,15,0.0000,0.0000,,,0.0000,0.0000
1.7422,15,0.0000,0.0000,,,0.0000,0.0000
1.8228,23,0.0000,0.0000,,,0.0000,0.0000
1.8867,24,0.0000,0.0000,,,0.0000,0.0000
1.9507,24,0.0000,0.0000,,,0.0000,0.0000
2.0150,29,0.0000,0.0000,,,0.0000,0.0000
2.0782,30,0.0000,0.0000,,,0.0000,0.0000
2.1418,36,0.0000,0.0000,,,0.0000,0.0000
2.2224,36,0.0000,0.0000,,,0.0000,0.0000
2.2864,43,0.0000,0.0000,,,0.0000,0.0000
2.3504,44,0.0000,0.0000,,,0.0000,0.0000
2.4138,48,0.0000,0.0000,,,0.0000,0.0000
2.4787,49,0.0000,0.0000,,,0.0000,0.0000
2.5419,45,0.0000,0.0000,,,0.0000,0.0000
2.6384,45,0.0000,0.0000,,,0.0000,0.0000
2.6866,53,0.0000,0.0000,,,0.0000,0.0000
2.7498,54,0.0000,0.0000,,,0.0000,0.0000
2.8150,57,0.0000,0.0000,,,0.0000,0.0000
2.8785,59,0.0000,0.0000,,,0.0000,0.0000
2.9580,59,0.0000,0.0000,,,0.0000,0.0000
3.0223,59,0.0000,0.0000,,,0.0000,0.0000
3.0862,59,0.0000,0.0000,,,0.0000,0.0000
3.1504,59,0.0000,0.0000,,,0.0000,0.0000
3.2301,65,0.0000,0.0000,,,0.0000,0.0000
3.2779,62,0.0000,0.0000,,,0.0000,0.0000
3.3578,52,0.0000,0.0000,,,0.0000,0.0000
3.4390,53,0.0000,0.0000,,,0.0000,0.0000
3.4859,65,0.0000,0.0000,,,0.0000,0.0000
3.5504,76,0.0000,0.0000,,,0.0000,0.0000
3.6139,76,0.0000,0.0000,,,0.0000,0.0000
3.6946,76,0.0000,0.0000,,,0.0000,0.0000
3.7585,76,0.0000,0.0000,,,0.0000,0.0000
3.8226,76,0.0000,0.0000,,,0.0000,0.0000
3.8864,79,0.0000,0.0000,,,0.0000,0.0000
3.9509,82,0.0000,0.0000,,,0.0000,0.0000
4.0306,83,0.0000,0.0000,,,0.0000,0.0000
4.0946,92,0.0000,0.0000,,,0.0000,0.0000
4.1582,94,0.0000,0.0000,,,0.0000,0.0000
4.2379,97,0.0000,0.0000,,,0.0000,0.0000
4.2862,97,0.0000,0.0000,,,0.0000,0.0000
4.3507,105,0.0000,0.0000,,,0.0000,0.0000
4.4464,125,0.0000,0.0000,,,0.0000,0.0000
4.4941,128,0.0000,0.0000,,,0.0000,0.0000
4.5588,129,0.0000,0.0000,,,0.0000,0.0000
4.6388,129,0.0000,0.0000,,,0.0000,0.0000
4.6867,130,5681.7866,18716.2227,,,0.8552,0.9842
4.7504,138,9702.2314,20067.8730,,,0.8552,0.9842
4.8458,143,10200.3896,19975.7109,,,0.8552,0.9842
4.8940,143,10281.3906,19391.9375,,,0.8552,0.9842
4.9578,135,10670.2695,18948.4766,,,0.8552,0.9842
5.0224,135,15104.3770,20329.7363,,,0.6227,0.9842
5.0860,127,20827.4141,25867.1211,,,0.8552,0.9842
5.1506,108,20647.4883,25727.7969,,,0.8552,0.9842
5.2306,104,17431.1602,20141.5840,,,0.7789,0.9842
5.2942,104,15097.1113,19404.2422,,,0.6064,0.9842
5.3577,100,7540.7266,12198.0332,,,0.7691,0.9842
5.4387,96,101.5278,467.3740,,,0.2422,0.3779
5.4862,95,0.0000,0.0000,,,0.0000,0.0000
5.5666,95,0.0000,0.0000,,,0.0000,0.0000
5.6299,90,0.0000,0.0000,,,0.0000,0.0000
5.6944,90,0.0000,0.0000,,,0.0000,0.0000
5.7578,85,0.0000,0.0000,,,0.0000,0.0000
5.8381,85,0.0000,0.0000,,,0.0000,0.0000
5.8858,84,0.0000,0.0000,,,0.0000,0.0000
5.9657,84,0.0000,0.0000,,,0.0000,0.0000
6.0299,84,0.0000,0.0000,,,0.0000,0.0000
6.0946,84,0.0000,0.0000,,,0.0000,0.0000
6.1585,80,0.0000,0.0000,,,0.0000,0.0000
6.2385,79,0.0000,0.0000,,,0.0000,0.0000
6.2867,84,0.0000,0.0000,,,0.0000,0.0000
6.3663,84,0.0000,0.0000,,,0.0000,0.0000
6.4465,72,0.0000,0.0000,,,0.0000,0.0000
6.4939,72,0.0000,0.0000,,,0.0000,0.0000
6.5614,66,0.0000,0.0000,,,0.0000,0.0000
6.6225,65,0.0000,0.0000,,,0.0000,0.0000
6.6865,63,0.0000,0.0000,,,0.0000,0.0000
6.7657,60,0.0000,0.0000,,,0.0000,0.0000
6.8306,64,0.0000,0.0000,,,0.0000,0.0000
6.8942,66,0.0000,0.0000,,,0.0000,0.0000
6.9586,67,0.0000,0.0000,,,0.0000,0.0000
7.0220,73,0.0000,0.0000,,,0.0000,0.0000
7.0867,74,0.0000,0.0000,,,0.0000,0.0000
7.1665,77,0.0000,0.0000,,,0.0000,0.0000
7.2300,74,0.0000,0.0000,,,0.0000,0.0000
7.2946,74,0.0000,0.0000,,,0.0000,0.0000
7.3581,76,0.0000,0.0000,,,0.0000,0.0000
7.4378,75,0.0000,0.0000,,,0.0000,0.0000
7.5017,76,0.0000,0.0000,,,0.0000,0.0000
7.5660,80,0.0000,0.0000,,,0.0000,0.0000
7.6461,74,0.0000,0.0000,,,0.0000,0.0000
7.6941,72,0.0000,0.0000,,,0.0000,0.0000
7.7586,72,0.0000,0.0000,,,0.0000,0.0000
7.8384,60,0.0000,0.0000,,,0.0000,0.0000
7.9024,49,0.0000,0.0000,,,0.0000,0.0000
7.9656,48,0.0000,0.0000,,,0.0000,0.0000
8.0304,44,0.0000,0.0000,,,0.0000,0.0000
8.0937,41,0.0000,0.0000,,,0.0000,0.0000
8.1585,45,0.0000,0.0000,,,0.0000,0.0000
8.2226,46,0.0000,0.0000,,,0.0000,0.0000
8.3024,47,0.0000,0.0000,,,0.0000,0.0000
8.3658,47,0.0000,0.0000,,,0.0000,0.0000
8.4298,47,0.0000,0.0000,,,0.0000,0.0000
8.4941,47,0.0000,0.0000,,,0.0000,0.0000
8.5587,42,0.0000,0.0000,,,0.0000,0.0000
8.6543,42,0.0000,0.0000,,,0.0000,0.0000
8.7023,40,0.0000,0.0000,,,0.0000,0.0000
8.7665,37,0.0000,0.0000,,,0.0000,0.0000
8.8461,37,0.0000,0.0000,,,0.0000,0.0000
8.8937,28,0.0000,0.0000,,,0.0000,0.0000
8.9740,23,0.0000,0.0000,,,0.0000,0.0000
9.0380,21,0.0000,0.0000,,,0.0000,0.0000
9.1020,8,0.0000,0.0000,,,0.0000,0.0000
9.1659,6,0.0000,0.0000,,,0.0000,0.0000
9.2305,5,0.0000,0.0000,,,0.0000,0.0000
9.2947,3,0.0000,0.0000,,,0.0000,0.0000
9.3580,3,0.0000,0.0000,,,0.0000,0.0000
9.4377,3,0.0000,0.0000,,,0.0000,0.0000
9.5024,3,0.0000,0.0000,,,0.0000,0.0000
9.5664,3,0.0000,0.0000,,,0.0000,0.0000
9.6302,3,0.0000,0.0000,,,0.0000,0.0000
9.6938,3,0.0000,0.0000,,,0.0000,0.0000
9.7744,3,0.0000,0.0000,,,0.0000,0.0000
9.8377,3,0.0000,0.0000,,,0.0000,0.0000
9.9025,3,0.0000,0.0000,,,0.0000,0.0000
9.9657,3,0.0000,0.0000,,,0.0000,0.0000
10.0303,3,0.0000,0.0000,,,0.0000,0.0000
10.0946,3,0.0000,0.0000,,,0.0000,0.0000
10.1744,3,0.0000,0.0000,,,0.0000,0.0000
10.2383,3,0.0000,0.0000,,,0.0000,0.0000
10.3022,3,0.0000,0.0000,,,0.0000,0.0000
10.3664,3,0.0000,0.0000,,,0.0000,0.0000
10.4299,3,0.0000,0.0000,,,0.0000,0.0000
10.4947,3,0.0000,0.0000,,,0.0000,0.0000
10.5737,3,0.0000,0.0000,,,0.0000,0.0000
10.6380,3,0.0000,0.0000,,,0.0000,0.0000
10.7022,3,0.0000,0.0000,,,0.0000,0.0000
10.7661,3,0.0000,0.0000,,,0.0000,0.0000
10.8306,3,0.0000,0.0000,,,0.0000,0.0000
10.9104,3,0.0000,0.0000,,,0.0000,0.0000
10.9743,3,0.0000,0.0000,,,0.0000,0.0000
11.0385,3,0.0000,0.0000,,,0.0000,0.0000
11.1025,3,0.0000,0.0000,,,0.0000,0.0000
11.1657,3,0.0000,0.0000,,,0.0000,0.0000
11.2300,3,0.0000,0.0000,,,0.0000,0.0000
11.2938,3,0.0000,0.0000,,,0.0000,0.0000
11.3745,3,0.0000,0.0000,,,0.0000,0.0000
11.4390,3,0.0000,0.0000,,,0.0000,0.0000
11.5019,3,0.0000,0.0000,,,0.0000,0.0000
11.5664,3,0.0000,0.0000,,,0.0000,0.0000
11.6305,3,0.0000,0.0000,,,0.0000,0.0000
11.7101,3,0.0000,0.0000,,,0.0000,0.0000
11.7739,3,0.0000,0.0000,,,0.0000,0.0000
11.8376,3,0.0000,0.0000,,,0.0000,0.0000
11.9024,3,0.0000,0.0000,,,0.0000,0.0000
11.9667,3,0.0000,0.0000,,,0.0000,0.0000
12.0303,3,0.0000,0.0000,,,0.0000,0.0000
12.1105,3,0.0000,0.0000,,,0.0000,0.0000
12.1747,3,0.0000,0.0000,,,0.0000,0.0000
12.2387,3,0.0000,0.0000,,,0.0000,0.0000
12.3028,3,0.0000,0.0000,,,0.0000,0.0000
12.3665,3,0.0000,0.0000,,,0.0000,0.0000
12.4297,3,0.0000,0.0000,,,0.0000,0.0000
12.5100,3,0.0000,0.0000,,,0.0000,0.0000
12.5745,3,0.0000,0.0000,,,0.0000,0.0000
12.6388,3,0.0000,0.0000,,,0.0000,0.0000
12.7023,3,0.0000,0.0000,,,0.0000,0.0000
12.7661,3,0.0000,0.0000,,,0.0000,0.0000
12.8303,3,0.0000,0.0000,,,0.0000,0.0000
12.9104,3,0.0000,0.0000,,,0.0000,0.0000
12.9747,3,0.0000,0.0000,,,0.0000,0.0000
13.0383,3,0.0000,0.0000,,,0.0000,0.0000
13.1018,3,0.0000,0.0000,,,0.0000,0.0000
13.1665,3,0.0000,0.0000,,,0.0000,0.0000
13.2461,3,0.0000,0.0000,,,0.0000,0.0000
13.3109,3,0.0000,0.0000,,,0.0000,0.0000
13.3745,3,0.0000,0.0000,,,0.0000,0.0000
13.4386,3,0.0000,0.0000,,,0.0000,0.0000
13.5026,3,0.0000,0.0000,,,0.0000,0.0000
13.5658,3,0.0000,0.0000,,,0.0000,0.0000
13.6458,3,0.0000,0.0000,,,0.0000,0.0000
13.7108,3,0.0000,0.0000,,,0.0000,0.0000
13.7738,3,0.0000,0.0000,,,0.0000,0.0000
