t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0049,3,0.0000,0.0000,,,0.0000,0.0000
0.0840,3,0.0000,0.0000,,,0.0000,0.0000
0.1483,3,0.0000,0.0000,,,0.0000,0.0000
0.2124,3,0.0000,0.0000,,,0.0000,0.0000
0.2763,3,0.0000,0.0000,,,0.0000,0.0000
0.3409,3,0.0000,0.0000,,,0.0000,0.0000
0.4199,3,0.0000,0.0000,,,0.0000,0.0000
0.4846,3,0.0000,0.0000,,,0.0000,0.0000
0.5483,3,0.0000,0.0000,,,0.0000,0.0000
0.6127,3,0.0000,0.0000,,,0.0000,0.0000
0.6763,3,0.0000,0.0000,,,0.0000,0.0000
0.7405,3,0.0000,0.0000,,,0.0000,0.0000
0.8209,3,0.0000,0.0000,,,0.0000,0.0000
0.8843,3,0.0000,0.0000,,,0.0000,0.0000
0.9487,3,0.0000,0.0000,,,0.0000,0.0000
1.0122,4,0.0000,0.0000,,,0.0000,0.0000
1.0770,4,0.0000,0.0000,,,0.0000,0.0000
1.1403,9,0.0000,0.0000,,,0.0000,0.0000
1.2204,10,0.0000,0.0000,,,0.0000,0.0000
1.2845,21,0.0000,0.0000,,,0.0000,0.0000
1.3484,23,0.0000,0.0000,,,0.0000,0.0000
1.4134,28,0.0000,0.0000,,,0.0000,0.0000
1.4767,28,0.0000,0.0000,,,0.0000,0.0000
1.5565,38,0.0000,0.0000,,,0.0000,0.0000
1.6204,48,0.0000,0.0000,,,0.0000,0.0000
1.6845,48,0.0000,0.0000,,,0.0000,0.0000
1.7479,55,0.0000,0.0000,,,0.0000,0.0000
1.8126,57,0.0000,0.0000,,,0.0000,0.0000
1.8921,59,0.0000,0.0000,,,0.0000,0.0000
1.9569,60,0.0000,0.0000,,,0.0000,0.0000
2.0206,65,0.0000,0.0000,,,0.0000,0.0000
2.1002,66,0.0000,0.0000,,,0.0000,0.0000
2.1489,77,0.0000,0.0000,,,0.0000,0.0000
2.2125,83,0.0000,0.0000,,,0.0000,0.0000
2.2923,83,0.0000,0.0000,,,0.0000,0.0000
2.3570,86,0.0000,0.0000,,,0.0000,0.0000
2.4202,86,0.0000,0.0000,,,0.0000,0.0000
2.5021,84,0.0000,0.0000,,,0.0000,0.0000
2.5486,81,0.0000,0.0000,,,0.0000,0.0000
2.6282,74,0.0000,0.0000,,,0.0000,0.0000
2.7084,78,0.0000,0.0000,,,0.0000,0.0000
2.7561,78,0.0000,0.0000,,,0.0000,0.0000
2.8205,85,0.0000,0.0000,,,0.0000,0.0000
2.8840,96,0.0000,0.0000,,,0.0000,0.0000
2.9491,96,0.0000,0.0000,,,0.0000,0.0000
3.0125,96,0.0000,0.0000,,,0.0000,0.0000
3.0926,96,0.0000,0.0000,,,0.0000,0.0000
3.1568,99,0.0000,0.0000,,,0.0000,0.0000
3.2202,102,0.0000,0.0000,,,0.0000,0.0000
3.2844,102,0.0000,0.0000,,,0.0000,0.0000
3.3645,102,0.0000,0.0000,,,0.0000,0.0000
3.4286,102,0.0000,0.0000,,,0.0000,0.0000
3.4923,102,0.0000,0.0000,,,0.0000,0.0000
3.5725,102,0.0000,0.0000,,,0.0000,0.0000
3.6202,102,0.0000,0.0000,,,0.0000,0.0000
3.6848,102,0.0000,0.0000,,,0.0000,0.0000
3.7648,102,0.0000,0.0000,,,0.0000,0.0000
3.8289,102,0.0000,0.0000,,,0.0000,0.0000
3.9079,103,0.0000,0.0000,,,0.0000,0.0000
3.9720,106,0.0000,0.0000,,,0.0000,0.0000
4.0205,106,0.0000,0.0000,,,0.0000,0.0000
4.1007,110,0.0000,0.0000,,,0.0000,0.0000
4.1648,106,0.0000,0.0000,,,0.0000,0.0000
4.2285,105,0.0000,243.8856,,,0.0000,0.3057
4.2923,105,0.0000,508.2073,,,0.0000,0.3573
4.3727,112,0.0000,6688.2388,,,0.0000,0.7925
4.4202,112,0.0000,6291.4712,,,0.0000,0.7821
4.5000,106,0.0000,0.0000,,,0.0000,0.0000
4.5642,105,0.0000,0.0000,,,0.0000,0.0000
4.6283,107,8.8791,9038.9102,,,0.1477,0.9392
4.6926,107,92.6965,10974.5723,,,0.2084,0.9842
4.7728,111,0.0000,3746.2837,,,0.0000,0.6192
4.8362,115,0.0000,356.8087,,,0.0000,0.3038
4.9003,113,0.0000,1653.8174,,,0.0000,0.4470
4.9801,111,0.0000,1640.7278,,,0.0000,0.4501
5.0288,106,0.0000,1776.4707,,,0.0000,0.4704
5.0926,105,911.1427,16269.6455,,,0.5629,0.9842
5.1721,102,64.7543,15369.7080,,,0.1969,0.9842
5.2367,99,50.3324,8719.0996,,,0.1642,0.9578
5.3031,99,50.3324,7168.8848,,,0.1642,0.8921
5.3800,94,0.0000,2.3497,,,0.0000,0.1052
5.4287,95,0.0000,0.0000,,,0.0000,0.0000
5.4919,95,0.0000,0.0000,,,0.0000,0.0000
5.5733,92,0.0000,0.0000,,,0.0000,0.0000
5.6374,93,0.0000,0.0000,,,0.0000,0.0000
5.7007,96,0.0000,0.0000,,,0.0000,0.0000
5.7806,93,0.0000,0.0000,,,0.0000,0.0000
5.8280,90,0.0000,0.0000,,,0.0000,0.0000
5.8928,91,0.0000,0.0000,,,0.0000,0.0000
5.9727,93,0.0000,0.0000,,,0.0000,0.0000
6.0363,93,0.0000,0.0000,,,0.0000,0.0000
6.1005,88,0.0000,0.0000,,,0.0000,0.0000
6.1804,84,0.0000,0.0000,,,0.0000,0.0000
6.2285,84,0.0000,0.0000,,,0.0000,0.0000
6.2928,88,0.0000,0.0000,,,0.0000,0.0000
6.3719,89,0.0000,0.0000,,,0.0000,0.0000
6.4362,80,0.0000,0.0000,,,0.0000,0.0000
6.5169,60,0.0000,0.0000,,,0.0000,0.0000
6.5808,60,0.0000,0.0000,,,0.0000,0.0000
6.6288,57,0.0000,0.0000,,,0.0000,0.0000
6.7088,55,0.0000,0.0000,,,0.0000,0.0000
6.7724,51,0.0000,0.0000,,,0.0000,0.0000
6.8366,51,0.0000,0.0000,,,0.0000,0.0000
6.9166,39,0.0000,0.0000,,,0.0000,0.0000
6.9805,32,0.0000,0.0000,,,0.0000,0.0000
7.0284,31,0.0000,0.0000,,,0.0000,0.0000
7.1088,28,0.0000,0.0000,,,0.0000,0.0000
7.1726,28,0.0000,0.0000,,,0.0000,0.0000
7.2366,19,0.0000,0.0000,,,0.0000,0.0000
7.3003,10,0.0000,0.0000,,,0.0000,0.0000
7.3806,8,0.0000,0.0000,,,0.0000,0.0000
7.4281,8,0.0000,0.0000,,,0.0000,0.0000
7.5088,4,0.0000,0.0000,,,0.0000,0.0000
7.5723,5,0.0000,0.0000,,,0.0000,0.0000
7.6358,12,0.0000,0.0000,,,0.0000,0.0000
7.7005,12,0.0000,0.0000,,,0.0000,0.0000
