t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0055,3,0.0000,0.0000,,,0.0000,0.0000
0.0853,3,0.0000,0.0000,,,0.0000,0.0000
0.1494,3,0.0000,0.0000,,,0.0000,0.0000
0.2137,3,0.0000,0.0000,,,0.0000,0.0000
0.2780,3,0.0000,0.0000,,,0.0000,0.0000
0.3576,3,0.0000,0.0000,,,0.0000,0.0000
0.4050,3,0.0000,0.0000,,,0.0000,0.0000
0.4858,3,0.0000,0.0000,,,0.0000,0.0000
0.5491,3,0.0000,0.0000,,,0.0000,0.0000
0.6138,3,0.0000,0.0000,,,0.0000,0.0000
0.6776,3,0.0000,0.0000,,,0.0000,0.0000
0.7570,3,0.0000,0.0000,,,0.0000,0.0000
0.8219,3,0.0000,0.0000,,,0.0000,0.0000
0.8857,3,0.0000,0.0000,,,0.0000,0.0000
0.9656,3,0.0000,0.0000,,,0.0000,0.0000
1.0133,3,0.0000,0.0000,,,0.0000,0.0000
1.0780,3,0.0000,0.0000,,,0.0000,0.0000
1.1573,3,0.0000,0.0000,,,0.0000,0.0000
1.2216,6,0.0000,0.0000,,,0.0000,0.0000
1.3017,7,0.0000,0.0000,,,0.0000,0.0000
1.3661,20,0.0000,0.0000,,,0.0000,0.0000
1.4130,21,0.0000,0.0000,,,0.0000,0.0000
1.4938,31,0.0000,0.0000,,,0.0000,0.0000
1.5574,51,0.0000,0.0000,,,0.0000,0.0000
1.6221,56,0.0000,0.0000,,,0.0000,0.0000
1.7017,56,0.0000,0.0000,,,0.0000,0.0000
1.7656,71,0.0000,0.0000,,,0.0000,0.0000
1.8138,74,0.0000,0.0000,,,0.0000,0.0000
1.8779,74,0.0000,0.0000,,,0.0000,0.0000
1.9571,89,0.0000,0.0000,,,0.0000,0.0000
2.0218,93,0.0000,0.0000,,,0.0000,0.0000
2.0852,93,0.0000,0.0000,,,0.0000,0.0000
2.1660,111,0.0000,0.0000,,,0.0000,0.0000
2.2138,116,0.0000,0.0000,,,0.0000,0.0000
2.2778,117,0.0000,0.0000,,,0.0000,0.0000
2.3576,121,0.0000,0.0000,,,0.0000,0.0000
2.4219,122,0.0000,0.0000,,,0.0000,0.0000
2.4857,125,0.0000,0.0000,,,0.0000,0.0000
2.5657,128,0.0000,0.0000,,,0.0000,0.0000
2.6138,128,0.0000,0.0000,,,0.0000,0.0000
2.6771,136,0.0000,0.0000,,,0.0000,0.0000
2.7580,138,0.0000,0.0000,,,0.0000,0.0000
2.8219,142,0.0000,0.0000,,,0.0000,0.0000
2.9018,144,0.0000,0.0000,,,0.0000,0.0000
2.9658,148,0.0000,0.0000,,,0.0000,0.0000
3.0140,151,0.0000,0.0000,,,0.0000,0.0000
3.0777,151,0.0000,0.0000,,,0.0000,0.0000
3.1581,154,0.0000,0.0000,,,0.0000,0.0000
3.2219,155,0.0000,0.0000,,,0.0000,0.0000
3.2852,155,0.0000,0.0000,,,0.0000,0.0000
3.3658,155,0.0000,0.0000,,,0.0000,0.0000
3.4133,155,0.0000,7.4514,,,0.0000,0.1079
3.4780,161,0.0000,5.8431,,,0.0000,0.1080
3.5574,161,0.0000,10.5289,,,0.0000,0.1586
3.6218,165,0.0000,14.6740,,,0.0000,0.1097
3.6855,165,6.0119,5.5000,,,0.1454,0.1067
3.7658,168,43.6436,222.5090,,,0.1533,0.2307
3.8134,170,41.2108,223.4641,,,0.1589,0.2289
3.8781,170,73.7540,223.4641,,,0.1772,0.2289
3.9577,170,83.0456,318.4111,,,0.1730,0.2860
4.0216,170,190.1837,524.0021,,,0.2071,0.3221
4.0859,170,204.6538,520.2726,,,0.2223,0.3390
4.1653,165,191.4368,543.9985,,,0.2128,0.3632
4.2142,164,171.6586,506.6451,,,0.2153,0.2310
4.2933,164,171.3225,502.4349,,,0.2119,0.2845
4.3583,164,176.2327,496.7824,,,0.2420,0.3162
4.4224,160,67.3664,173.2352,,,0.2053,0.2162
4.4856,159,62.3511,207.0518,,,0.1722,0.2255
4.5658,159,71.0071,215.5157,,,0.1694,0.2306
4.6137,159,58.0843,215.5157,,,0.1678,0.2306
4.6934,160,26.1020,20.4968,,,0.1525,0.1103
4.7573,163,22.0616,33.9838,,,0.1595,0.1105
4.8218,159,32.1956,20.7549,,,0.1612,0.1094
4.8859,155,24.2031,31.2506,,,0.1627,0.1105
4.9654,154,41.5083,167.4504,,,0.1537,0.2135
5.0150,151,43.1981,140.2573,,,0.1619,0.2082
5.0938,151,0.0000,3.1344,,,0.0000,0.1089
5.1579,151,0.0000,0.0000,,,0.0000,0.0000
5.2219,144,0.0000,0.0000,,,0.0000,0.0000
5.2854,140,0.0000,0.0000,,,0.0000,0.0000
5.3654,140,0.0000,0.0000,,,0.0000,0.0000
5.4295,130,0.0000,0.0000,,,0.0000,0.0000
5.4933,111,0.0000,0.0000,,,0.0000,0.0000
5.5579,105,0.0000,0.0000,,,0.0000,0.0000
5.6222,101,0.0000,0.0000,,,0.0000,0.0000
5.6857,86,0.0000,0.0000,,,0.0000,0.0000
5.7652,82,0.0000,0.0000,,,0.0000,0.0000
5.8292,82,0.0000,0.0000,,,0.0000,0.0000
5.8939,79,0.0000,0.0000,,,0.0000,0.0000
5.9574,76,0.0000,0.0000,,,0.0000,0.0000
6.0213,64,0.0000,0.0000,,,0.0000,0.0000
6.0853,64,0.0000,0.0000,,,0.0000,0.0000
6.1659,53,0.0000,0.0000,,,0.0000,0.0000
