t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0101,83,0.0000,0.0000,,,0.0000,0.0000
0.0906,82,0.0000,0.0000,,,0.0000,0.0000
0.1539,78,0.0000,0.0000,,,0.0000,0.0000
0.2180,77,0.0000,0.0000,,,0.0000,0.0000
0.2818,77,0.0000,0.0000,,,0.0000,0.0000
0.3466,77,0.0000,0.0000,,,0.0000,0.0000
0.4098,77,0.0000,0.0000,,,0.0000,0.0000
0.4899,77,0.0000,0.0000,,,0.0000,0.0000
0.5549,80,0.0000,0.0000,,,0.0000,0.0000
0.6179,84,0.0000,0.0000,,,0.0000,0.0000
0.6978,85,0.0000,0.0000,,,0.0000,0.0000
0.7463,88,0.0000,0.0000,,,0.0000,0.0000
0.8105,88,0.0000,0.0000,,,0.0000,0.0000
0.8903,88,0.0000,0.0000,,,0.0000,0.0000
0.9538,88,0.0000,0.0000,,,0.0000,0.0000
1.0181,88,0.0000,0.0000,,,0.0000,0.0000
1.0827,88,0.0000,0.0000,,,0.0000,0.0000
1.1468,91,0.0000,0.0000,,,0.0000,0.0000
1.2101,92,0.0000,0.0000,,,0.0000,0.0000
1.2905,96,0.0000,0.0000,,,0.0000,0.0000
1.3543,96,0.0000,0.0000,,,0.0000,0.0000
1.4179,96,0.0000,0.0000,,,0.0000,0.0000
1.4981,97,0.0000,0.0000,,,0.0000,0.0000
1.5463,100,0.0000,0.0000,,,0.0000,0.0000
1.6097,100,0.0000,0.0000,,,0.0000,0.0000
1.6899,100,0.0000,0.0000,,,0.0000,0.0000
1.7541,100,0.0000,0.0000,,,0.0000,0.0000
1.8185,102,0.0000,0.0000,,,0.0000,0.0000
1.8819,104,0.0000,0.0000,,,0.0000,0.0000
1.9467,104,0.0000,0.0000,,,0.0000,0.0000
2.0100,104,0.0000,0.0000,,,0.0000,0.0000
2.0902,109,0.0000,0.0000,,,0.0000,0.0000
