t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0175,93,0.0000,0.0000,,,0.0000,0.0000
0.0807,93,0.0000,0.0000,,,0.0000,0.0000
0.1455,93,0.0000,0.0000,,,0.0000,0.0000
0.2086,93,0.0000,0.0000,,,0.0000,0.0000
0.2734,93,0.0000,0.0000,,,0.0000,0.0000
0.3530,93,0.0000,0.0000,,,0.0000,0.0000
0.4174,89,0.0000,0.0000,,,0.0000,0.0000
0.4817,88,0.0000,0.0000,,,0.0000,0.0000
0.5453,86,0.0000,0.0000,,,0.0000,0.0000
0.6092,84,0.0000,0.0000,,,0.0000,0.0000
0.6735,84,0.0000,0.0000,,,0.0000,0.0000
0.7532,84,0.0000,0.0000,,,0.0000,0.0000
0.8169,84,0.0000,0.0000,,,0.0000,0.0000
0.8805,84,0.0000,0.0000,,,0.0000,0.0000
0.9462,84,0.0000,0.0000,,,0.0000,0.0000
1.0095,85,0.0000,0.0000,,,0.0000,0.0000
1.0899,89,0.0000,0.0000,,,0.0000,0.0000
1.1537,92,0.0000,0.0000,,,0.0000,0.0000
1.2175,93,0.0000,0.0000,,,0.0000,0.0000
1.2978,98,0.0000,0.0000,,,0.0000,0.0000
1.3615,98,0.0000,0.0000,,,0.0000,0.0000
1.4092,106,0.0000,0.0000,,,0.0000,0.0000
1.4893,107,0.0000,0.0000,,,0.0000,0.0000
1.5542,118,0.0000,0.0000,,,0.0000,0.0000
1.6169,123,0.0000,0.0000,,,0.0000,0.0000
1.6808,123,0.0000,0.0000,,,0.0000,0.0000
1.7615,122,0.0000,0.0000,,,0.0000,0.0000
1.8091,123,0.0000,0.0000,,,0.0000,0.0000
1.8896,128,0.0000,0.0000,,,0.0000,0.0000
1.9545,131,0.0000,0.0000,,,0.0000,0.0000
2.0186,142,0.0000,0.0000,,,0.0000,0.0000
2.0808,143,0.0000,0.0000,,,0.0000,0.0000
2.1612,153,0.0000,0.0000,,,0.0000,0.0000
2.2090,153,353.6174,0.0000,,,0.4313,0.0000
2.2899,165,367.8073,0.0000,,,0.4629,0.0000
2.3530,171,737.8895,0.0000,,,0.6510,0.0000
2.4182,171,1205.6442,0.0000,,,0.7999,0.0000
2.4814,174,1258.1399,0.0000,,,0.8014,0.0000
2.5615,174,1425.7446,0.0000,,,0.8147,0.0000
2.6258,174,1425.4380,0.0000,,,0.8188,0.0000
2.6893,174,1416.7798,0.0000,,,0.8195,0.0000
2.7542,174,1396.7925,0.0000,,,0.8138,0.0000
2.8173,174,1393.1157,0.0000,,,0.8217,0.0000
2.8816,174,1381.0649,0.0000,,,0.8152,0.0000
2.9625,174,1398.1499,0.0000,,,0.8170,0.0000
3.0252,174,1382.0027,0.0000,,,0.8145,0.0000
3.0895,174,1405.1066,0.0000,,,0.8157,0.0000
3.1529,174,1372.8989,0.0000,,,0.8175,0.0000
3.2176,174,1404.6700,0.0000,,,0.8162,0.0000
3.2818,174,1359.6501,0.0000,,,0.8147,0.0000
