t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0207,3,0.0000,0.0000,,,0.0000,0.0000
0.0846,3,0.0000,0.0000,,,0.0000,0.0000
0.1481,3,0.0000,0.0000,,,0.0000,0.0000
0.2123,3,0.0000,0.0000,,,0.0000,0.0000
0.2926,3,0.0000,0.0000,,,0.0000,0.0000
0.3559,5,0.0000,0.0000,,,0.0000,0.0000
0.4206,6,0.0000,0.0000,,,0.0000,0.0000
0.4842,19,0.0000,0.0000,,,0.0000,0.0000
0.5485,41,0.0000,0.0000,,,0.0000,0.0000
0.6131,60,0.0000,0.0000,,,0.0000,0.0000
0.6926,60,0.0000,0.0000,,,0.0000,0.0000
0.7562,72,0.0000,0.0000,,,0.0000,0.0000
0.8200,93,0.0000,0.0000,,,0.0000,0.0000
0.8864,108,0.0000,0.0000,,,0.0000,0.0000
0.9517,108,0.0000,959.1244,,,0.0000,0.4032
1.0125,121,132.6852,1532.3674,,,0.3787,0.5800
1.0925,123,7705.5210,16199.1953,,,0.7949,0.9842
1.1576,123,8619.3818,22415.9180,,,0.8045,0.9842
1.2208,123,8619.3818,22069.2617,,,0.8045,0.9842
1.2841,123,8615.4082,21622.6934,,,0.8110,0.9842
1.3485,120,8512.3555,21525.0156,,,0.8194,0.9842
1.4120,119,7598.4707,21314.3926,,,0.8012,0.9842
1.4922,115,4894.2573,14944.1035,,,0.6709,0.9842
1.5564,115,2528.9443,10780.5137,,,0.5680,0.9842
1.6199,112,2528.9443,9847.2129,,,0.5680,0.9842
1.7018,111,374.0970,3941.4854,,,0.3973,0.8477
1.7481,107,374.0970,3460.5049,,,0.3973,0.7686
1.8124,107,342.4391,2041.6757,,,0.3914,0.5957
1.8922,107,14.0085,12.9882,,,0.1516,0.1102
1.9568,104,18.7146,111.3168,,,0.1621,0.2204
2.0202,103,18.7146,7.6408,,,0.1621,0.1098
2.1002,99,0.0000,0.0000,,,0.0000,0.0000
2.1646,99,0.0000,0.0000,,,0.0000,0.0000
2.2127,91,0.0000,0.0000,,,0.0000,0.0000
2.2919,72,0.0000,0.0000,,,0.0000,0.0000
2.3563,53,0.0000,0.0000,,,0.0000,0.0000
2.4206,34,0.0000,0.0000,,,0.0000,0.0000
2.5004,10,0.0000,0.0000,,,0.0000,0.0000
2.5486,6,0.0000,0.0000,,,0.0000,0.0000
2.6121,3,0.0000,0.0000,,,0.0000,0.0000
2.6921,3,0.0000,0.0000,,,0.0000,0.0000
2.7560,3,0.0000,0.0000,,,0.0000,0.0000
2.8204,3,0.0000,0.0000,,,0.0000,0.0000
2.9012,3,0.0000,0.0000,,,0.0000,0.0000
2.9483,3,0.0000,0.0000,,,0.0000,0.0000
3.0126,3,0.0000,0.0000,,,0.0000,0.0000
3.0925,3,0.0000,0.0000,,,0.0000,0.0000
3.1559,3,0.0000,0.0000,,,0.0000,0.0000
3.2203,3,0.0000,0.0000,,,0.0000,0.0000
3.3006,3,0.0000,0.0000,,,0.0000,0.0000
3.3485,3,0.0000,0.0000,,,0.0000,0.0000
3.4128,3,0.0000,0.0000,,,0.0000,0.0000
3.4925,3,0.0000,0.0000,,,0.0000,0.0000
3.5568,3,0.0000,0.0000,,,0.0000,0.0000
3.6205,3,0.0000,0.0000,,,0.0000,0.0000
3.7005,3,0.0000,0.0000,,,0.0000,0.0000
3.7482,3,0.0000,0.0000,,,0.0000,0.0000
3.8288,3,0.0000,0.0000,,,0.0000,0.0000
3.8921,3,0.0000,0.0000,,,0.0000,0.0000
3.9567,3,0.0000,0.0000,,,0.0000,0.0000
4.0201,3,0.0000,0.0000,,,0.0000,0.0000
4.1009,3,0.0000,0.0000,,,0.0000,0.0000
4.1482,3,0.0000,0.0000,,,0.0000,0.0000
4.2279,3,0.0000,0.0000,,,0.0000,0.0000
4.2921,3,0.0000,0.0000,,,0.0000,0.0000
4.3564,3,0.0000,0.0000,,,0.0000,0.0000
4.4205,3,0.0000,0.0000,,,0.0000,0.0000
4.5010,3,0.0000,0.0000,,,0.0000,0.0000
4.5486,3,0.0000,0.0000,,,0.0000,0.0000
4.6284,3,0.0000,0.0000,,,0.0000,0.0000
4.6919,3,0.0000,0.0000,,,0.0000,0.0000
4.7564,3,0.0000,0.0000,,,0.0000,0.0000
4.8201,3,0.0000,0.0000,,,0.0000,0.0000
4.9000,3,0.0000,0.0000,,,0.0000,0.0000
4.9481,3,0.0000,0.0000,,,0.0000,0.0000
5.0289,3,0.0000,0.0000,,,0.0000,0.0000
5.0922,3,0.0000,0.0000,,,0.0000,0.0000
5.1566,3,0.0000,0.0000,,,0.0000,0.0000
5.2203,3,0.0000,0.0000,,,0.0000,0.0000
5.3005,3,0.0000,0.0000,,,0.0000,0.0000
5.3485,3,0.0000,0.0000,,,0.0000,0.0000
5.4279,3,0.0000,0.0000,,,0.0000,0.0000
5.4927,3,0.0000,0.0000,,,0.0000,0.0000
5.5565,3,0.0000,0.0000,,,0.0000,0.0000
5.6201,3,0.0000,0.0000,,,0.0000,0.0000
5.7004,3,0.0000,0.0000,,,0.0000,0.0000
5.7649,3,0.0000,0.0000,,,0.0000,0.0000
5.8287,3,0.0000,0.0000,,,0.0000,0.0000
5.8925,3,0.0000,0.0000,,,0.0000,0.0000
5.9565,3,0.0000,0.0000,,,0.0000,0.0000
6.0208,3,0.0000,0.0000,,,0.0000,0.0000
6.1003,3,0.0000,0.0000,,,0.0000,0.0000
6.1654,3,0.0000,0.0000,,,0.0000,0.0000
6.2283,3,0.0000,0.0000,,,0.0000,0.0000
6.2924,3,0.0000,0.0000,,,0.0000,0.0000
6.3567,3,0.0000,0.0000,,,0.0000,0.0000
6.4204,3,0.0000,0.0000,,,0.0000,0.0000
6.5006,3,0.0000,0.0000,,,0.0000,0.0000
6.5646,3,0.0000,0.0000,,,0.0000,0.0000
6.6293,3,0.0000,0.0000,,,0.0000,0.0000
6.6925,3,0.0000,0.0000,,,0.0000,0.0000
6.7565,3,0.0000,0.0000,,,0.0000,0.0000
6.8203,3,0.0000,0.0000,,,0.0000,0.0000
6.9009,3,0.0000,0.0000,,,0.0000,0.0000
6.9650,3,0.0000,0.0000,,,0.0000,0.0000
7.0288,3,0.0000,0.0000,,,0.0000,0.0000
7.0920,3,0.0000,0.0000,,,0.0000,0.0000
7.1566,3,0.0000,0.0000,,,0.0000,0.0000
7.2211,3,0.0000,0.0000,,,0.0000,0.0000
7.3008,3,0.0000,0.0000,,,0.0000,0.0000
7.3652,3,0.0000,0.0000,,,0.0000,0.0000
7.4288,3,0.0000,0.0000,,,0.0000,0.0000
