t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0111,3,0.0000,0.0000,,,0.0000,0.0000
0.0908,3,0.0000,0.0000,,,0.0000,0.0000
0.1390,3,0.0000,0.0000,,,0.0000,0.0000
0.2197,3,0.0000,0.0000,,,0.0000,0.0000
0.2831,3,0.0000,0.0000,,,0.0000,0.0000
0.3470,3,0.0000,0.0000,,,0.0000,0.0000
0.4116,3,0.0000,0.0000,,,0.0000,0.0000
0.4916,3,0.0000,0.0000,,,0.0000,0.0000
0.5396,3,0.0000,0.0000,,,0.0000,0.0000
0.6195,3,0.0000,0.0000,,,0.0000,0.0000
0.6841,3,0.0000,0.0000,,,0.0000,0.0000
0.7478,3,0.0000,0.0000,,,0.0000,0.0000
0.8121,3,0.0000,0.0000,,,0.0000,0.0000
0.8923,3,0.0000,0.0000,,,0.0000,0.0000
0.9552,3,0.0000,0.0000,,,0.0000,0.0000
1.0190,5,0.0000,0.0000,,,0.0000,0.0000
1.0991,27,0.0000,0.0000,,,0.0000,0.0000
1.1636,40,0.0000,0.0000,,,0.0000,0.0000
1.2113,40,0.0000,0.0000,,,0.0000,0.0000
1.2910,49,0.0000,0.0000,,,0.0000,0.0000
1.3557,49,0.0000,0.0000,,,0.0000,0.0000
1.4201,59,0.0000,0.0000,,,0.0000,0.0000
1.4990,77,0.0000,0.0000,,,0.0000,0.0000
1.5638,77,0.0000,0.0000,,,0.0000,0.0000
1.6116,86,0.0000,0.0000,,,0.0000,0.0000
1.6918,99,0.0000,0.0000,,,0.0000,0.0000
1.7552,100,0.0000,0.0000,,,0.0000,0.0000
1.8196,102,0.0000,0.0000,,,0.0000,0.0000
1.8832,108,101.8426,0.0000,,,0.2242,0.0000
1.9476,109,604.1771,6960.7573,,,0.5134,0.9315
2.0111,109,611.4783,7908.2676,,,0.4987,0.9842
2.0911,109,434.5037,6798.6216,,,0.4161,0.9836
2.1548,109,446.2211,6554.0630,,,0.4339,0.9757
2.2188,109,436.5886,6555.2852,,,0.4103,0.9629
2.2836,109,440.1000,6568.6797,,,0.4022,0.9835
2.3472,109,445.4409,6555.6675,,,0.4206,0.9812
2.4118,109,441.3629,6469.0444,,,0.4277,0.9802
2.4918,109,453.3083,6432.7046,,,0.4087,0.9764
2.5550,109,430.6041,6437.4580,,,0.3967,0.9767
