t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0044,28,0.0000,0.0000,,,0.0000,0.0000
0.0846,25,0.0000,0.0000,,,0.0000,0.0000
0.1505,25,0.0000,0.0000,,,0.0000,0.0000
0.2121,20,0.0000,0.0000,,,0.0000,0.0000
0.2929,20,0.0000,0.0000,,,0.0000,0.0000
0.3402,20,0.0000,0.0000,,,0.0000,0.0000
0.4210,21,0.0000,0.0000,,,0.0000,0.0000
0.4840,24,0.0000,0.0000,,,0.0000,0.0000
0.5484,29,0.0000,0.0000,,,0.0000,0.0000
0.6150,48,0.0000,0.0000,,,0.0000,0.0000
0.6929,51,0.0000,0.0000,,,0.0000,0.0000
0.7407,56,0.0000,0.0000,,,0.0000,0.0000
0.8204,76,0.0000,0.0000,,,0.0000,0.0000
0.9005,79,0.0000,0.0000,,,0.0000,0.0000
0.9484,83,0.0000,0.0000,,,0.0000,0.0000
1.0121,84,0.0000,0.0000,,,0.0000,0.0000
1.0928,85,0.0000,0.0000,,,0.0000,0.0000
1.1401,88,0.0000,0.0000,,,0.0000,0.0000
1.2199,88,0.0000,0.0000,,,0.0000,0.0000
1.3000,89,0.0000,0.0000,,,0.0000,0.0000
1.3484,95,0.0000,0.0000,,,0.0000,0.0000
1.4126,97,0.0000,0.0000,,,0.0000,0.0000
1.4926,96,0.0000,0.0000,,,0.0000,0.0000
1.5409,96,0.0000,0.0000,,,0.0000,0.0000
1.6206,98,0.0000,0.0000,,,0.0000,0.0000
1.7004,103,0.0000,0.0000,,,0.0000,0.0000
1.7484,107,0.0000,0.0000,,,0.0000,0.0000
1.8127,107,0.0000,0.0000,,,0.0000,0.0000
1.8928,113,0.0000,0.0000,,,0.0000,0.0000
1.9560,113,0.0000,0.0000,,,0.0000,0.0000
2.0207,117,0.0000,0.0000,,,0.0000,0.0000
2.0999,117,0.0000,0.0000,,,0.0000,0.0000
2.1481,121,0.0000,0.0000,,,0.0000,0.0000
2.2125,121,0.0000,0.0000,,,0.0000,0.0000
2.2922,121,0.0000,0.0000,,,0.0000,0.0000
2.3563,118,0.0000,0.0000,,,0.0000,0.0000
2.4199,117,0.0000,0.0000,,,0.0000,0.0000
2.5001,117,0.0000,0.0000,,,0.0000,0.0000
2.5487,117,0.0000,0.0000,,,0.0000,0.0000
2.6119,117,0.0000,0.0000,,,0.0000,0.0000
2.6920,122,0.0000,0.0000,,,0.0000,0.0000
2.7570,125,0.0000,0.0000,,,0.0000,0.0000
2.8201,126,0.0000,0.0000,,,0.0000,0.0000
2.9003,136,0.0000,0.0000,,,0.0000,0.0000
2.9482,136,0.0000,0.0000,,,0.0000,0.0000
3.0118,151,0.0000,0.0000,,,0.0000,0.0000
3.1088,155,0.0000,0.0000,,,0.0000,0.0000
3.1569,155,0.0000,0.0000,,,0.0000,0.0000
3.2202,160,0.0000,0.0000,,,0.0000,0.0000
3.3001,160,0.0000,0.0000,,,0.0000,0.0000
3.3483,160,0.0000,0.0000,,,0.0000,0.0000
3.4128,160,0.0000,0.0000,,,0.0000,0.0000
3.4924,163,0.0000,0.0000,,,0.0000,0.0000
3.5560,164,0.0000,0.0000,,,0.0000,0.0000
3.6207,164,0.0000,0.0000,,,0.0000,0.0000
3.7002,164,0.0000,0.0000,,,0.0000,0.0000
3.7479,167,0.0000,0.0000,,,0.0000,0.0000
3.8127,168,0.0000,0.0000,,,0.0000,0.0000
3.8919,168,0.0000,0.0000,,,0.0000,0.0000
3.9562,168,0.0000,0.0000,,,0.0000,0.0000
4.0208,168,0.0000,0.0000,,,0.0000,0.0000
4.0999,162,17.4323,0.0000,,,0.1373,0.0000
4.1481,161,17.4323,0.0000,,,0.1373,0.0000
4.2123,161,0.5117,0.0000,,,0.1047,0.0000
4.3086,159,10.0939,0.0000,,,0.1319,0.0000
4.3558,155,10.0939,0.0000,,,0.1319,0.0000
4.4204,154,0.0000,0.0000,,,0.0000,0.0000
4.5160,149,0.0000,0.0000,,,0.0000,0.0000
4.5486,149,0.0000,0.0000,,,0.0000,0.0000
4.6119,146,0.0000,0.0000,,,0.0000,0.0000
4.7079,144,0.0000,0.0000,,,0.0000,0.0000
4.7567,134,0.0000,0.0000,,,0.0000,0.0000
4.8198,116,0.0000,0.0000,,,0.0000,0.0000
4.9006,109,0.0000,0.0000,,,0.0000,0.0000
4.9477,109,0.0000,0.0000,,,0.0000,0.0000
5.0125,97,0.0000,0.0000,,,0.0000,0.0000
5.0926,78,0.0000,0.0000,,,0.0000,0.0000
5.1568,72,0.0000,0.0000,,,0.0000,0.0000
5.2203,70,0.0000,0.0000,,,0.0000,0.0000
5.3001,52,0.0000,0.0000,,,0.0000,0.0000
5.3485,47,0.0000,0.0000,,,0.0000,0.0000
5.4287,45,0.0000,0.0000,,,0.0000,0.0000
5.5088,26,0.0000,0.0000,,,0.0000,0.0000
5.5565,12,0.0000,0.0000,,,0.0000,0.0000
5.6201,9,0.0000,0.0000,,,0.0000,0.0000
5.7004,5,0.0000,0.0000,,,0.0000,0.0000
5.7479,4,0.0000,0.0000,,,0.0000,0.0000
5.8288,4,0.0000,0.0000,,,0.0000,0.0000
5.8918,3,0.0000,0.0000,,,0.0000,0.0000
5.9557,3,0.0000,0.0000,,,0.0000,0.0000
6.0206,3,0.0000,0.0000,,,0.0000,0.0000
6.1005,3,0.0000,0.0000,,,0.0000,0.0000
6.1485,3,0.0000,0.0000,,,0.0000,0.0000
6.2286,3,0.0000,0.0000,,,0.0000,0.0000
6.2921,3,0.0000,0.0000,,,0.0000,0.0000
6.3560,3,0.0000,0.0000,,,0.0000,0.0000
6.4198,3,0.0000,0.0000,,,0.0000,0.0000
6.4997,3,0.0000,0.0000,,,0.0000,0.0000
6.5481,3,0.0000,0.0000,,,0.0000,0.0000
6.6288,3,0.0000,0.0000,,,0.0000,0.0000
6.7080,3,0.0000,0.0000,,,0.0000,0.0000
6.7566,3,0.0000,0.0000,,,0.0000,0.0000
6.8203,3,0.0000,0.0000,,,0.0000,0.0000
6.9002,3,0.0000,0.0000,,,0.0000,0.0000
6.9486,3,0.0000,0.0000,,,0.0000,0.0000
7.0281,3,0.0000,0.0000,,,0.0000,0.0000
