t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0156,45,0.0000,0.0000,,,0.0000,0.0000
0.0798,46,0.0000,0.0000,,,0.0000,0.0000
0.1433,50,0.0000,0.0000,,,0.0000,0.0000
0.2402,53,0.0000,0.0000,,,0.0000,0.0000
0.2713,54,0.0000,0.0000,,,0.0000,0.0000
0.3515,54,0.0000,0.0000,,,0.0000,0.0000
0.4157,54,0.0000,0.0000,,,0.0000,0.0000
0.4793,54,0.0000,0.0000,,,0.0000,0.0000
0.5440,54,0.0000,0.0000,,,0.0000,0.0000
0.6240,54,0.0000,0.0000,,,0.0000,0.0000
0.6875,54,0.0000,0.0000,,,0.0000,0.0000
0.7522,55,0.0000,0.0000,,,0.0000,0.0000
0.8158,59,0.0000,0.0000,,,0.0000,0.0000
0.8793,59,0.0000,0.0000,,,0.0000,0.0000
0.9437,60,0.0000,0.0000,,,0.0000,0.0000
1.0237,72,0.0000,0.0000,,,0.0000,0.0000
1.0877,74,0.0000,0.0000,,,0.0000,0.0000
1.1521,74,0.0000,0.0000,,,0.0000,0.0000
1.2156,77,0.0000,0.0000,,,0.0000,0.0000
1.2793,80,0.0000,0.0000,,,0.0000,0.0000
1.3439,80,0.0000,0.0000,,,0.0000,0.0000
1.4240,84,0.0000,0.0000,,,0.0000,0.0000
1.4881,85,0.0000,0.0000,,,0.0000,0.0000
1.5518,85,0.0000,0.0000,,,0.0000,0.0000
1.6151,85,0.0000,0.0000,,,0.0000,0.0000
1.6797,85,0.0000,0.0000,,,0.0000,0.0000
1.7440,85,0.0000,0.0000,,,0.0000,0.0000
1.8232,85,0.0000,0.0000,,,0.0000,0.0000
1.8875,85,0.0000,0.0000,,,0.0000,0.0000
1.9512,89,0.0000,0.0000,,,0.0000,0.0000
2.0158,90,0.0000,0.0000,,,0.0000,0.0000
2.0804,90,0.0000,0.0000,,,0.0000,0.0000
2.1438,90,0.0000,0.0000,,,0.0000,0.0000
2.2233,90,0.0000,0.0000,,,0.0000,0.0000
2.2872,90,0.0000,0.0000,,,0.0000,0.0000
2.3514,90,0.0000,0.0000,,,0.0000,0.0000
2.4155,90,0.0000,0.0000,,,0.0000,0.0000
2.4794,90,0.0000,0.0000,,,0.0000,0.0000
2.5440,91,0.0000,0.0000,,,0.0000,0.0000
2.6238,95,0.0000,0.0000,,,0.0000,0.0000
2.6878,100,0.0000,0.0000,,,0.0000,0.0000
2.7517,103,0.0000,0.0000,,,0.0000,0.0000
2.8153,108,0.0000,0.0000,,,0.0000,0.0000
2.8800,109,0.0000,0.0000,,,0.0000,0.0000
2.9601,109,1842.2244,4036.9963,,,0.3928,0.7449
3.0233,109,1842.2244,5296.9600,,,0.3928,0.7841
3.0878,109,2030.5071,12328.1816,,,0.3918,0.9842
3.1515,109,6040.4189,13263.2168,,,0.5764,0.9842
3.2157,109,6824.2163,13202.3477,,,0.5998,0.9842
3.2796,109,6849.4468,13202.3477,,,0.5967,0.9842
3.3594,109,6799.6855,13159.1074,,,0.6021,0.9842
3.4232,109,6825.6738,13127.1426,,,0.5980,0.9842
3.4874,109,6844.9619,13117.0391,,,0.5971,0.9842
3.5519,109,6818.5933,13096.7988,,,0.5957,0.9842
3.6317,105,6801.8535,13159.9775,,,0.5996,0.9842
3.6803,105,6801.8535,13159.9775,,,0.5996,0.9842
3.7597,96,6858.3071,13097.1104,,,0.6043,0.9842
