idx,t,volume,area_px,max_deform_mm,mean_deform_mm
0,0.0260465145111084,0.0,0,0.0,0.0
1,0.06295251846313477,0.0,0,0.0,0.0
2,0.11252212524414062,0.0,0,0.0,0.0
3,0.16252493858337402,0.0,0,0.0,0.0
4,0.2134547233581543,0.0,0,0.0,0.0
5,0.26527953147888184,0.0,0,0.0,0.0
6,0.3152806758880615,0.0,0,0.0,0.0
7,0.3628370761871338,0.0,0,0.0,0.0
8,0.4172959327697754,0.0,0,0.0,0.0
9,0.46759724617004395,0.0,0,0.0,0.0
10,0.5164794921875,0.0,0,0.0,0.0
11,0.5634593963623047,0.0,0,0.0,0.0
12,0.6133468151092529,0.0,0,0.0,0.0
13,0.6645872592926025,0.0,0,0.0,0.0
14,0.7145829200744629,0.0,0,0.0,0.0
15,0.7686867713928223,0.0,0,0.0,0.0
16,0.8173074722290039,0.0,0,0.0,0.0
17,0.8671894073486328,0.0,0,0.0,0.0
18,0.9178357124328613,0.0,0,0.0,0.0
19,0.9680793285369873,0.0,0,0.0,0.0
20,1.017899990081787,0.0,0,0.0,0.0
21,1.0656368732452393,0.0,0,0.0,0.0
22,1.1151666641235352,0.0,0,0.0,0.0
23,1.1670823097229004,0.0,0,0.0,0.0
24,1.2153913974761963,0.0,0,0.0,0.0
25,1.2680280208587646,0.0,0,0.0,0.0
26,1.3181707859039307,0.0,0,0.0,0.0
27,1.370906114578247,0.0,0,0.0,0.0
28,1.4201891422271729,0.0,0,0.0,0.0
29,1.4688382148742676,0.0,0,0.0,0.0
30,1.5208661556243896,0.0,0,0.0,0.0
31,1.5697309970855713,0.0,0,0.0,0.0
32,1.6223039627075195,0.0,0,0.0,0.0
33,1.6725208759307861,0.0,0,0.0,0.0
34,1.7213799953460693,0.0,0,0.0,0.0
35,1.7729997634887695,0.0,0,0.0,0.0
36,1.8238773345947266,146.68678283691406,1149,0.1631765067577362,0.1276647299528122
37,1.8710112571716309,251.5914306640625,2022,0.16310808628797532,0.12442702054977417
38,1.9209866523742676,439.2729797363281,3249,0.1739010000228882,0.13520251214504242
39,1.97337007522583,557.7000732421875,3917,0.19997263669967655,0.14237938821315765
40,2.023267984390259,695.6044311523438,4528,0.2291607891023159,0.15362288057804108
41,2.0717556476593018,694.4427490234375,4628,0.22505660831928248,0.15005245804786682
42,2.1212780475616455,670.8553466796875,4531,0.22448278814554212,0.14805901050567627
43,2.1789820194244385,594.9033203125,4202,0.20587970674037928,0.14157623052597046
44,2.2270700931549072,557.5433959960938,4002,0.18020108729600903,0.13931618630886078
45,2.277273178100586,396.8592529296875,2994,0.17232351616024974,0.13255152106285095
46,2.324991226196289,297.85003662109375,2316,0.16276009529829025,0.12860536575317383
47,2.3755226135253906,231.90530395507812,1782,0.16316803634166718,0.13013765215873718
48,2.4254884719848633,110.29486846923828,934,0.1631765067577362,0.1180887222290039
49,2.475825548171997,49.273582458496094,509,0.15608612298965455,0.096804678440094
50,2.52630615234375,2.7708170413970947,43,0.10807517752051353,0.06443760544061661
51,2.5729405879974365,30.95452880859375,366,0.14492226019501686,0.08457521349191666
52,2.6260929107666016,0.0,0,0.0,0.0
53,2.676778554916382,0.0,0,0.0,0.0
54,2.72652268409729,0.8077294826507568,21,0.04798342138528824,0.03846330940723419
55,2.7772655487060547,0.0,0,0.0,0.0
56,2.8265788555145264,0.0,0,0.0,0.0
57,2.8750052452087402,0.13505221903324127,4,0.03728027410805225,0.03376305475831032
58,2.927304744720459,0.0,0,0.0,0.0
59,2.975461006164551,2.467478036880493,51,0.07248219475150108,0.04838192090392113
60,3.026819944381714,0.0,0,0.0,0.0
61,3.073263168334961,0.0,0,0.0,0.0
62,3.123934745788574,0.0,0,0.0,0.0
63,3.1765940189361572,0.0,0,0.0,0.0
64,3.22782826423645,0.0,0,0.0,0.0
65,3.276982545852661,0.0,0,0.0,0.0
66,3.328904151916504,0.0,0,0.0,0.0
67,3.378140926361084,0.0,0,0.0,0.0
68,3.4277610778808594,0.0,0,0.0,0.0
69,3.478308916091919,0.0,0,0.0,0.0
70,3.529050827026367,0.0,0,0.0,0.0
71,3.574955940246582,0.0,0,0.0,0.0
72,3.6292169094085693,0.0,0,0.0,0.0
73,3.678956985473633,0.0,0,0.0,0.0
74,3.7295305728912354,0.0,0,0.0,0.0
75,3.7790801525115967,0.0,0,0.0,0.0
76,3.8294899463653564,0.0,0,0.0,0.0
77,3.878239870071411,0.0,0,0.0,0.0
78,3.9306225776672363,0.0,0,0.0,0.0
79,3.979889154434204,0.0,0,0.0,0.0
80,4.030118465423584,0.0,0,0.0,0.0
81,4.076671838760376,0.0,0,0.0,0.0
82,4.1264472007751465,0.0,0,0.0,0.0
83,4.180566310882568,0.0,0,0.0,0.0
84,4.230461120605469,0.0,0,0.0,0.0
85,4.281387805938721,0.0,0,0.0,0.0
86,4.3305745124816895,0.0,0,0.0,0.0
87,4.3816351890563965,0.0,0,0.0,0.0
88,4.430616617202759,0.0,0,0.0,0.0
89,4.480103254318237,0.0,0,0.0,0.0
90,4.531580448150635,0.0,0,0.0,0.0
91,4.577775001525879,0.0,0,0.0,0.0
92,4.631222486495972,0.0,0,0.0,0.0
93,4.682343482971191,0.0,0,0.0,0.0
94,4.73267936706543,0.0,0,0.0,0.0
95,4.782464504241943,0.0,0,0.0,0.0
96,4.8326544761657715,0.0,0,0.0,0.0
97,4.881582736968994,0.0,0,0.0,0.0
98,4.93394923210144,46.044124603271484,434,0.16270413711667062,0.10609245300292969
99,4.983749151229858,57.76898956298828,598,0.15908779427409173,0.09660366177558899
100,5.032891273498535,241.13201904296875,1991,0.16307191252708436,0.12111100554466248
101,5.079292058944702,644.0362548828125,4947,0.1739307776093483,0.1301872283220291
102,5.129777669906616,1064.5574951171875,7349,0.22833144068717953,0.1448574662208557
103,5.17997407913208,1317.501220703125,8458,0.2519553142786027,0.15576982498168945
104,5.2318034172058105,1908.624267578125,10192,0.3561289092898369,0.18726690113544464
105,5.284336566925049,2386.1357421875,11313,0.3928776979446411,0.2109197974205017
106,5.333102226257324,2709.75537109375,12239,0.3916405940055847,0.2214033305644989
107,5.383675813674927,2998.0283203125,12615,0.3922277820110321,0.23765583336353302
108,5.434294939041138,3460.032958984375,13857,0.45922274827957155,0.24969567358493805
109,5.48343300819397,3571.184326171875,14189,0.4596421778202056,0.25168681144714355
110,5.535478591918945,3760.862548828125,14522,0.4653754189610481,0.25897690653800964
111,5.581180572509766,4351.1064453125,16873,0.5109748721122742,0.25787392258644104
112,5.635334491729736,4874.7802734375,18496,0.5561730802059173,0.26355862617492676
113,5.684957981109619,5027.43896484375,19006,0.5623545348644257,0.26451852917671204
114,5.733809947967529,5368.47998046875,19900,0.5629117488861084,0.26977285742759705
115,5.784435272216797,5402.0751953125,19786,0.5633726239204406,0.27302512526512146
116,5.834317207336426,5471.23291015625,20156,0.5633560627698898,0.2714443802833557
117,5.882639408111572,5453.505859375,19901,0.5631181597709656,0.27403175830841064
118,5.9359025955200195,5415.220703125,19832,0.5629786360263824,0.27305468916893005
119,5.985051155090332,5643.76904296875,20548,0.5648238599300385,0.27466270327568054
120,6.035303592681885,5603.392578125,20266,0.5646840006113052,0.27649226784706116
121,6.082991123199463,5634.353515625,20339,0.5642726528644562,0.2770221531391144
122,6.134145736694336,5619.6943359375,20452,0.5630988126993179,0.27477481961250305
123,6.183467864990234,6079.7705078125,21433,0.5640481805801392,0.2836639881134033
124,6.237056732177734,6294.21240234375,21870,0.5706999963521957,0.28780120611190796
125,6.28687310218811,6535.7001953125,22496,0.5708043128252029,0.29052722454071045
126,6.337476968765259,6497.7607421875,22584,0.5708172917366028,0.28771522641181946
127,6.387052536010742,6381.1357421875,22200,0.5706361532211304,0.2874385416507721
128,6.436628341674805,6244.931640625,21859,0.5698043131828308,0.2856915593147278
