idx,t,volume,area_px,max_deform_mm,mean_deform_mm
316,15.860161304473877,9153.203125,34640,0.46165352523326875,0.2642379701137543
317,15.910584449768066,9505.09765625,35288,0.4560926645994184,0.2693578004837036
318,15.958431720733643,9094.1552734375,34485,0.46577472925186136,0.26371335983276367
319,16.010160446166992,8731.525390625,33783,0.45084455609321594,0.2584591507911682
320,16.060033321380615,7705.01611328125,31584,0.4492853000760078,0.243953138589859
321,16.108663082122803,6902.4423828125,29661,0.4236728489398959,0.2327110469341278
322,16.160313606262207,6382.97802734375,29032,0.37795159220695496,0.21986009180545807
323,16.20877170562744,5362.3818359375,26302,0.37795159220695496,0.20387734472751617
324,16.26061248779297,5148.29443359375,25807,0.4343904197216031,0.1994921714067459
325,16.3102765083313,6051.6455078125,28547,0.43376876235008255,0.21198883652687073
326,16.36055040359497,6476.33056640625,29240,0.44887788385152816,0.22148872911930084
327,16.40951156616211,9057.4912109375,35047,0.48013724565505983,0.2584384083747864
328,16.460876941680908,11427.205078125,39451,0.5452264249324799,0.2896556556224823
329,16.51110339164734,14126.380859375,43544,0.5926879990100861,0.32441624999046326
330,16.561295747756958,14535.4951171875,44276,0.593292623758316,0.3282928764820099
331,16.610762119293213,15468.7890625,45581,0.5951457142829895,0.3393692374229431
332,16.661155223846436,16356.8173828125,46893,0.5954130673408509,0.3488115072250366
333,16.712945222854614,16569.01953125,46792,0.595532763004303,0.35409942269325256
334,16.76242709159851,16908.4296875,47505,0.5959870052337647,0.3559294641017914
335,16.813066244125366,16651.21875,46343,0.5932588577270508,0.35930386185646057
336,16.86206817626953,17221.689453125,47537,0.5955260562896728,0.3622796833515167
337,16.91344118118286,18088.337890625,48879,0.5961447608470917,0.37006357312202454
338,16.962942838668823,19290.6796875,51450,0.5961858642101288,0.37494033575057983
339,17.013319969177246,20498.689453125,53523,0.5961928105354309,0.38298842310905457
340,17.06292152404785,21820.150390625,57540,0.5983504420518876,0.3792170584201813
341,17.111156463623047,22418.873046875,58782,0.6032573944330216,0.3813900947570801
342,17.16234564781189,22976.810546875,60242,0.6252505409717553,0.3814084827899933
343,17.21423029899597,23160.00390625,60048,0.6386244726181028,0.3856915235519409
344,17.261483907699585,22364.35546875,58790,0.5985638511180877,0.3804108798503876
345,17.314364433288574,21614.763671875,56933,0.597797977924347,0.37965264916419983
346,17.363123655319214,20286.13671875,53570,0.5962116122245789,0.3786846399307251
347,17.411390781402588,18168.99609375,49107,0.5959608471393585,0.3699879050254822
348,17.460667371749878,17485.80078125,48520,0.5959879106283188,0.36038336157798767
349,17.512606382369995,17036.599609375,47932,0.5953214740753174,0.3554326891899109
350,17.564415216445923,16227.244140625,46608,0.5955909943580627,0.3481643497943878
351,17.613484144210815,14464.0078125,43954,0.5933654236793519,0.3290714919567108
352,17.66369390487671,12642.1708984375,41035,0.5451298379898071,0.308082640171051
353,17.7145574092865,11888.728515625,39783,0.5438358187675476,0.29883942008018494
354,17.763734340667725,10287.2578125,36697,0.48416413307189954,0.2803296744823456
355,17.815069437026978,9202.3681640625,34608,0.4507284525036812,0.26590290665626526
356,17.86357545852661,8236.791015625,33167,0.4414730536937708,0.24834296107292175
357,17.914450645446777,7741.34375,31660,0.4502804160118103,0.24451495707035065
358,17.962064027786255,6946.01025390625,30562,0.45659383803605996,0.2272760421037674
359,18.015551805496216,6068.32080078125,28023,0.45039373278617856,0.2165478616952896
360,18.062143564224243,5591.61572265625,26480,0.45061570405960083,0.211163729429245
361,18.11237335205078,5359.53369140625,25741,0.4498160541057586,0.20821000635623932
362,18.162391901016235,5524.38916015625,26572,0.43501932889223116,0.20790265500545502
363,18.212619066238403,6629.775390625,29612,0.46264756619930264,0.22388812899589539
364,18.26488733291626,7627.0498046875,31750,0.49096743166446677,0.2402220368385315
365,18.316999197006226,9950.1806640625,36393,0.5438358187675476,0.2734091877937317
366,18.36396336555481,14721.1005859375,44833,0.5949830842018128,0.3283541202545166
367,18.417274236679077,18602.765625,50164,0.6617212200164796,0.3708389699459076
368,18.467464923858643,20010.255859375,52291,0.6586866676807402,0.3826711177825928
369,18.518007278442383,21911.599609375,55817,0.6796269702911377,0.3925614058971405
370,18.56538200378418,24019.224609375,58359,0.7410275340080259,0.411577045917511
371,18.618183374404907,25549.83203125,61299,0.7638765943050384,0.4168066680431366
372,18.667877435684204,26614.318359375,64087,0.7685902714729309,0.4152841866016388
373,18.718365907669067,28150.052734375,66963,0.7810077190399171,0.42038220167160034
374,18.767570972442627,29003.40625,68067,0.782695255279541,0.42610085010528564
375,18.817680597305298,29643.697265625,68853,0.7826291918754578,0.43053603172302246
376,18.86850881576538,29585.109375,69409,0.7826291918754578,0.4262431263923645
377,18.918843984603882,29415.3359375,69935,0.777770094871521,0.42060965299606323
378,18.968573570251465,27221.005859375,65973,0.7731501030921936,0.41260826587677
379,19.019120454788208,24688.001953125,58755,0.7690757191181182,0.42018553614616394
380,19.068825721740723,24177.625,57270,0.7662643712759017,0.42216911911964417
381,19.116546630859375,23717.3359375,56327,0.7591701471805572,0.4210651218891144
382,19.169641971588135,23071.3203125,55396,0.7210093826055531,0.4164798855781555
383,19.219005823135376,21595.775390625,53329,0.6951147651672365,0.4049536883831024
384,19.269875288009644,19739.6015625,51025,0.6701637697219849,0.3868613839149475
385,19.318642139434814,15744.8291015625,45753,0.5961698293685913,0.34412670135498047
386,19.3695170879364,12835.201171875,41127,0.5582889008522033,0.31208696961402893
387,19.42038917541504,11644.083984375,39337,0.5389906716346741,0.296008437871933
388,19.469731330871582,9281.9228515625,35686,0.45239040404558184,0.2600998282432556
389,19.519999265670776,7566.53125,31450,0.43677100956439974,0.2405892312526703
390,19.570537328720093,5764.86865234375,27058,0.3854495042562485,0.21305598318576813
391,19.620311975479126,4560.94921875,23409,0.37794761180877684,0.19483742117881775
392,19.669835090637207,3902.92236328125,20393,0.37795108556747437,0.1913853883743286
393,19.720916271209717,3221.41748046875,16911,0.37786059081554413,0.1904924362897873
394,19.770105838775635,2709.39892578125,13863,0.377854266166687,0.19544102251529694
395,19.820111513137817,2526.197265625,13016,0.3779361590743065,0.19408398866653442
396,19.87109684944153,2345.647705078125,11672,0.37794411659240723,0.20096364617347717
397,19.92107343673706,2104.557373046875,10405,0.3775621163845062,0.20226404070854187
398,19.96991801261902,1958.279296875,10101,0.3778810203075409,0.19386984407901764
399,20.02105474472046,1795.787353515625,9360,0.37764568597078324,0.19185762107372284
400,20.071853637695312,1742.6038818359375,9293,0.3777668023109436,0.187517911195755
401,20.11913514137268,2317.3125,11763,0.37780879855155947,0.19700013101100922
402,20.16781997680664,4575.20458984375,21255,0.440201212763786,0.2152530997991562
403,20.22126603126526,6295.37841796875,26945,0.45962325811386134,0.23363809287548065
404,20.272491931915283,9492.763671875,34350,0.5438358187675476,0.2763541042804718
405,20.322638034820557,12144.234375,39031,0.5939888834953307,0.31114330887794495
406,20.371533155441284,14778.650390625,43429,0.5960123825073242,0.3402945101261139
407,20.422794103622437,15622.21875,44779,0.5962116122245789,0.3488737642765045
408,20.4713876247406,17000.380859375,46171,0.6666268885135654,0.3682047426700592
409,20.523366689682007,19491.533203125,49869,0.7028990006446838,0.39085471630096436
410,20.572882652282715,20603.673828125,51035,0.7132212185859679,0.4037165343761444
411,20.622135400772095,21633.98046875,52692,0.7504158878326416,0.4105742871761322
412,20.673845529556274,22601.767578125,53947,0.751224958896637,0.4189624488353729
413,20.72308850288391,21667.029296875,52632,0.7218591827154164,0.4116702675819397
414,20.773647785186768,19793.056640625,50221,0.6832897782325744,0.39411911368370056
415,20.823955297470093,18404.392578125,48639,0.663690234422684,0.37838757038116455
416,20.874265432357788,15039.482421875,43909,0.5962064576148987,0.3425148129463196
417,20.922863483428955,11996.9404296875,39121,0.5831746816635133,0.3066624104976654
418,20.9736909866333,9076.734375,33457,0.529866445064545,0.2712955176830292
419,21.023417711257935,7789.37451171875,30729,0.47044027328491217,0.25348609685897827
420,21.07421565055847,6240.6259765625,26688,0.4824651271104816,0.23383641242980957
421,21.121692419052124,5060.9580078125,22856,0.4459578737616539,0.22142797708511353
422,21.174646615982056,4791.0517578125,22407,0.44455255329608906,0.21381941437721252
423,21.22077441215515,3990.686767578125,18969,0.41533389568328855,0.21037939190864563
424,21.27517604827881,3526.865234375,18021,0.4219619870185851,0.19570863246917725
425,21.324424743652344,2855.279296875,14773,0.3777996075153351,0.19327688217163086
426,21.375099897384644,2723.920654296875,14501,0.376867413520813,0.18784363567829132
427,21.424970865249634,2709.6123046875,14701,0.377852201461792,0.18431483209133148
428,21.47500252723694,2916.32958984375,15110,0.3779402542114258,0.19300659000873566
429,21.52460217475891,3917.53076171875,19579,0.4190767443180088,0.20008839666843414
430,21.575108766555786,4110.78515625,19619,0.44332388818264007,0.2095308154821396
431,21.62542724609375,4305.1494140625,20168,0.4367291736602783,0.21346436440944672
432,21.67592740058899,5047.71875,22892,0.43479033261537553,0.22050143778324127
433,21.727914333343506,5399.73876953125,25061,0.4300942420959474,0.2154638171195984
434,21.776766300201416,5895.6376953125,26177,0.45062119483947755,0.22522205114364624
435,21.826083660125732,6731.5224609375,27971,0.45785997807979584,0.24066077172756195
436,21.876533031463623,7595.658203125,30708,0.45503485202789307,0.24735112488269806
437,21.92755675315857,9020.9560546875,33782,0.5256196016073228,0.2670344114303589
438,21.978219270706177,9749.3349609375,34839,0.541147028207779,0.2798396944999695
439,22.027376651763916,11206.875,37380,0.5438261753320695,0.29980939626693726
440,22.07728338241577,12262.4287109375,39268,0.5883375036716462,0.31227535009384155
441,22.126548767089844,13895.4208984375,41782,0.5947251337766647,0.33256953954696655
442,22.178739309310913,14314.9794921875,42782,0.5958024263381958,0.33460286259651184
443,22.227917432785034,15404.150390625,44395,0.596145510673523,0.34697940945625305
444,22.27805781364441,16037.6669921875,45384,0.5958123248815537,0.353377103805542
445,22.329116821289062,16462.181640625,45521,0.5959465742111206,0.3616392910480499
446,22.379260301589966,16750.982421875,46293,0.5961319303512573,0.3618469834327698
447,22.4296932220459,17187.80859375,47280,0.5961329841613769,0.36353233456611633
448,22.47907257080078,17835.677734375,48045,0.5961871290206909,0.3712286055088043
449,22.528815269470215,17871.40234375,48056,0.5961617469787598,0.3718870282173157
450,22.580134391784668,17876.158203125,48286,0.5960914790630341,0.3702141046524048
451,22.63035273551941,17744.33203125,47937,0.596155834197998,0.37015941739082336
452,22.680179595947266,18005.078125,48752,0.5961149907112122,0.3693197965621948
453,22.731306791305542,18119.8359375,48683,0.5961848711967468,0.37220048904418945
454,22.779704570770264,17364.6875,47783,0.5960060358047485,0.3634072244167328
455,22.830682516098022,16036.8251953125,45728,0.5956588584184647,0.35070034861564636
456,22.880286693572998,13958.046875,42454,0.5916320610046387,0.32878050208091736
457,22.932036638259888,13645.37890625,41589,0.588065483570099,0.32810068130493164
458,22.977107286453247,12807.61328125,40464,0.5690102320909503,0.31651872396469116
459,23.02829384803772,12126.017578125,39612,0.5496000289916991,0.30611979961395264
460,23.079737901687622,12721.2802734375,40245,0.5637471222877499,0.31609591841697693
461,23.129549741744995,13081.1572265625,40937,0.5761973237991332,0.31954362988471985
462,23.179856538772583,12609.455078125,39909,0.5635608863830565,0.31595516204833984
463,23.230841159820557,11220.1171875,37736,0.5438351422548294,0.29733192920684814
464,23.280062437057495,11136.61328125,37814,0.5428993386030198,0.2945103347301483
465,23.330061197280884,11411.720703125,38674,0.5437905788421631,0.2950747311115265
466,23.380379915237427,11068.568359375,37785,0.5435843729972839,0.2929355204105377
