t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0297,32,0.0000,0.0000,,,0.0000,0.0000
0.0775,32,0.0000,0.0000,,,0.0000,0.0000
0.1412,28,0.0000,0.0000,,,0.0000,0.0000
0.2216,28,0.0000,0.0000,,,0.0000,0.0000
0.2857,24,0.0000,0.0000,,,0.0000,0.0000
0.3502,25,0.0000,0.0000,,,0.0000,0.0000
0.4135,25,0.0000,0.0000,,,0.0000,0.0000
0.4777,30,0.0000,0.0000,,,0.0000,0.0000
0.5596,30,0.0000,0.0000,,,0.0000,0.0000
0.6252,38,0.0000,0.0000,,,0.0000,0.0000
0.6859,40,0.0000,0.0000,,,0.0000,0.0000
0.7496,43,0.0000,0.0000,,,0.0000,0.0000
0.8136,58,0.0000,0.0000,,,0.0000,0.0000
0.8773,58,0.0000,0.0000,,,0.0000,0.0000
0.9420,64,0.0000,0.0000,,,0.0000,0.0000
1.0218,64,0.0000,0.0000,,,0.0000,0.0000
1.0857,71,0.0000,0.0000,,,0.0000,0.0000
1.1500,80,0.0000,0.0000,,,0.0000,0.0000
1.2296,80,0.0000,0.0000,,,0.0000,0.0000
1.2776,84,0.0000,0.0000,,,0.0000,0.0000
1.3413,84,0.0000,0.0000,,,0.0000,0.0000
1.4214,91,0.0000,0.0000,,,0.0000,0.0000
1.4854,91,0.0000,0.0000,,,0.0000,0.0000
1.5499,96,0.0000,0.0000,,,0.0000,0.0000
1.6302,96,0.0000,0.0000,,,0.0000,0.0000
1.6782,108,0.0000,0.0000,,,0.0000,0.0000
1.7582,114,0.0000,0.0000,,,0.0000,0.0000
1.8214,115,0.0000,0.0000,,,0.0000,0.0000
1.8858,118,0.0000,0.0000,,,0.0000,0.0000
1.9493,124,0.0000,0.0000,,,0.0000,0.0000
2.0296,135,0.0000,0.0000,,,0.0000,0.0000
2.0775,135,0.0000,0.0000,,,0.0000,0.0000
2.1573,139,0.0000,0.0000,,,0.0000,0.0000
2.2213,140,2.3871,0.0000,,,0.1208,0.0000
2.2862,145,10.1078,0.0000,,,0.1433,0.0000
2.3498,145,342.8823,1.5504,,,0.3535,0.1058
2.4298,151,441.8303,40.7293,,,0.3742,0.1608
2.4779,152,441.8303,834.7590,,,0.3742,0.4634
2.5580,152,482.8499,1310.1101,,,0.3778,0.5948
2.6216,157,512.7498,1370.8630,,,0.3821,0.5958
2.6858,157,591.0164,2038.2109,,,0.4113,0.7702
2.7492,151,615.2437,2063.0269,,,0.4187,0.7635
2.8302,150,334.8851,1823.7994,,,0.3494,0.7003
2.8776,150,334.8851,647.3586,,,0.3494,0.4479
2.9577,154,350.2578,632.1143,,,0.3461,0.4151
3.0213,152,498.8110,1623.5400,,,0.3792,0.6722
3.0853,137,528.4760,1613.7784,,,0.3903,0.6596
3.1499,125,189.7176,0.0000,,,0.2608,0.0000
3.2296,124,0.0000,0.0000,,,0.0000,0.0000
3.2776,118,0.0000,0.0000,,,0.0000,0.0000
3.3578,103,0.0000,0.0000,,,0.0000,0.0000
3.4215,102,0.0000,0.0000,,,0.0000,0.0000
3.4857,96,0.0000,0.0000,,,0.0000,0.0000
3.5499,82,0.0000,0.0000,,,0.0000,0.0000
3.6296,81,0.0000,0.0000,,,0.0000,0.0000
3.6937,79,0.0000,0.0000,,,0.0000,0.0000
3.7579,79,0.0000,0.0000,,,0.0000,0.0000
3.8217,68,0.0000,0.0000,,,0.0000,0.0000
3.8863,59,0.0000,0.0000,,,0.0000,0.0000
3.9659,58,0.0000,0.0000,,,0.0000,0.0000
4.0300,45,0.0000,0.0000,,,0.0000,0.0000
4.0939,31,0.0000,0.0000,,,0.0000,0.0000
4.1606,28,0.0000,0.0000,,,0.0000,0.0000
4.2216,28,0.0000,0.0000,,,0.0000,0.0000
4.2856,25,0.0000,0.0000,,,0.0000,0.0000
4.3503,24,0.0000,0.0000,,,0.0000,0.0000
4.4295,20,0.0000,0.0000,,,0.0000,0.0000
4.4942,19,0.0000,0.0000,,,0.0000,0.0000
4.5589,12,0.0000,0.0000,,,0.0000,0.0000
4.6382,11,0.0000,0.0000,,,0.0000,0.0000
4.6860,7,0.0000,0.0000,,,0.0000,0.0000
4.7495,6,0.0000,0.0000,,,0.0000,0.0000
4.8303,3,0.0000,0.0000,,,0.0000,0.0000
4.8936,3,0.0000,0.0000,,,0.0000,0.0000
4.9577,3,0.0000,0.0000,,,0.0000,0.0000
5.0385,3,0.0000,0.0000,,,0.0000,0.0000
5.0859,3,0.0000,0.0000,,,0.0000,0.0000
5.1492,3,0.0000,0.0000,,,0.0000,0.0000
5.2296,3,0.0000,0.0000,,,0.0000,0.0000
5.2938,3,0.0000,0.0000,,,0.0000,0.0000
5.3574,3,0.0000,0.0000,,,0.0000,0.0000
5.4375,3,0.0000,0.0000,,,0.0000,0.0000
5.4859,3,0.0000,0.0000,,,0.0000,0.0000
5.5499,3,0.0000,0.0000,,,0.0000,0.0000
5.6298,3,0.0000,0.0000,,,0.0000,0.0000
