t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0076,3,0.0000,0.0000,,,0.0000,0.0000
0.0720,3,0.0000,0.0000,,,0.0000,0.0000
0.1515,3,0.0000,0.0000,,,0.0000,0.0000
0.2161,3,0.0000,0.0000,,,0.0000,0.0000
0.2797,3,0.0000,0.0000,,,0.0000,0.0000
0.3433,3,0.0000,0.0000,,,0.0000,0.0000
0.4079,3,0.0000,0.0000,,,0.0000,0.0000
0.4714,3,0.0000,0.0000,,,0.0000,0.0000
0.5513,3,0.0000,0.0000,,,0.0000,0.0000
0.6172,3,0.0000,0.0000,,,0.0000,0.0000
0.6799,3,0.0000,0.0000,,,0.0000,0.0000
0.7442,3,0.0000,0.0000,,,0.0000,0.0000
0.8089,3,0.0000,0.0000,,,0.0000,0.0000
0.8722,3,0.0000,0.0000,,,0.0000,0.0000
0.9513,3,0.0000,0.0000,,,0.0000,0.0000
1.0154,3,0.0000,0.0000,,,0.0000,0.0000
1.0802,3,0.0000,0.0000,,,0.0000,0.0000
1.1436,3,0.0000,0.0000,,,0.0000,0.0000
1.2072,3,0.0000,0.0000,,,0.0000,0.0000
1.2872,3,0.0000,0.0000,,,0.0000,0.0000
1.3515,3,0.0000,0.0000,,,0.0000,0.0000
1.4162,3,0.0000,0.0000,,,0.0000,0.0000
1.4799,3,0.0000,0.0000,,,0.0000,0.0000
1.5433,3,0.0000,0.0000,,,0.0000,0.0000
1.6080,3,0.0000,0.0000,,,0.0000,0.0000
1.6877,3,0.0000,0.0000,,,0.0000,0.0000
1.7523,3,0.0000,0.0000,,,0.0000,0.0000
1.8156,3,0.0000,0.0000,,,0.0000,0.0000
1.8794,3,0.0000,0.0000,,,0.0000,0.0000
1.9440,3,0.0000,0.0000,,,0.0000,0.0000
2.0074,3,0.0000,0.0000,,,0.0000,0.0000
2.0876,3,0.0000,0.0000,,,0.0000,0.0000
2.1521,3,0.0000,0.0000,,,0.0000,0.0000
2.2161,3,0.0000,0.0000,,,0.0000,0.0000
2.2820,3,0.0000,0.0000,,,0.0000,0.0000
2.3438,3,0.0000,0.0000,,,0.0000,0.0000
2.4234,3,0.0000,0.0000,,,0.0000,0.0000
2.4881,5,0.0000,0.0000,,,0.0000,0.0000
2.5513,5,0.0000,0.0000,,,0.0000,0.0000
2.6158,12,0.0000,0.0000,,,0.0000,0.0000
2.6802,12,0.0000,0.0000,,,0.0000,0.0000
2.7441,25,0.0000,0.0000,,,0.0000,0.0000
2.8238,31,0.0000,0.0000,,,0.0000,0.0000
2.8883,31,0.0000,0.0000,,,0.0000,0.0000
2.9678,32,0.0000,0.0000,,,0.0000,0.0000
3.0161,37,0.0000,0.0000,,,0.0000,0.0000
3.0796,39,0.0000,0.0000,,,0.0000,0.0000
3.1595,46,0.0000,0.0000,,,0.0000,0.0000
3.2242,47,0.0000,0.0000,,,0.0000,0.0000
3.2879,53,0.0000,0.0000,,,0.0000,0.0000
3.3838,66,0.0000,0.0000,,,0.0000,0.0000
3.4153,66,0.0000,0.0000,,,0.0000,0.0000
3.4802,70,0.0000,0.0000,,,0.0000,0.0000
3.5761,75,0.0000,0.0000,,,0.0000,0.0000
3.6234,87,0.0000,0.0000,,,0.0000,0.0000
3.6880,89,0.0000,0.0000,,,0.0000,0.0000
3.7528,89,0.0000,0.0000,,,0.0000,0.0000
3.8162,91,0.0000,0.0000,,,0.0000,0.0000
3.8798,94,0.0000,0.0000,,,0.0000,0.0000
3.9593,94,0.0000,0.0000,,,0.0000,0.0000
4.0242,94,0.0000,0.0000,,,0.0000,0.0000
4.0874,98,0.0000,0.0000,,,0.0000,0.0000
4.1521,99,0.0000,0.0000,,,0.0000,0.0000
4.2154,99,0.0000,0.0000,,,0.0000,0.0000
4.2953,99,0.0000,0.0000,,,0.0000,0.0000
4.3600,99,0.0000,0.0000,,,0.0000,0.0000
4.4235,104,0.0000,0.0000,,,0.0000,0.0000
4.4882,104,0.0000,0.0000,,,0.0000,0.0000
4.5516,104,0.0000,0.0000,,,0.0000,0.0000
4.6162,104,0.0000,0.0000,,,0.0000,0.0000
4.6960,104,0.0000,0.0000,,,0.0000,0.0000
4.7594,109,0.0000,0.0000,,,0.0000,0.0000
4.8242,109,674.9783,0.0000,,,0.1914,0.0000
4.8875,109,612.4171,0.0000,,,0.1736,0.0000
4.9521,109,618.9172,0.0000,,,0.1742,0.0000
5.0156,109,615.3275,0.0000,,,0.1737,0.0000
5.0959,109,603.4194,0.0000,,,0.1785,0.0000
5.1760,105,601.2304,0.0000,,,0.1740,0.0000
5.2236,105,0.0000,0.0000,,,0.0000,0.0000
5.2882,105,0.0000,0.0000,,,0.0000,0.0000
5.3518,105,0.0000,0.0000,,,0.0000,0.0000
5.4163,105,0.0000,0.0000,,,0.0000,0.0000
5.4959,105,0.0000,0.0000,,,0.0000,0.0000
5.5604,105,0.0000,0.0000,,,0.0000,0.0000
5.6241,105,0.0000,0.0000,,,0.0000,0.0000
5.6877,105,0.0000,0.0000,,,0.0000,0.0000
5.7523,105,0.0000,0.0000,,,0.0000,0.0000
