t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0088,3,0.0000,0.0000,,,0.0000,0.0000
0.0737,3,0.0000,0.0000,,,0.0000,0.0000
0.1531,3,0.0000,0.0000,,,0.0000,0.0000
0.2170,3,0.0000,0.0000,,,0.0000,0.0000
0.2815,3,0.0000,0.0000,,,0.0000,0.0000
0.3614,3,0.0000,0.0000,,,0.0000,0.0000
0.4093,3,0.0000,0.0000,,,0.0000,0.0000
0.4730,3,0.0000,0.0000,,,0.0000,0.0000
0.5689,3,0.0000,0.0000,,,0.0000,0.0000
0.6178,3,0.0000,0.0000,,,0.0000,0.0000
0.6815,3,0.0000,0.0000,,,0.0000,0.0000
0.7616,3,0.0000,0.0000,,,0.0000,0.0000
0.8091,3,0.0000,0.0000,,,0.0000,0.0000
0.8733,3,0.0000,0.0000,,,0.0000,0.0000
0.9531,3,0.0000,0.0000,,,0.0000,0.0000
1.0171,3,0.0000,0.0000,,,0.0000,0.0000
1.0813,3,0.0000,0.0000,,,0.0000,0.0000
1.1611,3,0.0000,0.0000,,,0.0000,0.0000
1.2090,3,0.0000,0.0000,,,0.0000,0.0000
1.2738,4,0.0000,0.0000,,,0.0000,0.0000
1.3695,6,0.0000,0.0000,,,0.0000,0.0000
1.4170,8,0.0000,0.0000,,,0.0000,0.0000
1.4817,15,0.0000,0.0000,,,0.0000,0.0000
1.5618,23,0.0000,0.0000,,,0.0000,0.0000
1.6253,27,0.0000,0.0000,,,0.0000,0.0000
1.6733,27,0.0000,0.0000,,,0.0000,0.0000
1.7698,32,0.0000,0.0000,,,0.0000,0.0000
1.8178,33,0.0000,0.0000,,,0.0000,0.0000
1.8814,36,0.0000,0.0000,,,0.0000,0.0000
1.9610,38,0.0000,0.0000,,,0.0000,0.0000
2.0256,44,0.0000,0.0000,,,0.0000,0.0000
2.0898,52,0.0000,0.0000,,,0.0000,0.0000
2.1695,54,0.0000,0.0000,,,0.0000,0.0000
2.2337,59,0.0000,0.0000,,,0.0000,0.0000
2.2818,59,0.0000,0.0000,,,0.0000,0.0000
2.3612,64,0.0000,0.0000,,,0.0000,0.0000
2.4257,65,0.0000,0.0000,,,0.0000,0.0000
2.4906,69,0.0000,0.0000,,,0.0000,0.0000
2.5689,71,0.0000,0.0000,,,0.0000,0.0000
2.6179,72,0.0000,0.0000,,,0.0000,0.0000
2.6810,79,0.0000,0.0000,,,0.0000,0.0000
2.7618,81,0.0000,0.0000,,,0.0000,0.0000
2.8092,84,0.0000,0.0000,,,0.0000,0.0000
2.8894,85,0.0000,0.0000,,,0.0000,0.0000
2.9699,89,0.0000,0.0000,,,0.0000,0.0000
3.0174,90,0.0000,0.0000,,,0.0000,0.0000
3.0810,94,0.0000,0.0000,,,0.0000,0.0000
3.1614,94,0.0000,0.0000,,,0.0000,0.0000
3.2089,98,0.0000,0.0000,,,0.0000,0.0000
3.2889,99,0.0000,0.0000,,,0.0000,0.0000
3.3698,102,0.0000,0.0000,,,0.0000,0.0000
3.4180,103,0.0000,0.0000,,,0.0000,0.0000
3.4814,103,0.0000,0.0000,,,0.0000,0.0000
3.5612,109,0.0000,0.0000,,,0.0000,0.0000
3.6256,110,98.9206,0.0000,,,0.1627,0.0000
3.6894,114,104.7294,0.0000,,,0.1630,0.0000
3.7705,115,2120.9885,6488.5142,,,0.4579,0.5961
3.8338,115,3068.6738,8121.3730,,,0.5102,0.6386
3.8810,119,3488.1772,8144.2578,,,0.5102,0.6115
3.9619,120,7229.7217,12775.5723,,,0.6000,0.9664
4.0091,120,8041.0283,14421.1309,,,0.6686,0.9435
4.0898,120,8130.5547,14464.0195,,,0.6952,0.9505
4.1699,120,8233.9512,14188.3506,,,0.6857,0.9170
4.2188,116,8324.4707,14258.0859,,,0.7025,0.9472
4.2817,114,2461.6885,10161.3906,,,0.4757,0.7758
4.3610,106,1932.4955,4483.7212,,,0.4318,0.4999
4.4259,90,0.0000,0.0000,,,0.0000,0.0000
4.4891,70,0.0000,0.0000,,,0.0000,0.0000
4.5690,50,0.0000,0.0000,,,0.0000,0.0000
4.6339,48,0.0000,0.0000,,,0.0000,0.0000
4.6818,47,0.0000,0.0000,,,0.0000,0.0000
