t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0151,22,0.0000,0.0000,,,0.0000,0.0000
0.0796,22,0.0000,0.0000,,,0.0000,0.0000
0.1432,22,0.0000,0.0000,,,0.0000,0.0000
0.2073,22,0.0000,0.0000,,,0.0000,0.0000
0.2866,22,0.0000,0.0000,,,0.0000,0.0000
0.3510,25,0.0000,0.0000,,,0.0000,0.0000
0.4149,26,0.0000,0.0000,,,0.0000,0.0000
0.4796,22,0.0000,0.0000,,,0.0000,0.0000
0.5430,22,0.0000,0.0000,,,0.0000,0.0000
0.6086,26,0.0000,0.0000,,,0.0000,0.0000
0.6871,26,0.0000,0.0000,,,0.0000,0.0000
0.7511,26,0.0000,0.0000,,,0.0000,0.0000
0.8154,26,0.0000,0.0000,,,0.0000,0.0000
0.8949,26,0.0000,0.0000,,,0.0000,0.0000
0.9428,30,0.0000,0.0000,,,0.0000,0.0000
1.0070,33,0.0000,0.0000,,,0.0000,0.0000
1.0874,35,0.0000,0.0000,,,0.0000,0.0000
1.1507,35,0.0000,0.0000,,,0.0000,0.0000
1.2151,39,0.0000,0.0000,,,0.0000,0.0000
1.2947,39,0.0000,0.0000,,,0.0000,0.0000
1.3431,50,0.0000,0.0000,,,0.0000,0.0000
1.4232,53,0.0000,0.0000,,,0.0000,0.0000
1.4875,53,0.0000,0.0000,,,0.0000,0.0000
1.5516,61,0.0000,0.0000,,,0.0000,0.0000
1.6156,63,0.0000,0.0000,,,0.0000,0.0000
1.6798,66,0.0000,0.0000,,,0.0000,0.0000
1.7429,66,0.0000,0.0000,,,0.0000,0.0000
1.8228,71,0.0000,0.0000,,,0.0000,0.0000
1.8874,72,0.0000,0.0000,,,0.0000,0.0000
1.9515,72,0.0000,0.0000,,,0.0000,0.0000
2.0150,76,0.0000,0.0000,,,0.0000,0.0000
2.0785,77,0.0000,0.0000,,,0.0000,0.0000
2.1431,77,0.0000,0.0000,,,0.0000,0.0000
2.2226,82,0.0000,0.0000,,,0.0000,0.0000
2.2872,82,0.0000,0.0000,,,0.0000,0.0000
2.3507,87,0.0000,0.0000,,,0.0000,0.0000
2.4155,89,0.0000,0.0000,,,0.0000,0.0000
2.4948,94,0.0000,0.0000,,,0.0000,0.0000
2.5425,96,0.0000,0.0000,,,0.0000,0.0000
2.6231,100,0.0000,0.0000,,,0.0000,0.0000
2.7028,105,0.0000,0.0000,,,0.0000,0.0000
2.7507,105,0.0000,0.0000,,,0.0000,0.0000
2.8151,110,0.0000,0.0000,,,0.0000,0.0000
2.8787,110,0.0000,0.0000,,,0.0000,0.0000
2.9431,115,0.0000,0.0000,,,0.0000,0.0000
3.0230,113,0.0000,0.0000,,,0.0000,0.0000
3.0890,108,0.0000,0.0000,,,0.0000,0.0000
3.1510,106,0.0000,0.0000,,,0.0000,0.0000
3.2149,101,0.0000,0.0000,,,0.0000,0.0000
3.2790,101,0.0000,0.0000,,,0.0000,0.0000
3.3591,93,0.0000,0.0000,,,0.0000,0.0000
3.4234,91,0.0000,0.0000,,,0.0000,0.0000
3.4869,89,0.0000,0.0000,,,0.0000,0.0000
3.5517,87,0.0000,0.0000,,,0.0000,0.0000
3.6152,83,0.0000,0.0000,,,0.0000,0.0000
3.6789,83,0.0000,0.0000,,,0.0000,0.0000
3.7588,86,0.0000,0.0000,,,0.0000,0.0000
3.8229,86,0.0000,0.0000,,,0.0000,0.0000
3.8877,91,0.0000,0.0000,,,0.0000,0.0000
3.9513,92,0.0000,0.0000,,,0.0000,0.0000
4.0147,99,0.0000,0.0000,,,0.0000,0.0000
4.0794,102,0.0000,0.0000,,,0.0000,0.0000
4.1592,102,0.0000,0.0000,,,0.0000,0.0000
4.2238,101,0.0000,0.0000,,,0.0000,0.0000
4.3032,105,0.0000,0.0000,,,0.0000,0.0000
4.3508,110,0.0000,0.0000,,,0.0000,0.0000
4.4151,112,0.0000,0.0000,,,0.0000,0.0000
4.4796,115,0.0000,0.0000,,,0.0000,0.0000
4.5599,116,0.0000,0.0000,,,0.0000,0.0000
4.6232,120,0.0000,0.0000,,,0.0000,0.0000
4.6876,121,2554.2341,0.0000,,,0.3923,0.0000
4.7510,121,4646.6572,3348.4626,,,0.5056,0.5431
4.8167,126,6613.1196,5668.7026,,,0.5657,0.5817
4.8948,127,12800.5322,19272.0312,,,0.7713,0.9069
4.9585,127,13541.7344,19383.6309,,,0.7799,0.9073
5.0231,127,13540.6807,19383.6309,,,0.7759,0.9073
5.0869,124,13657.3174,19302.9375,,,0.7794,0.9074
5.1515,121,4827.6201,19369.6074,,,0.5162,0.9069
5.2149,116,4170.3364,6864.1899,,,0.4950,0.5948
5.2952,99,3.1945,0.0000,,,0.1390,0.0000
5.3596,86,0.0000,0.0000,,,0.0000,0.0000
5.4227,85,0.0000,0.0000,,,0.0000,0.0000
5.4872,79,0.0000,0.0000,,,0.0000,0.0000
5.5509,64,0.0000,0.0000,,,0.0000,0.0000
5.6313,61,0.0000,0.0000,,,0.0000,0.0000
5.6955,59,0.0000,0.0000,,,0.0000,0.0000
5.7596,52,0.0000,0.0000,,,0.0000,0.0000
5.8233,52,0.0000,0.0000,,,0.0000,0.0000
5.8875,47,0.0000,0.0000,,,0.0000,0.0000
5.9519,47,0.0000,0.0000,,,0.0000,0.0000
6.0317,36,0.0000,0.0000,,,0.0000,0.0000
6.0949,18,0.0000,0.0000,,,0.0000,0.0000
6.1589,12,0.0000,0.0000,,,0.0000,0.0000
6.2231,12,0.0000,0.0000,,,0.0000,0.0000
6.2877,7,0.0000,0.0000,,,0.0000,0.0000
6.3516,6,0.0000,0.0000,,,0.0000,0.0000
6.4153,3,0.0000,0.0000,,,0.0000,0.0000
6.4949,3,0.0000,0.0000,,,0.0000,0.0000
6.5592,3,0.0000,0.0000,,,0.0000,0.0000
6.6229,3,0.0000,0.0000,,,0.0000,0.0000
6.6870,3,0.0000,0.0000,,,0.0000,0.0000
6.7507,3,0.0000,0.0000,,,0.0000,0.0000
6.8152,3,0.0000,0.0000,,,0.0000,0.0000
6.8956,3,0.0000,0.0000,,,0.0000,0.0000
6.9594,3,0.0000,0.0000,,,0.0000,0.0000
7.0234,3,0.0000,0.0000,,,0.0000,0.0000
7.0873,3,0.0000,0.0000,,,0.0000,0.0000
7.1508,3,0.0000,0.0000,,,0.0000,0.0000
7.2319,3,0.0000,0.0000,,,0.0000,0.0000
7.2951,3,0.0000,0.0000,,,0.0000,0.0000
7.3596,3,0.0000,0.0000,,,0.0000,0.0000
7.4233,3,0.0000,0.0000,,,0.0000,0.0000
7.4866,3,0.0000,0.0000,,,0.0000,0.0000
7.5513,3,0.0000,0.0000,,,0.0000,0.0000
7.6310,3,0.0000,0.0000,,,0.0000,0.0000
7.6949,3,0.0000,0.0000,,,0.0000,0.0000
7.7594,3,0.0000,0.0000,,,0.0000,0.0000
7.8230,3,0.0000,0.0000,,,0.0000,0.0000
7.8873,3,0.0000,0.0000,,,0.0000,0.0000
7.9509,3,0.0000,0.0000,,,0.0000,0.0000
8.0325,3,0.0000,0.0000,,,0.0000,0.0000
8.0947,3,0.0000,0.0000,,,0.0000,0.0000
8.1590,3,0.0000,0.0000,,,0.0000,0.0000
8.2235,3,0.0000,0.0000,,,0.0000,0.0000
8.2872,3,0.0000,0.0000,,,0.0000,0.0000
8.3516,3,0.0000,0.0000,,,0.0000,0.0000
8.4312,3,0.0000,0.0000,,,0.0000,0.0000
8.4947,3,0.0000,0.0000,,,0.0000,0.0000
8.5592,3,0.0000,0.0000,,,0.0000,0.0000
8.6228,3,0.0000,0.0000,,,0.0000,0.0000
8.7029,3,0.0000,0.0000,,,0.0000,0.0000
8.7672,3,0.0000,0.0000,,,0.0000,0.0000
8.8310,3,0.0000,0.0000,,,0.0000,0.0000
8.8956,3,0.0000,0.0000,,,0.0000,0.0000
8.9589,3,0.0000,0.0000,,,0.0000,0.0000
9.0238,3,0.0000,0.0000,,,0.0000,0.0000
9.1057,3,0.0000,0.0000,,,0.0000,0.0000
9.1671,3,0.0000,0.0000,,,0.0000,0.0000
9.2318,3,0.0000,0.0000,,,0.0000,0.0000
9.2950,3,0.0000,0.0000,,,0.0000,0.0000
9.3598,3,0.0000,0.0000,,,0.0000,0.0000
9.4232,3,0.0000,0.0000,,,0.0000,0.0000
9.5031,3,0.0000,0.0000,,,0.0000,0.0000
9.5670,3,0.0000,0.0000,,,0.0000,0.0000
9.6314,3,0.0000,0.0000,,,0.0000,0.0000
9.6949,3,0.0000,0.0000,,,0.0000,0.0000
9.7590,3,0.0000,0.0000,,,0.0000,0.0000
9.8237,3,0.0000,0.0000,,,0.0000,0.0000
