t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0263,4,0.0000,0.0000,,,0.0000,0.0000
0.0735,4,0.0000,0.0000,,,0.0000,0.0000
0.1379,4,0.0000,0.0000,,,0.0000,0.0000
0.2175,4,0.0000,0.0000,,,0.0000,0.0000
0.2819,4,0.0000,0.0000,,,0.0000,0.0000
0.3461,4,0.0000,0.0000,,,0.0000,0.0000
0.4261,4,0.0000,0.0000,,,0.0000,0.0000
0.4742,4,0.0000,0.0000,,,0.0000,0.0000
0.5545,4,0.0000,0.0000,,,0.0000,0.0000
0.6177,4,0.0000,0.0000,,,0.0000,0.0000
0.6824,4,0.0000,0.0000,,,0.0000,0.0000
0.7459,4,0.0000,0.0000,,,0.0000,0.0000
0.8264,11,0.0000,0.0000,,,0.0000,0.0000
0.8735,22,0.0000,0.0000,,,0.0000,0.0000
0.9546,23,0.0000,0.0000,,,0.0000,0.0000
1.0341,32,0.0000,0.0000,,,0.0000,0.0000
1.0824,41,0.0000,0.0000,,,0.0000,0.0000
1.1463,42,0.0000,0.0000,,,0.0000,0.0000
1.2265,50,0.0000,0.0000,,,0.0000,0.0000
1.2744,52,0.0000,0.0000,,,0.0000,0.0000
1.3546,53,0.0000,0.0000,,,0.0000,0.0000
1.4339,61,0.0000,0.0000,,,0.0000,0.0000
1.4825,61,0.0000,0.0000,,,0.0000,0.0000
1.5456,68,0.0000,0.0000,,,0.0000,0.0000
1.6256,79,0.0000,0.0000,,,0.0000,0.0000
1.6739,79,0.0000,0.0000,,,0.0000,0.0000
1.7542,82,0.0000,0.0000,,,0.0000,0.0000
1.8184,82,0.0000,0.0000,,,0.0000,0.0000
1.8818,82,0.0000,0.0000,,,0.0000,0.0000
1.9461,88,0.0000,0.0000,,,0.0000,0.0000
2.0419,89,0.0000,0.0000,,,0.0000,0.0000
2.0747,90,0.0000,0.0000,,,0.0000,0.0000
2.1544,93,0.0000,0.0000,,,0.0000,0.0000
2.2177,93,0.0000,0.0000,,,0.0000,0.0000
