t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0160,3,0.0000,0.0000,,,0.0000,0.0000
0.0800,3,0.0000,0.0000,,,0.0000,0.0000
0.1434,3,0.0000,0.0000,,,0.0000,0.0000
0.2234,3,0.0000,0.0000,,,0.0000,0.0000
0.2714,3,0.0000,0.0000,,,0.0000,0.0000
0.3514,3,0.0000,0.0000,,,0.0000,0.0000
0.4160,3,0.0000,0.0000,,,0.0000,0.0000
0.4799,3,0.0000,0.0000,,,0.0000,0.0000
0.5440,3,0.0000,0.0000,,,0.0000,0.0000
0.6236,3,0.0000,0.0000,,,0.0000,0.0000
0.6722,3,0.0000,0.0000,,,0.0000,0.0000
0.7516,3,0.0000,0.0000,,,0.0000,0.0000
0.8158,3,0.0000,0.0000,,,0.0000,0.0000
0.8801,3,0.0000,0.0000,,,0.0000,0.0000
0.9435,3,0.0000,0.0000,,,0.0000,0.0000
1.0233,3,0.0000,0.0000,,,0.0000,0.0000
1.0873,3,0.0000,0.0000,,,0.0000,0.0000
1.1515,3,0.0000,0.0000,,,0.0000,0.0000
1.2162,3,0.0000,0.0000,,,0.0000,0.0000
1.2797,3,0.0000,0.0000,,,0.0000,0.0000
1.3442,3,0.0000,0.0000,,,0.0000,0.0000
1.4242,3,0.0000,0.0000,,,0.0000,0.0000
1.4880,3,0.0000,0.0000,,,0.0000,0.0000
1.5512,5,0.0000,0.0000,,,0.0000,0.0000
1.6318,6,0.0000,0.0000,,,0.0000,0.0000
1.6960,7,0.0000,0.0000,,,0.0000,0.0000
1.7439,15,0.0000,0.0000,,,0.0000,0.0000
1.8241,17,0.0000,0.0000,,,0.0000,0.0000
1.8874,21,0.0000,0.0000,,,0.0000,0.0000
1.9515,21,0.0000,0.0000,,,0.0000,0.0000
2.0320,28,0.0000,0.0000,,,0.0000,0.0000
2.0798,28,0.0000,0.0000,,,0.0000,0.0000
2.1434,27,0.0000,0.0000,,,0.0000,0.0000
2.2241,27,0.0000,0.0000,,,0.0000,0.0000
2.2881,31,0.0000,0.0000,,,0.0000,0.0000
2.3514,32,0.0000,0.0000,,,0.0000,0.0000
2.4317,38,0.0000,0.0000,,,0.0000,0.0000
2.4794,40,0.0000,0.0000,,,0.0000,0.0000
2.5440,44,0.0000,0.0000,,,0.0000,0.0000
2.6232,47,0.0000,0.0000,,,0.0000,0.0000
2.6882,52,0.0000,0.0000,,,0.0000,0.0000
2.7521,63,0.0000,0.0000,,,0.0000,0.0000
2.8320,66,0.0000,0.0000,,,0.0000,0.0000
2.8802,70,0.0000,0.0000,,,0.0000,0.0000
2.9439,74,0.0000,0.0000,,,0.0000,0.0000
3.0238,75,0.0000,0.0000,,,0.0000,0.0000
3.1036,84,0.0000,0.0000,,,0.0000,0.0000
3.1520,84,0.0000,0.0000,,,0.0000,0.0000
3.2320,92,0.0000,0.0000,,,0.0000,0.0000
3.2801,92,0.0000,0.0000,,,0.0000,0.0000
3.3599,99,0.0000,0.0000,,,0.0000,0.0000
3.4246,100,0.0000,0.0000,,,0.0000,0.0000
3.4876,104,0.0000,0.0000,,,0.0000,0.0000
3.5522,106,0.0000,0.0000,,,0.0000,0.0000
3.6315,108,741.3574,0.0000,,,0.3307,0.0000
3.6794,110,741.3574,0.0000,,,0.3307,0.0000
3.7593,112,3532.9797,0.0000,,,0.5568,0.0000
3.8243,114,3532.9797,0.0000,,,0.5568,0.0000
3.8878,114,6951.3408,0.0000,,,0.6230,0.0000
3.9521,114,7046.0562,0.0000,,,0.6040,0.0000
4.0315,114,7076.1733,0.0000,,,0.6031,0.0000
4.0802,114,7076.1733,0.0000,,,0.6031,0.0000
4.1594,114,7087.4902,0.0000,,,0.6057,0.0000
4.2250,114,7087.4902,0.0000,,,0.6057,0.0000
4.2874,114,7021.7256,0.0000,,,0.6037,0.0000
4.3517,114,6993.1460,0.0000,,,0.6003,0.0000
4.4318,107,6633.2588,0.0000,,,0.5909,0.0000
4.4960,106,408.7689,0.0000,,,0.2195,0.0000
4.5599,104,316.9500,0.0000,,,0.1938,0.0000
4.6396,85,0.3094,0.0000,,,0.1054,0.0000
4.6881,71,0.3094,0.0000,,,0.1054,0.0000
4.7514,62,0.0000,0.0000,,,0.0000,0.0000
4.8318,61,0.0000,0.0000,,,0.0000,0.0000
4.8962,49,0.0000,0.0000,,,0.0000,0.0000
4.9598,30,0.0000,0.0000,,,0.0000,0.0000
5.0403,21,0.0000,0.0000,,,0.0000,0.0000
5.0877,21,0.0000,0.0000,,,0.0000,0.0000
