idx,t,volume,area_px,max_deform_mm,mean_deform_mm
188,9.440894603729248,318.3817138671875,2636,0.20070637464523325,0.12078213691711426
189,9.49057388305664,328.0773010253906,2787,0.2027435952425002,0.11771700531244278
190,9.539581775665283,337.1829833984375,2831,0.21092407405376426,0.11910384148359299
191,9.591252565383911,346.108154296875,2820,0.2211868794262409,0.12273338437080383
192,9.642089366912842,372.1136779785156,3035,0.21826767325401303,0.12260746955871582
193,9.691455364227295,364.90924072265625,3014,0.21523020312190053,0.12107141315937042
194,9.742543697357178,366.94708251953125,3017,0.24268163800239564,0.12162647396326065
195,9.791443824768066,372.7425537109375,3089,0.2155596625804901,0.1206677109003067
196,9.84252381324768,369.46832275390625,3027,0.24845443427562708,0.12205758690834045
197,9.891663789749146,434.412353515625,3315,0.25207597076892857,0.1310444474220276
198,9.94268012046814,479.44219970703125,3683,0.2662614285945891,0.1301770806312561
199,9.99210810661316,476.34588623046875,3692,0.2739311665296556,0.12902109324932098
200,10.043160438537598,509.39617919921875,3901,0.27210888266563416,0.13058091700077057
201,10.091559886932373,596.2525634765625,4598,0.28074157476425166,0.12967650592327118
202,10.143669843673706,605.4559326171875,4621,0.2930366873741152,0.13102270662784576
203,10.19065809249878,749.3172607421875,5600,0.3150038519501687,0.13380666077136993
204,10.243667602539062,884.2791748046875,6482,0.31168975383043285,0.13642072677612305
205,10.29378604888916,1088.04443359375,7862,0.3178439760208135,0.138392835855484
206,10.343092203140259,1232.0716552734375,8759,0.3250752967596054,0.1406635046005249
207,10.394436597824097,1448.52734375,10203,0.3215152311325073,0.14197072386741638
208,10.443633317947388,1510.4658203125,10821,0.3251536369323729,0.13958652317523956
209,10.494421243667603,1658.23193359375,11329,0.32940255403518676,0.1463705450296402
210,10.541961431503296,1687.88720703125,11506,0.3234620630741127,0.1466962695121765
211,10.594918489456177,1879.2994384765625,12627,0.31892239809036227,0.1488318294286728
212,10.645503044128418,1975.232421875,12927,0.33097681581974026,0.15279898047447205
213,10.695187091827393,2022.829833984375,12974,0.34038426607847216,0.15591412782669067
214,10.74462366104126,2127.6689453125,13762,0.3250679987668989,0.15460462868213654
215,10.794930458068848,2301.429443359375,14253,0.35702376842498773,0.16146983206272125
216,10.844839096069336,2523.321044921875,14807,0.3637287229299546,0.1704140603542328
217,10.894697666168213,2541.324951171875,14797,0.35705830335617067,0.17174595594406128
218,10.945487022399902,2560.093505859375,15007,0.36134352028369904,0.1705932915210724
219,10.995302438735962,2623.826171875,15368,0.36467472195625306,0.17073309421539307
220,11.045486688613892,2795.043212890625,15651,0.35299256443977356,0.17858560383319855
221,11.09229564666748,2748.22900390625,15434,0.3819566762447357,0.178063303232193
222,11.146488666534424,3021.58837890625,16299,0.37408775448799136,0.18538489937782288
223,11.195939302444458,3233.5849609375,16636,0.3878661036491396,0.1943727433681488
224,11.246444702148438,3379.5625,17331,0.3873308420181275,0.1950010061264038
225,11.2959885597229,3298.05859375,16972,0.38727282106876376,0.19432350993156433
226,11.34645128250122,3551.902099609375,17656,0.38990627676248557,0.20117253065109253
227,11.396535396575928,3777.34521484375,18429,0.39223830461502074,0.2049674540758133
228,11.445883512496948,3671.7841796875,18162,0.39274157255887987,0.20216849446296692
229,11.497055292129517,3623.62109375,18658,0.390644750893116,0.19421273469924927
230,11.545216083526611,3754.883544921875,18682,0.3923698261380195,0.20098938047885895
231,11.597073554992676,3735.084716796875,18432,0.39059052139520645,0.2026413083076477
232,11.647219896316528,3807.298828125,18490,0.3924996426701546,0.20591123402118683
233,11.698094367980957,3786.578369140625,18788,0.39239267081022267,0.20154239237308502
234,11.746984958648682,3741.211669921875,18328,0.389880476295948,0.20412547886371613
235,11.798244953155518,3798.984375,18692,0.39166204273700717,0.20324119925498962
236,11.846772193908691,4238.69091796875,20038,0.3923790130019188,0.21153263747692108
237,11.898692846298218,4175.1572265625,19866,0.39286731332540514,0.21016597747802734
238,11.947200298309326,4384.3876953125,20538,0.3926918739080429,0.21347685158252716
239,11.998124361038208,4464.61181640625,20665,0.392876695394516,0.2160470336675644
240,12.046916246414185,4550.783203125,21233,0.39287508606910704,0.21432596445083618
241,12.096798181533813,4623.71044921875,21365,0.3927431607246399,0.2164151817560196
242,12.148110151290894,4591.23193359375,21174,0.39286195665597917,0.2168334722518921
243,12.199730634689331,4652.48193359375,21287,0.39285372078418734,0.21855977177619934
244,12.24867558479309,4645.60302734375,21318,0.39260417193174363,0.2179192751646042
245,12.299497842788696,4891.2041015625,22132,0.4062366509437558,0.22100144624710083
246,12.348620891571045,5093.91796875,23020,0.40123518645763456,0.22128227353096008
247,12.400019645690918,5176.17431640625,23786,0.4000622645020488,0.2176143229007721
248,12.450056552886963,5410.20361328125,24340,0.4384806102514269,0.2222762405872345
249,12.49927282333374,5165.62109375,23344,0.4273169070482253,0.22128260135650635
250,12.547384023666382,5294.48974609375,24082,0.41800470560789105,0.21985258162021637
251,12.599553108215332,5132.908203125,23590,0.3928685083985329,0.21758830547332764
252,12.649444580078125,4934.9443359375,22807,0.40114691495895355,0.21637849509716034
253,12.700071334838867,4376.01611328125,20702,0.3928754025697708,0.21138131618499756
254,12.750846147537231,3306.47265625,16680,0.38575172990560525,0.19822977483272552
255,12.800327062606812,2646.456298828125,15213,0.37299314737319944,0.17396017909049988
256,12.84987497329712,2364.896484375,14392,0.3317642971873285,0.1643202155828476
257,12.900668382644653,1940.814208984375,13001,0.3247644007205963,0.14928191900253296
258,12.95091438293457,1579.686279296875,11057,0.30268693447113043,0.1428675353527069
259,13.001080751419067,1141.19482421875,8457,0.2985756278038028,0.13494086265563965
260,13.050984382629395,904.0546875,6855,0.2845518094301224,0.13188251852989197
261,13.098429679870605,560.0803833007812,4491,0.28255860805511485,0.12471172958612442
262,13.150889873504639,401.4107666015625,3216,0.26989884376525874,0.12481678277254105
263,13.202395677566528,331.5035095214844,2672,0.23567205592989918,0.12406568229198456
264,13.249789476394653,331.83184814453125,2671,0.2240144252777102,0.12423506379127502
265,13.298660278320312,311.4222412109375,2545,0.21583198070526122,0.12236630171537399
266,13.352548122406006,257.5641784667969,2162,0.20669504240155215,0.11913236975669861
267,13.398547410964966,256.8196716308594,2243,0.19983363717794417,0.11449829488992691
268,13.451938152313232,271.8101806640625,2315,0.19647395461797718,0.11741260439157486
269,13.499323844909668,219.97738647460938,1968,0.19503459110856047,0.11177712678909302
270,13.553574085235596,228.82310485839844,2041,0.17290339469909669,0.11211322993040085
271,13.602829456329346,239.18589782714844,2110,0.18634260103106484,0.11335824429988861
272,13.648961544036865,205.8521728515625,1808,0.1742229385674,0.11385629326105118
273,13.70214033126831,205.26123046875,1779,0.16588732868432998,0.11538011580705643
274,13.753547668457031,185.84352111816406,1620,0.16273623019456862,0.11471822112798691
275,13.799350023269653,134.32894897460938,1272,0.15461088120937347,0.10560452193021774
276,13.85289978981018,123.2308578491211,1118,0.16311556190252305,0.11022438108921051
277,13.903056859970093,89.74951171875,853,0.16300763845443725,0.10521630942821503
278,13.954499959945679,93.90471649169922,882,0.16243947610259057,0.10646793246269226
279,14.003865718841553,60.57061767578125,641,0.1520966649055481,0.09449394047260284
280,14.053977489471436,39.782257080078125,478,0.14864727675914768,0.08322647958993912
281,14.101112604141235,14.59300422668457,168,0.14052930772304537,0.08686312288045883
282,14.153150796890259,8.051051139831543,100,0.135040972083807,0.08051051199436188
283,14.204859256744385,4.49581241607666,68,0.10664206780493259,0.0661148875951767
284,14.254052639007568,6.282907485961914,95,0.12091282352805138,0.06613586843013763
285,14.305312633514404,9.230731010437012,126,0.12378902360796928,0.07325977087020874
286,14.355485439300537,6.046294689178467,87,0.12359914213418961,0.06949763745069504
287,14.405442953109741,4.117091178894043,62,0.10138766989111901,0.06640469282865524
288,14.455634117126465,0.0,0,0.0,0.0
289,14.50568675994873,0.0,0,0.0,0.0
290,14.554574012756348,0.0,0,0.0,0.0
291,14.605472087860107,0.0,0,0.0,0.0
292,14.656523704528809,0.3502284288406372,10,0.040109831131994726,0.03502284362912178
293,14.705911636352539,0.0,0,0.0,0.0
294,14.757070302963257,0.0,0,0.0,0.0
295,14.806854963302612,0.0,0,0.0,0.0
296,14.856914281845093,0.0,0,0.0,0.0
297,14.906814575195312,0.0,0,0.0,0.0
298,14.95689606666565,0.0,0,0.0,0.0
299,15.006423711776733,0.0,0,0.0,0.0
300,15.056231260299683,0.0,0,0.0,0.0
301,15.105018615722656,0.0,0,0.0,0.0
302,15.156879425048828,0.0,0,0.0,0.0
303,15.207873344421387,0.0,0,0.0,0.0
304,15.254860401153564,0.0,0,0.0,0.0
305,15.306565046310425,0.0,0,0.0,0.0
306,15.357910394668579,0.0,0,0.0,0.0
307,15.407745838165283,0.0,0,0.0,0.0
308,15.457328081130981,0.0,0,0.0,0.0
309,15.507668018341064,0.0,0,0.0,0.0
310,15.556871175765991,0.0,0,0.0,0.0
311,15.607971668243408,0.0,0,0.0,0.0
312,15.657806158065796,0.0,0,0.0,0.0
313,15.708062171936035,0.0,0,0.0,0.0
314,15.759119749069214,0.0,0,0.0,0.0
315,15.808650970458984,0.0,0,0.0,0.0
316,15.859195232391357,0.0,0,0.0,0.0
317,15.908971071243286,0.0,0,0.0,0.0
318,15.958762884140015,0.0,0,0.0,0.0
319,16.01013445854187,0.0,0,0.0,0.0
320,16.059520959854126,0.0,0,0.0,0.0
321,16.10755681991577,0.0,0,0.0,0.0
322,16.16054368019104,0.0,0,0.0,0.0
323,16.210367679595947,0.0,0,0.0,0.0
324,16.260657787322998,0.0,0,0.0,0.0
325,16.3105251789093,0.0,0,0.0,0.0
326,16.356040000915527,0.0,0,0.0,0.0
327,16.411174058914185,0.0,0,0.0,0.0
328,16.459983348846436,0.0,0,0.0,0.0
329,16.511471271514893,0.0,0,0.0,0.0
330,16.56023120880127,0.0,0,0.0,0.0
331,16.61133360862732,0.0,0,0.0,0.0
332,16.66096305847168,0.0,0,0.0,0.0
333,16.71138072013855,0.0,0,0.0,0.0
334,16.76145648956299,0.8823758959770203,20,0.06085048023611307,0.04411879554390907
335,16.811274528503418,0.3578867018222809,10,0.0409024915099144,0.03578867018222809
336,16.86187767982483,3.934347629547119,67,0.09081005141139031,0.05872160568833351
337,16.91227626800537,4.414412975311279,73,0.08799734085798264,0.06047141179442406
338,16.962421655654907,5.152295112609863,84,0.09362687073647975,0.06133684515953064
339,17.01282286643982,6.379639148712158,92,0.11255564048886299,0.06934390217065811
340,17.062739372253418,3.951622724533081,66,0.09551212154328823,0.0598730705678463
341,17.11108946800232,13.37753677368164,242,0.09202760159969331,0.05527907609939575
342,17.163777828216553,8.585290908813477,129,0.11362034976482391,0.06655263900756836
343,17.21246314048767,13.141603469848633,234,0.09962298259139059,0.05616069957613945
344,17.263649463653564,12.633611679077148,165,0.1428106945753097,0.07656734436750412
345,17.31282639503479,26.348918914794922,374,0.1282689282298088,0.07045165449380875
346,17.36218547821045,28.085182189941406,395,0.1247207047045231,0.07110172510147095
347,17.413071870803833,17.339693069458008,198,0.1391162542998791,0.08757420629262924
348,17.463798999786377,39.805259704589844,481,0.13875630795955657,0.08275521546602249
349,17.51345419883728,23.921119689941406,313,0.14366432905197143,0.07642529904842377
350,17.5645112991333,44.587432861328125,524,0.14024309232831,0.0850905179977417
351,17.612730503082275,31.792146682739258,410,0.14842312350869177,0.07754182070493698
352,17.663422346115112,46.54491424560547,596,0.14515257626771927,0.07809549570083618
353,17.714704275131226,54.20201873779297,580,0.15289171278476715,0.09345175325870514
354,17.76374316215515,73.84353637695312,830,0.14739661857485772,0.08896811306476593
355,17.81493306159973,43.73616027832031,513,0.1567513930797577,0.08525567501783371
356,17.863959074020386,63.50147247314453,762,0.14694101497530937,0.0833352655172348
357,17.915326595306396,130.27870178222656,1207,0.1571648535132408,0.10793595761060715
358,17.965699672698975,131.77166748046875,1258,0.1628667587041855,0.10474695265293121
359,18.015485525131226,110.07675170898438,1021,0.16310681104660035,0.10781268775463104
360,18.065722703933716,122.92021942138672,1174,0.16166606798768043,0.10470206290483475
361,18.113640546798706,132.91488647460938,1257,0.16185835123062134,0.1057397648692131
362,18.166115522384644,129.32125854492188,1300,0.15904553472995758,0.09947789460420609
363,18.215852737426758,195.74526977539062,1690,0.16317632794380188,0.1158256009221077
364,18.26604151725769,214.9365692138672,1850,0.16317081466317176,0.11618193238973618
365,18.316243648529053,167.69961547851562,1551,0.16317632794380188,0.1081235408782959
366,18.36656141281128,184.35595703125,1646,0.1619768351316452,0.1120024025440216
367,18.416687965393066,200.365478515625,1740,0.16314404115080833,0.11515257507562637
368,18.466962099075317,198.27288818359375,1781,0.16299821436405182,0.11132671684026718
369,18.51621699333191,221.09579467773438,1948,0.1624996542930603,0.11349886655807495
370,18.56510639190674,237.22926330566406,2058,0.16304761424660683,0.11527175456285477
371,18.61793828010559,240.8673553466797,2082,0.1655502624809742,0.11569037288427353
372,18.665865659713745,240.89166259765625,2088,0.16653901532292367,0.11536957323551178
373,18.716358184814453,239.96385192871094,2074,0.16428977742791176,0.11570098996162415
374,18.764668464660645,244.43545532226562,2196,0.1637368455529213,0.11130940914154053
375,18.816981315612793,265.7896728515625,2284,0.17408165976405146,0.11637026071548462
376,18.865909337997437,262.4952697753906,2282,0.16681664600968363,0.11502860486507416
377,18.91919755935669,275.005126953125,2389,0.17535411834716796,0.11511307209730148
378,18.967590808868408,295.5150451660156,2529,0.18651524424552915,0.11685055494308472
379,19.017696619033813,300.539794921875,2557,0.1729227101802826,0.11753609776496887
380,19.064238786697388,312.4969482421875,2653,0.17511635303497314,0.11779002845287323
381,19.115654468536377,305.71923828125,2605,0.17797365844249727,0.11735863238573074
382,19.16945242881775,330.255859375,2747,0.19441641628742218,0.12022419273853302
383,19.214648246765137,301.430419921875,2548,0.18697982951998715,0.11830079555511475
384,19.26484704017639,291.84857177734375,2509,0.1958881449699402,0.11632067710161209
385,19.318660497665405,290.3876953125,2455,0.1886433106660843,0.1182841956615448
386,19.36613154411316,272.3275146484375,2328,0.18779546737670902,0.11697917431592941
387,19.41863751411438,271.7906494140625,2348,0.17836324200034145,0.11575411260128021
388,19.465648889541626,304.1050720214844,2584,0.18684888362884525,0.11768772453069687
389,19.515787839889526,274.1444091796875,2413,0.18743737697601331,0.11361144483089447
390,19.570765495300293,311.4203186035156,2651,0.1972741112112999,0.11747277528047562
391,19.61997699737549,309.1363525390625,2563,0.1989348128437996,0.12061504274606705
392,19.667256355285645,340.34039306640625,2764,0.20575219094753264,0.12313327938318253
393,19.719655752182007,400.40936279296875,3079,0.23010909438133195,0.13004526495933533
394,19.769588232040405,443.6662292480469,3387,0.2226118686795234,0.1309909224510193
395,19.81853461265564,483.6432189941406,3669,0.2469874620437622,0.13181881606578827
396,19.870084285736084,545.9815673828125,4190,0.2790836289525027,0.13030585646629333
397,19.920808792114258,654.1453857421875,4990,0.278927365839481,0.13109126687049866
398,19.97063684463501,854.8353271484375,6455,0.28012931644916533,0.13242995738983154
399,20.020323276519775,871.154296875,6457,0.2911380100250243,0.1349162608385086
