t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0151,74,0.0000,0.0000,,,0.0000,0.0000
0.0790,74,0.0000,0.0000,,,0.0000,0.0000
0.1435,74,0.0000,0.0000,,,0.0000,0.0000
0.2070,74,0.0000,0.0000,,,0.0000,0.0000
0.2866,74,0.0000,0.0000,,,0.0000,0.0000
0.3513,74,0.0000,0.0000,,,0.0000,0.0000
0.4151,74,0.0000,0.0000,,,0.0000,0.0000
0.4788,74,0.0000,0.0000,,,0.0000,0.0000
0.5434,74,0.0000,0.0000,,,0.0000,0.0000
0.6226,74,0.0000,0.0000,,,0.0000,0.0000
0.6871,78,0.0000,0.0000,,,0.0000,0.0000
0.7513,78,0.0000,0.0000,,,0.0000,0.0000
0.8150,82,0.0000,0.0000,,,0.0000,0.0000
0.8788,82,0.0000,0.0000,,,0.0000,0.0000
0.9433,87,0.0000,0.0000,,,0.0000,0.0000
1.0233,89,0.0000,0.0000,,,0.0000,0.0000
1.0871,96,0.0000,0.0000,,,0.0000,0.0000
1.1508,97,0.0000,0.0000,,,0.0000,0.0000
1.2314,106,0.0000,0.0000,,,0.0000,0.0000
1.2787,110,0.0000,0.0000,,,0.0000,0.0000
1.3434,111,0.0000,0.0000,,,0.0000,0.0000
1.4226,119,0.0000,0.0000,,,0.0000,0.0000
1.4870,121,0.0000,0.0000,,,0.0000,0.0000
1.5511,122,0.0000,0.0000,,,0.0000,0.0000
1.6149,126,0.0000,0.0000,,,0.0000,0.0000
1.6784,126,0.0000,0.0000,,,0.0000,0.0000
1.7430,126,0.0000,0.0000,,,0.0000,0.0000
1.8232,126,0.0000,0.0000,,,0.0000,0.0000
1.8871,126,0.0000,0.0000,,,0.0000,0.0000
1.9508,126,0.0000,0.0000,,,0.0000,0.0000
2.0153,126,0.0000,0.0000,,,0.0000,0.0000
2.0789,130,0.0000,0.0000,,,0.0000,0.0000
2.1585,131,0.0000,0.0000,,,0.0000,0.0000
2.2225,131,86.8504,0.0000,,,0.1568,0.0000
2.2864,131,99.1679,0.4049,,,0.1611,0.1018
2.3511,133,91.7239,0.0000,,,0.1610,0.0000
2.4146,137,569.7723,373.8215,,,0.4067,0.3711
2.4793,137,1059.9480,785.7937,,,0.5623,0.4447
2.5587,137,1030.7168,743.3438,,,0.5601,0.4647
2.6228,137,1011.4785,720.9194,,,0.5531,0.4531
2.6871,140,1015.8438,762.6809,,,0.5565,0.4565
2.7508,141,1238.3557,1251.9197,,,0.5758,0.5826
2.8152,141,1387.1647,1723.5234,,,0.5813,0.6612
2.8789,141,1386.2191,1695.1809,,,0.5707,0.6556
2.9587,141,1365.1609,1741.8337,,,0.5902,0.6549
3.0237,141,1371.6923,1689.4971,,,0.5844,0.6689
3.0866,141,1373.9163,1643.7021,,,0.5697,0.6493
3.1515,141,1346.1509,1628.3369,,,0.5782,0.6613
3.2149,141,1357.4310,1685.0028,,,0.5751,0.6319
3.2794,141,1384.5479,1673.4583,,,0.5820,0.6505
3.3590,141,1365.4946,1652.8126,,,0.5703,0.6545
3.4231,141,1354.0215,1644.3544,,,0.5675,0.6392
3.4876,141,1374.7582,1658.9720,,,0.5695,0.6517
3.5506,141,1355.4802,1656.6356,,,0.5726,0.6499
3.6151,141,1366.4701,1629.8821,,,0.5699,0.6499
3.6787,141,1352.7938,1611.6185,,,0.5681,0.6522
3.7593,141,1385.6357,1607.9797,,,0.5706,0.6262
3.8392,141,1355.7859,1647.5959,,,0.5852,0.6456
3.8876,137,1344.1230,1696.6938,,,0.5906,0.6457
3.9514,137,866.4959,661.0056,,,0.5027,0.4268
4.0147,137,857.5267,664.6195,,,0.5156,0.4131
4.0953,137,865.8091,609.0195,,,0.5100,0.4143
4.1591,136,864.1571,651.0065,,,0.5048,0.4277
4.2237,132,837.2710,595.4846,,,0.5028,0.4129
4.3032,127,134.0756,21.0504,,,0.1721,0.1098
4.3505,113,0.0000,0.0000,,,0.0000,0.0000
4.4309,107,0.0000,0.0000,,,0.0000,0.0000
4.4947,105,0.0000,0.0000,,,0.0000,0.0000
4.5589,90,0.0000,0.0000,,,0.0000,0.0000
4.6236,88,0.0000,0.0000,,,0.0000,0.0000
4.7030,84,0.0000,0.0000,,,0.0000,0.0000
4.7513,84,0.0000,0.0000,,,0.0000,0.0000
4.8146,79,0.0000,0.0000,,,0.0000,0.0000
4.8950,62,0.0000,0.0000,,,0.0000,0.0000
4.9597,58,0.0000,0.0000,,,0.0000,0.0000
5.0229,56,0.0000,0.0000,,,0.0000,0.0000
5.0877,54,0.0000,0.0000,,,0.0000,0.0000
5.1511,54,0.0000,0.0000,,,0.0000,0.0000
5.2147,54,0.0000,0.0000,,,0.0000,0.0000
5.2948,54,0.0000,0.0000,,,0.0000,0.0000
5.3594,54,0.0000,0.0000,,,0.0000,0.0000
5.4242,54,0.0000,0.0000,,,0.0000,0.0000
5.4879,54,0.0000,0.0000,,,0.0000,0.0000
5.5520,54,0.0000,0.0000,,,0.0000,0.0000
5.6309,54,0.0000,0.0000,,,0.0000,0.0000
5.6954,54,0.0000,0.0000,,,0.0000,0.0000
5.7588,54,0.0000,0.0000,,,0.0000,0.0000
5.8233,54,0.0000,0.0000,,,0.0000,0.0000
5.8867,54,0.0000,0.0000,,,0.0000,0.0000
5.9512,54,0.0000,0.0000,,,0.0000,0.0000
6.0310,54,0.0000,0.0000,,,0.0000,0.0000
6.0951,54,0.0000,0.0000,,,0.0000,0.0000
6.1593,54,0.0000,0.0000,,,0.0000,0.0000
6.2262,54,0.0000,0.0000,,,0.0000,0.0000
6.2874,54,0.0000,0.0000,,,0.0000,0.0000
6.3511,54,0.0000,0.0000,,,0.0000,0.0000
