t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0194,49,0.0000,0.0000,,,0.0000,0.0000
0.0827,49,0.0000,0.0000,,,0.0000,0.0000
0.1473,49,0.0000,0.0000,,,0.0000,0.0000
0.2272,49,0.0000,0.0000,,,0.0000,0.0000
0.2754,49,0.0000,0.0000,,,0.0000,0.0000
0.3390,50,0.0000,0.0000,,,0.0000,0.0000
0.4194,54,0.0000,0.0000,,,0.0000,0.0000
0.4830,54,0.0000,0.0000,,,0.0000,0.0000
0.5466,54,0.0000,0.0000,,,0.0000,0.0000
0.6275,54,0.0000,0.0000,,,0.0000,0.0000
0.6748,54,0.0000,0.0000,,,0.0000,0.0000
0.7395,58,0.0000,0.0000,,,0.0000,0.0000
0.8196,58,0.0000,0.0000,,,0.0000,0.0000
0.8827,55,0.0000,0.0000,,,0.0000,0.0000
0.9470,53,0.0000,0.0000,,,0.0000,0.0000
1.0266,53,0.0000,0.0000,,,0.0000,0.0000
1.0748,53,0.0000,0.0000,,,0.0000,0.0000
1.1397,57,0.0000,0.0000,,,0.0000,0.0000
1.2191,58,0.0000,0.0000,,,0.0000,0.0000
1.2829,58,0.0000,0.0000,,,0.0000,0.0000
1.3472,58,0.0000,0.0000,,,0.0000,0.0000
1.4266,58,0.0000,0.0000,,,0.0000,0.0000
1.4755,58,0.0000,0.0000,,,0.0000,0.0000
1.5546,62,0.0000,0.0000,,,0.0000,0.0000
1.6193,62,0.0000,0.0000,,,0.0000,0.0000
1.6835,62,0.0000,0.0000,,,0.0000,0.0000
1.7470,66,0.0000,0.0000,,,0.0000,0.0000
1.8275,66,0.0000,0.0000,,,0.0000,0.0000
1.8746,66,0.0000,0.0000,,,0.0000,0.0000
1.9554,66,0.0000,0.0000,,,0.0000,0.0000
2.0188,66,0.0000,0.0000,,,0.0000,0.0000
2.0829,66,0.0000,0.0000,,,0.0000,0.0000
2.1466,66,0.0000,0.0000,,,0.0000,0.0000
2.2265,66,0.0000,0.0000,,,0.0000,0.0000
2.2753,66,0.0000,0.0000,,,0.0000,0.0000
2.3548,67,0.0000,0.0000,,,0.0000,0.0000
2.4196,70,0.0000,0.0000,,,0.0000,0.0000
2.4835,70,0.0000,0.0000,,,0.0000,0.0000
2.5465,71,0.0000,0.0000,,,0.0000,0.0000
2.6265,74,0.0000,0.0000,,,0.0000,0.0000
2.6745,74,0.0000,0.0000,,,0.0000,0.0000
2.7548,78,0.0000,0.0000,,,0.0000,0.0000
2.8187,78,0.0000,0.0000,,,0.0000,0.0000
2.8825,78,0.0000,0.0000,,,0.0000,0.0000
2.9484,80,0.0000,0.0000,,,0.0000,0.0000
3.0429,84,0.0000,0.0000,,,0.0000,0.0000
