t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0350,52,0.0000,0.0000,,,0.0000,0.0000
0.0827,49,0.0000,0.0000,,,0.0000,0.0000
0.1466,49,0.0000,0.0000,,,0.0000,0.0000
0.2430,52,0.0000,0.0000,,,0.0000,0.0000
0.2741,52,0.0000,0.0000,,,0.0000,0.0000
0.3389,53,0.0000,0.0000,,,0.0000,0.0000
0.4343,53,0.0000,0.0000,,,0.0000,0.0000
0.4830,53,0.0000,0.0000,,,0.0000,0.0000
0.5468,53,0.0000,0.0000,,,0.0000,0.0000
0.6271,53,0.0000,0.0000,,,0.0000,0.0000
0.6750,55,0.0000,0.0000,,,0.0000,0.0000
0.7547,59,0.0000,0.0000,,,0.0000,0.0000
0.8355,60,0.0000,0.0000,,,0.0000,0.0000
0.8850,69,0.0000,0.0000,,,0.0000,0.0000
0.9463,71,0.0000,0.0000,,,0.0000,0.0000
1.0264,74,0.0000,0.0000,,,0.0000,0.0000
1.0742,75,0.0000,0.0000,,,0.0000,0.0000
1.1550,79,0.0000,0.0000,,,0.0000,0.0000
1.2510,82,0.0000,0.0000,,,0.0000,0.0000
1.2826,90,0.0000,0.0000,,,0.0000,0.0000
1.3470,91,0.0000,0.0000,,,0.0000,0.0000
1.4275,98,0.0000,0.0000,,,0.0000,0.0000
1.4749,100,0.0000,0.0000,,,0.0000,0.0000
1.5552,100,0.0000,0.0000,,,0.0000,0.0000
1.6351,103,0.0000,0.0000,,,0.0000,0.0000
1.6830,103,0.0000,0.0000,,,0.0000,0.0000
1.7486,108,0.0000,0.0000,,,0.0000,0.0000
1.8423,109,0.0000,0.0000,,,0.0000,0.0000
1.8903,110,0.0000,0.0000,,,0.0000,0.0000
1.9550,108,0.0000,0.0000,,,0.0000,0.0000
2.0348,110,0.0000,0.0000,,,0.0000,0.0000
2.0827,111,0.0000,0.0000,,,0.0000,0.0000
2.1472,108,0.0000,0.0000,,,0.0000,0.0000
2.2430,100,0.0000,0.0000,,,0.0000,0.0000
2.2906,100,0.0000,0.0000,,,0.0000,0.0000
2.3551,104,0.0000,0.0000,,,0.0000,0.0000
2.4349,104,0.0000,0.0000,,,0.0000,0.0000
2.4828,100,0.0000,0.0000,,,0.0000,0.0000
2.5464,100,0.0000,0.0000,,,0.0000,0.0000
2.6272,99,0.0000,0.0000,,,0.0000,0.0000
2.6906,99,0.0000,0.0000,,,0.0000,0.0000
2.7543,99,0.0000,0.0000,,,0.0000,0.0000
2.8346,105,0.0000,0.0000,,,0.0000,0.0000
2.8825,107,0.0000,0.0000,,,0.0000,0.0000
2.9462,108,0.0000,0.0000,,,0.0000,0.0000
3.0271,111,0.0000,0.0000,,,0.0000,0.0000
3.0902,111,0.0000,0.0000,,,0.0000,0.0000
3.1550,115,0.0000,0.0000,,,0.0000,0.0000
3.2509,117,696.3978,104.0402,,,0.2318,0.2106
3.2828,124,654.6724,2249.3545,,,0.2292,0.3779
3.3465,129,16145.1865,33242.8086,,,0.8552,0.9842
3.4272,129,14557.0391,25365.0117,,,0.8552,0.9314
3.4904,133,14630.4795,24695.4980,,,0.8552,0.9841
3.5546,133,15702.7578,22878.2031,,,0.8552,0.9842
3.6502,129,15785.1035,22055.8496,,,0.8552,0.9842
3.6828,128,13607.6074,21913.3906,,,0.8552,0.9841
3.7630,125,13081.1943,21461.1172,,,0.8552,0.9636
3.8429,118,10781.9961,21014.6191,,,0.8544,0.7427
3.8906,116,5548.8530,14083.0010,,,0.7136,0.6791
3.9543,115,997.3324,923.6204,,,0.3622,0.3777
4.0351,111,442.0415,674.8685,,,0.1894,0.3742
4.0825,110,0.0000,0.0000,,,0.0000,0.0000
4.1629,107,0.0000,0.0000,,,0.0000,0.0000
4.2585,91,0.0000,0.0000,,,0.0000,0.0000
4.2907,91,0.0000,0.0000,,,0.0000,0.0000
4.3549,87,0.0000,0.0000,,,0.0000,0.0000
4.4502,63,0.0000,0.0000,,,0.0000,0.0000
4.4826,51,0.0000,0.0000,,,0.0000,0.0000
4.5468,35,0.0000,0.0000,,,0.0000,0.0000
4.6429,32,0.0000,0.0000,,,0.0000,0.0000
4.6910,31,0.0000,0.0000,,,0.0000,0.0000
4.7544,27,0.0000,0.0000,,,0.0000,0.0000
4.8348,20,0.0000,0.0000,,,0.0000,0.0000
