t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0107,3,0.0000,0.0000,,,0.0000,0.0000
0.0743,3,0.0000,0.0000,,,0.0000,0.0000
0.1390,3,0.0000,0.0000,,,0.0000,0.0000
0.2190,3,0.0000,0.0000,,,0.0000,0.0000
0.2847,3,0.0000,0.0000,,,0.0000,0.0000
0.3466,3,0.0000,0.0000,,,0.0000,0.0000
0.4102,3,0.0000,0.0000,,,0.0000,0.0000
0.4750,3,0.0000,0.0000,,,0.0000,0.0000
0.5385,3,0.0000,0.0000,,,0.0000,0.0000
0.6203,3,0.0000,0.0000,,,0.0000,0.0000
0.6828,3,0.0000,0.0000,,,0.0000,0.0000
0.7463,3,0.0000,0.0000,,,0.0000,0.0000
0.8112,3,0.0000,0.0000,,,0.0000,0.0000
0.8748,3,0.0000,0.0000,,,0.0000,0.0000
0.9541,3,0.0000,0.0000,,,0.0000,0.0000
1.0197,3,0.0000,0.0000,,,0.0000,0.0000
1.0827,3,0.0000,0.0000,,,0.0000,0.0000
1.1470,3,0.0000,0.0000,,,0.0000,0.0000
1.2112,3,0.0000,0.0000,,,0.0000,0.0000
1.2743,3,0.0000,0.0000,,,0.0000,0.0000
1.3545,3,0.0000,0.0000,,,0.0000,0.0000
1.4185,3,0.0000,0.0000,,,0.0000,0.0000
1.4828,3,0.0000,0.0000,,,0.0000,0.0000
1.5464,3,0.0000,0.0000,,,0.0000,0.0000
1.6110,3,0.0000,0.0000,,,0.0000,0.0000
1.6746,3,0.0000,0.0000,,,0.0000,0.0000
1.7546,3,0.0000,0.0000,,,0.0000,0.0000
1.8184,3,0.0000,0.0000,,,0.0000,0.0000
1.8826,3,0.0000,0.0000,,,0.0000,0.0000
1.9474,3,0.0000,0.0000,,,0.0000,0.0000
2.0104,3,0.0000,0.0000,,,0.0000,0.0000
2.0753,3,0.0000,0.0000,,,0.0000,0.0000
2.1550,3,0.0000,0.0000,,,0.0000,0.0000
2.2186,3,0.0000,0.0000,,,0.0000,0.0000
2.2830,6,0.0000,0.0000,,,0.0000,0.0000
2.3464,12,0.0000,0.0000,,,0.0000,0.0000
2.4112,15,0.0000,0.0000,,,0.0000,0.0000
2.4903,24,0.0000,0.0000,,,0.0000,0.0000
2.5553,42,0.0000,0.0000,,,0.0000,0.0000
2.6190,43,0.0000,0.0000,,,0.0000,0.0000
2.6832,50,0.0000,0.0000,,,0.0000,0.0000
2.7472,68,0.0000,0.0000,,,0.0000,0.0000
2.8108,69,0.0000,0.0000,,,0.0000,0.0000
2.8903,78,0.0000,0.0000,,,0.0000,0.0000
2.9545,93,0.0000,0.0000,,,0.0000,0.0000
3.0191,94,0.0000,0.0000,,,0.0000,0.0000
3.0828,103,0.0000,0.0000,,,0.0000,0.0000
3.1472,114,0.0000,0.0000,,,0.0000,0.0000
3.2272,114,1.9944,177.5819,,,0.1333,0.4333
3.2907,123,0.5311,164.1192,,,0.1126,0.4080
3.3552,131,0.5311,7029.8584,,,0.1126,0.9086
3.4187,132,5939.0854,16739.0879,,,0.8032,0.9842
3.4832,132,10079.7266,17278.5625,,,0.8050,0.9842
3.5468,132,9875.8311,17231.8203,,,0.8045,0.9842
3.6101,132,9890.9180,17260.5000,,,0.8287,0.9842
3.6904,132,9865.6221,17279.6484,,,0.8123,0.9842
3.7548,128,9865.6221,17282.1055,,,0.8123,0.9842
3.8190,128,5126.4224,10824.7812,,,0.8552,0.9696
3.8827,124,4877.4375,6712.4072,,,0.8552,0.7736
3.9462,124,2807.8535,3450.6738,,,0.8040,0.5854
4.0108,124,1734.2147,3556.6108,,,0.7648,0.5877
4.0905,124,1744.0925,3549.2246,,,0.7688,0.5878
4.1552,124,1744.0925,3652.3911,,,0.7688,0.5905
4.2184,124,1750.6184,3734.5684,,,0.7703,0.5893
4.2829,124,1766.7352,3757.5298,,,0.7662,0.5905
4.3465,124,1776.5253,3794.9102,,,0.7673,0.5937
4.4103,124,1743.4026,3715.2168,,,0.7793,0.5942
4.4909,124,1788.6646,3852.6790,,,0.7595,0.5939
4.5548,124,1788.6646,3792.2568,,,0.7595,0.5946
4.6184,124,1786.9565,3802.8254,,,0.7488,0.5943
4.6821,124,1789.7571,3908.6699,,,0.7672,0.5960
4.7467,124,1789.2854,3835.9106,,,0.7705,0.5948
4.8275,124,1799.1533,3826.5886,,,0.7644,0.5948
4.8907,124,1799.1533,3813.5439,,,0.7644,0.5947
4.9547,124,1819.0054,3928.2490,,,0.7778,0.5958
5.0190,124,1792.8232,3888.8542,,,0.7699,0.5956
5.0822,121,1812.8306,3922.3433,,,0.7669,0.5951
5.1471,120,1680.8196,46.5295,,,0.7401,0.2313
5.2261,120,372.0004,43.3379,,,0.3863,0.2977
5.2916,120,372.0004,37.3975,,,0.3863,0.3279
5.3550,120,379.7599,38.2234,,,0.4337,0.2592
5.4185,121,382.9037,39.8916,,,0.4284,0.3321
5.4829,124,384.2271,3639.4075,,,0.4136,0.5786
5.5621,123,1794.1158,3957.6519,,,0.7389,0.5951
5.6271,121,732.3148,1132.3369,,,0.5608,0.4155
5.6901,121,732.3148,522.3409,,,0.5608,0.3749
5.7550,118,746.1035,551.8768,,,0.5517,0.3778
5.8190,115,757.6768,0.0000,,,0.5542,0.0000
5.8989,107,0.0000,0.0000,,,0.0000,0.0000
5.9628,92,0.0000,0.0000,,,0.0000,0.0000
6.0272,72,0.0000,0.0000,,,0.0000,0.0000
6.1070,52,0.0000,0.0000,,,0.0000,0.0000
6.1541,52,0.0000,0.0000,,,0.0000,0.0000
6.2185,45,0.0000,0.0000,,,0.0000,0.0000
6.2990,26,0.0000,0.0000,,,0.0000,0.0000
6.3633,21,0.0000,0.0000,,,0.0000,0.0000
6.4267,21,0.0000,0.0000,,,0.0000,0.0000
6.4909,7,0.0000,0.0000,,,0.0000,0.0000
6.5544,2,0.0000,0.0000,,,0.0000,0.0000
6.6186,2,0.0000,0.0000,,,0.0000,0.0000
6.6996,3,0.0000,0.0000,,,0.0000,0.0000
6.7629,3,0.0000,0.0000,,,0.0000,0.0000
6.8275,3,0.0000,0.0000,,,0.0000,0.0000
6.8909,3,0.0000,0.0000,,,0.0000,0.0000
6.9544,3,0.0000,0.0000,,,0.0000,0.0000
7.0181,3,0.0000,0.0000,,,0.0000,0.0000
7.0981,3,0.0000,0.0000,,,0.0000,0.0000
7.1623,3,0.0000,0.0000,,,0.0000,0.0000
7.2269,3,0.0000,0.0000,,,0.0000,0.0000
7.2904,3,0.0000,0.0000,,,0.0000,0.0000
7.3550,3,0.0000,0.0000,,,0.0000,0.0000
7.4186,3,0.0000,0.0000,,,0.0000,0.0000
7.4984,3,0.0000,0.0000,,,0.0000,0.0000
7.5632,3,0.0000,0.0000,,,0.0000,0.0000
7.6265,3,0.0000,0.0000,,,0.0000,0.0000
7.6910,3,0.0000,0.0000,,,0.0000,0.0000
7.7547,3,0.0000,0.0000,,,0.0000,0.0000
7.8190,3,0.0000,0.0000,,,0.0000,0.0000
7.8987,3,0.0000,0.0000,,,0.0000,0.0000
7.9633,3,0.0000,0.0000,,,0.0000,0.0000
8.0268,3,0.0000,0.0000,,,0.0000,0.0000
8.0907,3,0.0000,0.0000,,,0.0000,0.0000
8.1541,3,0.0000,0.0000,,,0.0000,0.0000
8.2348,3,0.0000,0.0000,,,0.0000,0.0000
8.3147,3,0.0000,0.0000,,,0.0000,0.0000
8.3624,3,0.0000,0.0000,,,0.0000,0.0000
8.4260,3,0.0000,0.0000,,,0.0000,0.0000
8.5061,3,0.0000,0.0000,,,0.0000,0.0000
8.5540,3,0.0000,0.0000,,,0.0000,0.0000
8.6348,3,0.0000,0.0000,,,0.0000,0.0000
8.7142,3,0.0000,0.0000,,,0.0000,0.0000
8.7620,3,0.0000,0.0000,,,0.0000,0.0000
8.8263,3,0.0000,0.0000,,,0.0000,0.0000
8.9070,3,0.0000,0.0000,,,0.0000,0.0000
8.9546,3,0.0000,0.0000,,,0.0000,0.0000
9.0345,3,0.0000,0.0000,,,0.0000,0.0000
9.1146,3,0.0000,0.0000,,,0.0000,0.0000
9.1622,3,0.0000,0.0000,,,0.0000,0.0000
9.2269,3,0.0000,0.0000,,,0.0000,0.0000
9.3063,3,0.0000,0.0000,,,0.0000,0.0000
9.3710,3,0.0000,0.0000,,,0.0000,0.0000
9.4346,3,0.0000,0.0000,,,0.0000,0.0000
9.5142,3,0.0000,0.0000,,,0.0000,0.0000
9.5626,3,0.0000,0.0000,,,0.0000,0.0000
9.6264,3,0.0000,0.0000,,,0.0000,0.0000
9.7066,3,0.0000,0.0000,,,0.0000,0.0000
9.7706,3,0.0000,0.0000,,,0.0000,0.0000
9.8347,3,0.0000,0.0000,,,0.0000,0.0000
9.9144,3,0.0000,0.0000,,,0.0000,0.0000
9.9624,3,0.0000,0.0000,,,0.0000,0.0000
10.0268,3,0.0000,0.0000,,,0.0000,0.0000
10.1068,3,0.0000,0.0000,,,0.0000,0.0000
10.1709,3,0.0000,0.0000,,,0.0000,0.0000
10.2345,3,0.0000,0.0000,,,0.0000,0.0000
10.3140,3,0.0000,0.0000,,,0.0000,0.0000
10.3629,3,0.0000,0.0000,,,0.0000,0.0000
10.4264,3,0.0000,0.0000,,,0.0000,0.0000
10.5067,3,0.0000,0.0000,,,0.0000,0.0000
10.5701,3,0.0000,0.0000,,,0.0000,0.0000
