t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0086,3,0.0000,0.0000,,,0.0000,0.0000
0.0724,3,0.0000,0.0000,,,0.0000,0.0000
0.1518,3,0.0000,0.0000,,,0.0000,0.0000
0.2166,3,0.0000,0.0000,,,0.0000,0.0000
0.2801,3,0.0000,0.0000,,,0.0000,0.0000
0.3605,3,0.0000,0.0000,,,0.0000,0.0000
0.4080,3,0.0000,0.0000,,,0.0000,0.0000
0.4726,3,0.0000,0.0000,,,0.0000,0.0000
0.5519,3,0.0000,0.0000,,,0.0000,0.0000
0.6162,3,0.0000,0.0000,,,0.0000,0.0000
0.6798,3,0.0000,0.0000,,,0.0000,0.0000
0.7603,3,0.0000,0.0000,,,0.0000,0.0000
0.8076,3,0.0000,0.0000,,,0.0000,0.0000
0.8723,3,0.0000,0.0000,,,0.0000,0.0000
0.9525,3,0.0000,0.0000,,,0.0000,0.0000
1.0159,3,0.0000,0.0000,,,0.0000,0.0000
1.0803,3,0.0000,0.0000,,,0.0000,0.0000
1.1597,3,0.0000,0.0000,,,0.0000,0.0000
1.2083,3,0.0000,0.0000,,,0.0000,0.0000
1.2721,3,0.0000,0.0000,,,0.0000,0.0000
1.3526,3,0.0000,0.0000,,,0.0000,0.0000
1.4163,3,0.0000,0.0000,,,0.0000,0.0000
1.4820,3,0.0000,0.0000,,,0.0000,0.0000
1.5603,3,0.0000,0.0000,,,0.0000,0.0000
1.6080,3,0.0000,0.0000,,,0.0000,0.0000
1.6889,3,0.0000,0.0000,,,0.0000,0.0000
1.7522,4,0.0000,0.0000,,,0.0000,0.0000
1.8164,4,0.0000,0.0000,,,0.0000,0.0000
1.8806,9,0.0000,0.0000,,,0.0000,0.0000
1.9599,11,0.0000,0.0000,,,0.0000,0.0000
2.0085,16,0.0000,0.0000,,,0.0000,0.0000
2.0880,17,0.0000,0.0000,,,0.0000,0.0000
2.1684,27,0.0000,0.0000,,,0.0000,0.0000
