t,gripper_pos_bit,left_force_proxy,right_force_proxy,left_force_N,right_force_N,left_max_depth_mm,right_max_depth_mm
0.0077,3,0.0000,0.0000,,,0.0000,0.0000
0.0715,3,0.0000,0.0000,,,0.0000,0.0000
0.1513,3,0.0000,0.0000,,,0.0000,0.0000
0.2156,3,0.0000,0.0000,,,0.0000,0.0000
0.2787,3,0.0000,0.0000,,,0.0000,0.0000
0.3437,3,0.0000,0.0000,,,0.0000,0.0000
0.4071,3,0.0000,0.0000,,,0.0000,0.0000
0.4876,3,0.0000,0.0000,,,0.0000,0.0000
0.5533,3,0.0000,0.0000,,,0.0000,0.0000
0.6159,3,0.0000,0.0000,,,0.0000,0.0000
0.6795,3,0.0000,0.0000,,,0.0000,0.0000
0.7428,3,0.0000,0.0000,,,0.0000,0.0000
0.8075,3,0.0000,0.0000,,,0.0000,0.0000
0.8885,3,0.0000,0.0000,,,0.0000,0.0000
0.9514,3,0.0000,0.0000,,,0.0000,0.0000
1.0153,3,0.0000,0.0000,,,0.0000,0.0000
1.0798,3,0.0000,0.0000,,,0.0000,0.0000
1.1434,3,0.0000,0.0000,,,0.0000,0.0000
1.2083,3,0.0000,0.0000,,,0.0000,0.0000
1.2892,3,0.0000,0.0000,,,0.0000,0.0000
1.3507,3,0.0000,0.0000,,,0.0000,0.0000
1.4153,3,0.0000,0.0000,,,0.0000,0.0000
1.4794,3,0.0000,0.0000,,,0.0000,0.0000
1.5428,3,0.0000,0.0000,,,0.0000,0.0000
1.6075,3,0.0000,0.0000,,,0.0000,0.0000
1.6884,3,0.0000,0.0000,,,0.0000,0.0000
1.7507,3,0.0000,0.0000,,,0.0000,0.0000
1.8154,3,0.0000,0.0000,,,0.0000,0.0000
1.8788,3,0.0000,0.0000,,,0.0000,0.0000
1.9434,3,0.0000,0.0000,,,0.0000,0.0000
2.0232,3,0.0000,0.0000,,,0.0000,0.0000
2.0876,3,0.0000,0.0000,,,0.0000,0.0000
2.1512,3,0.0000,0.0000,,,0.0000,0.0000
2.2153,3,0.0000,0.0000,,,0.0000,0.0000
2.2796,3,0.0000,0.0000,,,0.0000,0.0000
2.3427,3,0.0000,0.0000,,,0.0000,0.0000
2.4233,3,0.0000,0.0000,,,0.0000,0.0000
2.4870,3,0.0000,0.0000,,,0.0000,0.0000
2.5516,3,0.0000,0.0000,,,0.0000,0.0000
2.6151,3,0.0000,0.0000,,,0.0000,0.0000
2.6812,3,0.0000,0.0000,,,0.0000,0.0000
2.7434,3,0.0000,0.0000,,,0.0000,0.0000
2.8232,3,0.0000,0.0000,,,0.0000,0.0000
2.8876,3,0.0000,0.0000,,,0.0000,0.0000
2.9514,3,0.0000,0.0000,,,0.0000,0.0000
3.0148,3,0.0000,0.0000,,,0.0000,0.0000
3.0795,3,0.0000,0.0000,,,0.0000,0.0000
3.1428,3,0.0000,0.0000,,,0.0000,0.0000
3.2235,3,0.0000,0.0000,,,0.0000,0.0000
3.2870,3,0.0000,0.0000,,,0.0000,0.0000
3.3515,7,0.0000,0.0000,,,0.0000,0.0000
3.4166,10,0.0000,0.0000,,,0.0000,0.0000
3.4791,28,0.0000,0.0000,,,0.0000,0.0000
3.5602,31,0.0000,0.0000,,,0.0000,0.0000
3.6230,31,0.0000,0.0000,,,0.0000,0.0000
3.6871,36,0.0000,0.0000,,,0.0000,0.0000
3.7510,36,0.0000,0.0000,,,0.0000,0.0000
3.8150,45,0.0000,0.0000,,,0.0000,0.0000
3.8948,51,0.0000,0.0000,,,0.0000,0.0000
3.9597,53,0.0000,0.0000,,,0.0000,0.0000
4.0229,71,0.0000,0.0000,,,0.0000,0.0000
4.0874,80,0.0000,0.0000,,,0.0000,0.0000
4.1516,82,0.0000,0.0000,,,0.0000,0.0000
4.2157,85,0.0000,0.0000,,,0.0000,0.0000
4.2964,85,0.0000,0.0000,,,0.0000,0.0000
4.3594,89,0.0000,0.0000,,,0.0000,0.0000
4.4231,90,0.0000,0.0000,,,0.0000,0.0000
4.4876,103,0.0000,0.0000,,,0.0000,0.0000
4.5511,104,0.0000,0.0000,,,0.0000,0.0000
4.6148,113,0.0000,0.0000,,,0.0000,0.0000
4.6793,115,0.0000,0.0000,,,0.0000,0.0000
4.7590,117,0.0000,0.0000,,,0.0000,0.0000
4.8233,128,0.0000,0.0000,,,0.0000,0.0000
4.8885,128,0.0000,0.0000,,,0.0000,0.0000
4.9522,132,0.0000,0.0000,,,0.0000,0.0000
5.0148,134,0.0000,0.0000,,,0.0000,0.0000
